qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Oboe 1,Oboe 2,Oboe 3,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto 1,Alto 2,Tenor,Bass,Continuo
332.75,258.6364,144,1.5,r,r,r,r,E5,B4,G4,G5,D5,B4,E5,B4,G4,G4,D4,C#3,C#3
333.0,258.7879,144,1.6667,r,r,r,r,E5,B4,G4,A5,E5,C#5,E5,C#5,G4,A4,E4,B2,B2
333.25,258.9394,144,1.8333,r,r,r,r,E5,B4,G4,B5,F#5,D5,E5,D5,G4,B4,F#4,B2,B2
333.5,259.0909,145,1.0,r,r,r,r,E5,E4,G4,A5,E5,A4,E5,E5,G4,A4,E4,C#3,C#3
333.75,259.2424,145,1.1667,r,r,r,r,E5,E4,G4,A5,E5,A4,E5,E5,G4,A4,D4,B2,B2
334.0,259.3939,145,1.3333,r,r,r,r,C#5,E5,A4,A5,E5,A4,C#5,E5,A4,A4,E4,A2,A2
334.25,259.5455,145,1.5,r,r,r,r,C#5,E5,G4,A5,E5,A4,C#5,E5,G4,A4,E4,B2,B2
334.5,259.697,145,1.6667,r,r,r,r,A4,A5,F#4,A5,E5,A4,A4,E5,F#4,A4,C#4,C#3,C#3
334.75,259.8485,145,1.8333,r,r,r,r,A4,A5,E4,A5,E5,A4,A4,E5,E4,A4,C#4,A2,A2
335.0,260.0,146,1.0,r,r,r,r,F#5,A5,D4,A5,E5,A4,F#5,E5,D4,A4,A3,D3,D3
335.25,260.1515,146,1.1667,r,r,r,r,F#5,A5,D4,E5,E5,A4,F#5,E5,D4,A4,A3,C#3,C#3
335.5,260.303,146,1.3333,r,r,r,r,D5,F#5,D5,F#5,A4,D5,D5,A4,D5,F#4,A3,D3,D3
335.75,260.4545,146,1.5,r,r,r,r,D5,F#5,D5,G5,A4,D5,D5,A4,D5,F#4,A3,E3,E3
336.0,260.6061,146,1.6667,r,r,r,r,r,D5,A4,A5,D5,D4,r,D5,A4,F#4,A3,F#3,F#3
336.25,260.7576,146,1.8333,r,r,r,r,r,D5,A4,B5,D5,D4,r,D5,A4,F#4,A3,G3,G3
336.5,260.9091,147,1.0,r,r,r,r,A4,C#5,A4,C#6,E5,A4,A4,C#5,A4,E4,A3,A3,A3
336.75,261.0606,147,1.1667,r,r,r,r,A4,C#5,A4,D6,F#5,A4,A4,C#5,A4,E4,A3,G3,G3
337.0,261.2121,147,1.3333,r,r,r,r,A4,A4,E4,C#6,E5,A3,A4,A4,E4,C#4,C#4,A3,A3
337.25,261.3636,147,1.5,r,r,r,r,A4,A4,E4,B5,D5,B3,A4,A4,E4,C#4,C#4,B3,B3
337.5,261.5152,147,1.6667,r,r,r,r,A4,r,r,A5,E5,C#4,A4,r,r,r,r,C#4,C#4
337.75,261.6667,147,1.8333,r,r,r,r,A4,r,r,G5,C#5,A3,A4,r,r,r,r,A3,A3
338.0,261.8182,148,1.0,D5,A4,F#4,D3,F#5,D5,A4,F#5,D5,D4,F#5,D5,A4,F#4,D4,D4,D4
338.25,261.9697,148,1.1667,D5,A4,F#4,D3,F#5,D5,A4,F#5,D5,E4,F#5,D5,A4,F#4,D4,E4,E4
338.5,262.1212,148,1.3333,D5,A4,F#4,D3,F#5,D5,A4,F#5,D5,D4,F#5,D5,A4,F#4,D4,D4,D4
338.75,262.2727,148,1.5,D5,A4,F#4,D3,F#5,D5,A4,F#5,D5,C#4,F#5,D5,A4,F#4,D4,C#4,C#4
339.0,262.4242,148,1.6667,D5,A4,F#4,D3,F#5,D5,A4,F#5,D5,B3,F#5,D5,A4,F#4,D4,B3,B3
339.25,262.5758,148,1.8333,D5,A4,F#4,D3,F#5,D5,A4,F#5,D5,A3,F#5,D5,A4,F#4,D4,A3,A3
339.5,262.7273,149,1.0,B5,D5,D4,D3,B4,D5,B4,G5,D5,G3,B4,D5,B4,G4,D4,G3,G3
339.75,262.8788,149,1.1667,B5,D5,D4,D3,B4,D5,B4,G5,D5,D4,B4,D5,B4,G4,D4,A3,A3
340.0,263.0303,149,1.3333,B5,r,r,r,B4,D5,G4,B5,D5,G4,B4,D5,G4,B4,D4,G3,G3
340.25,263.1818,149,1.5,B5,r,r,r,B4,D5,G4,B5,D5,F#4,B4,D5,G4,B4,D4,F#3,F#3
340.5,263.3333,149,1.6667,B5,r,r,r,C#5,E5,G4,B5,C#5,E4,C#5,E5,G4,B4,C#4,E3,E3
340.75,263.4848,149,1.8333,B5,r,r,r,D5,F#5,G4,B5,B4,D4,D5,F#5,G4,B4,B3,D3,D3
341.0,263.6364,150,1.0,E5,B5,E5,r,E5,G5,G4,B5,E5,C#4,E5,G5,G4,B4,E4,C#3,C#3
341.25,263.7879,150,1.1667,E5,B5,E5,r,F#5,G5,G4,B5,E5,D4,F#5,G5,G4,B4,E4,D3,D3
341.5,263.9394,150,1.3333,E5,r,r,r,G5,G4,E4,B4,E5,E4,G5,G4,E4,B3,E4,E3,E3
341.75,264.0909,150,1.5,E5,r,r,r,F#5,G4,E4,B4,E5,D4,F#5,G4,E4,B3,E4,D3,D3
342.0,264.2424,150,1.6667,F#5,r,r,r,E5,G4,E4,B4,E4,C#4,E5,G4,E4,B3,E3,C#3,C#3
342.25,264.3939,150,1.8333,G5,r,r,r,D5,G4,E4,B4,E4,B3,D5,G4,E4,B3,E3,B2,B2
342.5,264.5455,151,1.0,A5,E5,A4,A2,C#5,G4,E4,C#5,E4,A3,C#5,G4,E4,C#4,E3,A2,A2
342.75,264.697,151,1.1667,B5,E5,A4,A2,C#5,G4,E4,C#5,E4,E4,C#5,G4,E4,C#4,E3,E3,E3
343.0,264.8485,151,1.3333,C#6,A4,E5,r,A4,E4,E4,E5,C#5,A4,B4,E4,E4,E4,C#4,A3,A3
343.25,265.0,151,1.5,B5,A4,E5,r,A4,E4,E4,E5,C#5,G4,A4,E4,E4,E4,C#4,G3,G3
343.5,265.1515,151,1.6667,A5,D5,A4,D3,D5,F#4,A4,A4,D5,F#4,D5,F#4,A4,A3,D4,F#3,F#3
343.75,265.303,151,1.8333,G5,D5,A4,D3,D5,G4,A4,A4,D5,E4,D5,G4,A4,A3,D4,E3,E3
344.0,265.4545,152,1.0,F#5,D5,A4,D3,D5,A4,A4,D5,A4,D4,D5,A4,A4,D4,A3,D3,D3
344.25,265.6061,152,1.1667,G5,D5,A4,D3,E5,A4,G4,D5,A4,D4,E5,A4,G4,D4,A3,D3,D3
344.5,265.7576,152,1.3333,E5,A4,A4,A2,C#5,A4,G4,E5,A4,A4,C#5,A4,G4,E4,A3,A3,A3
344.75,265.9091,152,1.5,E5,A4,A4,A2,C#5,A4,G4,E5,A4,A4,C#5,A4,G4,E4,A3,A3,A3
345.0,266.0606,152,1.6667,E5,A4,A4,A2,C#5,A4,G4,E5,A4,A3,C#5,A4,G4,E4,A3,A2,A2
345.25,266.2121,152,1.8333,D5,A4,A4,A2,D5,A4,G4,D5,A4,A3,D5,A4,G4,E4,A3,A2,A2
345.375,266.2879,152,1.9167,D5,A4,A4,A2,D5,A4,G4,E5,A4,A3,D5,A4,G4,E4,A3,A2,A2
345.5,266.3636,153,1.0,D5,A4,F#4,D3,D5,A4,F#4,F#5,A4,D4,D5,A4,F#4,F#4,A3,D3,D3
345.75,266.5152,153,1.1667,D5,A4,F#4,D3,E5,G4,F#4,F#5,A4,D4,D5,A4,F#4,F#4,A3,D3,D3
346.0,266.6667,153,1.3333,D5,r,r,r,C5,A4,A4,D5,A4,D4,C5,A4,A4,D4,A3,F#3,F#3
346.25,266.8182,153,1.5,D5,r,r,r,B4,G4,A4,D5,A4,D4,B4,G4,A4,D4,A3,F#3,F#3
346.5,266.9697,153,1.6667,D5,r,r,r,C5,A4,F#4,F#5,D5,A4,C5,A4,F#4,F#4,D4,D3,D3
346.75,267.1212,153,1.8333,D5,r,r,r,D5,B4,F#4,F#5,D5,A4,D5,B4,F#4,F#4,D4,D3,D3
347.0,267.2727,154,1.0,D5,r,r,r,B4,G4,D4,G5,D5,B4,B4,G4,D4,G4,D4,G3,G3
347.25,267.4242,154,1.1667,D5,r,r,r,C#5,A4,D4,G5,D5,B4,C#5,A4,D4,G4,D4,G3,G3
347.5,267.5758,154,1.3333,E5,r,r,r,D5,B4,B4,E5,B4,G#4,D5,B4,B4,E4,B3,G#3,G#3
347.75,267.7273,154,1.5,E5,r,r,r,C#5,A4,B4,E5,B4,G#4,C#5,A4,B4,E4,B3,G#3,G#3
348.0,267.8788,154,1.6667,E5,r,r,r,D5,B4,G#4,G#5,E5,B4,D5,B4,G#4,G#4,E4,E3,E3
348.25,268.0303,154,1.8333,E5,r,r,r,E5,C#5,G#4,G#5,E5,B4,E5,C#5,G#4,G#4,E4,E3,E3
348.5,268.1818,155,1.0,E5,r,r,r,C#5,A4,E4,A5,E5,C#5,C#5,A4,E4,A4,E4,A3,A3
348.75,268.3333,155,1.1667,E5,r,r,r,D5,B4,E4,A5,E5,C#5,D5,B4,E4,A4,E4,A3,A3
349.0,268.4848,155,1.3333,F#5,r,r,r,E5,C#5,C#5,F#5,C#5,B-4,E5,C#5,C#5,F#4,C#4,B-3,B-3
349.25,268.6364,155,1.5,F#5,r,r,r,D5,B4,C#5,F#5,C#5,B-4,D5,B4,C#5,F#4,C#4,B-3,B-3
349.5,268.7879,155,1.6667,F#5,r,r,r,E5,C#5,B-4,B-5,F#5,C#5,E5,C#5,B-4,B-4,F#4,F#3,F#3
349.75,268.9394,155,1.8333,F#5,r,r,r,F#5,D5,B-4,B-5,F#5,C#5,F#5,D5,B-4,B-4,F#4,F#3,F#3
350.0,269.0909,156,1.0,F#5,r,r,r,D5,B4,F#4,B5,F#5,D5,D5,B4,F#4,B4,F#4,B3,B3
350.25,269.2424,156,1.1667,F#5,r,r,r,E5,C#5,F#4,B5,F#5,D5,E5,C#5,F#4,B4,F#4,B3,B3
350.5,269.3939,156,1.3333,G5,r,r,r,F#5,D5,D5,G5,D5,B4,F#5,D5,D5,G4,D4,B2,B2
350.75,269.5455,156,1.5,G5,r,r,r,E5,C#5,D5,G5,D5,B4,E5,C#5,D5,G4,D4,B2,B2
351.0,269.697,156,1.6667,G5,r,r,r,F#5,D5,B4,B5,G5,D5,F#5,D5,B4,B4,G4,G2,G2
351.25,269.8485,156,1.8333,G5,r,r,r,G5,E5,B4,B5,G5,D5,G5,E5,B4,B4,G4,G2,G2
351.5,270.0,157,1.0,G5,r,r,r,E5,C#5,B4,E6,G5,E5,E5,C#5,B4,C#5,G4,C#3,C#3
351.75,270.1515,157,1.1667,G5,r,r,r,F#5,D5,B4,E6,G5,E5,F#5,D5,B4,C#5,G4,C#3,C#3
352.0,270.303,157,1.3333,A5,r,r,r,G5,E5,A4,A5,E5,E4,G5,E5,A4,E4,E4,C#4,C#4
352.25,270.4545,157,1.5,A5,r,r,r,F#5,D5,A4,A5,E5,E4,F#5,D5,A4,E4,E4,C#4,C#4
352.5,270.6061,157,1.6667,A5,r,r,r,G5,E5,A4,C#6,E5,A4,G5,E5,A4,E4,C#4,A3,A3
352.75,270.7576,157,1.8333,A5,r,r,r,A5,F#5,A4,C#6,E5,A4,A5,F#5,A4,E4,C#4,A3,A3
353.0,270.9091,158,1.0,A5,r,r,r,F#5,D5,A4,D6,F#5,A4,F#5,D5,A4,F#4,D4,D4,D4
353.25,271.0606,158,1.1667,A5,r,r,r,G5,E5,A4,D6,F#5,A4,G5,E5,A4,F#4,D4,D4,D4
353.5,271.2121,158,1.3333,A5,r,r,r,A5,F#5,D5,F#5,D5,A4,A5,F#5,D5,D4,A3,D3,D3
353.75,271.3636,158,1.5,A5,r,r,r,G5,E5,D5,G5,D5,A4,G5,E5,D5,D4,A3,E3,E3
354.0,271.5152,158,1.6667,r,r,r,r,F#5,D5,A4,A5,D5,A4,F#5,D5,A4,D4,A3,F#3,F#3
354.25,271.6667,158,1.8333,r,r,r,r,G5,E5,A4,F#5,D5,A4,G5,E5,A4,D4,A3,D3,D3
354.5,271.8182,159,1.0,A4,A4,A4,A2,E5,C#5,A4,G5,E5,A3,E5,C#5,A4,E4,A3,A3,A3
354.75,271.9697,159,1.1667,A4,A4,A4,A2,D5,B4,A4,G5,E5,A3,D5,B4,A4,E4,A3,A3,A3
355.0,272.1212,159,1.3333,A4,A4,A4,A2,E5,C#5,A4,E5,C#5,A4,E5,C#5,A4,E4,A3,A3,r
355.25,272.2727,159,1.5,A4,A4,A4,A2,F#5,D5,A4,E5,C#5,A4,F#5,D5,A4,E4,A3,A3,r
355.5,272.4242,159,1.6667,A4,A4,A4,A2,G5,E5,A4,r,r,r,G5,E5,A4,E4,A3,A3,r
355.75,272.5758,159,1.8333,A4,A4,A4,A2,E5,C#5,A4,r,r,r,E5,C#5,A4,E4,A3,A3,r
356.0,272.7273,160,1.0,D5,D5,D5,D3,F#5,D5,A4,F#5,D5,A4,F#5,D5,A4,D4,A3,D4,A3
356.25,272.8788,160,1.1667,D5,D5,D5,D3,G5,E5,A4,F#5,D5,A4,G5,E5,A4,D4,A3,D4,A3
356.5,273.0303,160,1.3333,A4,A4,A4,A2,E5,C#5,A4,A5,E5,C#5,E5,C#5,A4,E4,A3,A3,r
356.75,273.1818,160,1.5,A4,A4,A4,A2,F#5,D5,A4,A5,E5,C#5,F#5,D5,A4,E4,A3,A3,r
357.0,273.3333,160,1.6667,A4,A4,A4,A2,G5,E5,A4,r,r,r,G5,E5,A4,C#4,A3,A3,r
357.25,273.4848,160,1.8333,A4,A4,A4,A2,E5,C#5,A4,r,r,r,E5,C#5,A4,C#4,A3,A3,r
357.5,273.6364,161,1.0,F#4,F#4,F#4,D3,F#5,D5,A4,D6,A5,A4,F#5,D5,A4,A3,A3,F#3,A2
357.75,273.7879,161,1.1667,F#4,F#4,F#4,D3,G5,E5,A4,D6,A5,A4,G5,E5,A4,A3,A3,E3,A2
358.0,273.9394,161,1.3333,D4,D4,D4,D3,A5,F#5,A4,A5,F#5,D5,A5,F#5,A4,D4,A3,D3,r
358.25,274.0909,161,1.5,D4,D4,D4,D3,G5,E5,A4,A5,F#5,D5,G5,E5,A4,D4,A3,E3,r
358.5,274.2424,161,1.6667,F#4,F#4,F#4,D3,F#5,D5,A4,r,r,r,F#5,D5,A4,A4,A3,F#3,r
358.75,274.3939,161,1.8333,F#4,F#4,F#4,D3,G5,E5,A4,r,r,r,G5,E5,A4,A4,A3,G3,r
359.0,274.5455,162,1.0,A4,A4,A4,A2,E5,C#5,A4,A5,E5,C#5,E5,C#5,A4,E4,A3,A3,A2
359.25,274.697,162,1.1667,A4,A4,A4,A2,C#5,A4,A4,A5,E5,C#5,C#5,A4,A4,E4,A3,A3,A2
359.5,274.8485,162,1.3333,r,r,r,A2,D5,B4,A4,E5,C#5,A4,D5,B4,A4,E4,A3,A2,A2
359.75,275.0,162,1.5,r,r,r,A2,E5,C#5,A4,E5,C#5,A4,E5,C#5,A4,E4,A3,A2,A2
360.0,275.1515,162,1.6667,r,r,r,A2,F#5,D5,A4,C#5,A4,E4,F#5,D5,A4,A3,A3,A2,A2
360.25,275.303,162,1.8333,r,r,r,A2,G5,E5,A4,C#5,A4,E4,G5,E5,A4,A3,A3,A2,A2
360.5,275.4545,163,1.0,A5,F#5,F#4,A2,A5,F#5,C#5,A5,F#4,C#4,A5,F#5,C#5,A4,C#4,F#3,F#3
360.75,275.6061,163,1.1667,A5,F#5,F#4,A2,G5,F#5,C#5,A5,F#4,C#4,G5,F#5,C#5,A4,C#4,F#3,F#3
361.0,275.7576,163,1.3333,r,r,r,r,F#5,F#5,C#5,A5,F#5,C#5,F#5,F#5,C#5,A4,C#4,F#3,F#3
361.25,275.9091,163,1.5,r,r,r,r,E5,F#5,C#5,A5,F#5,C#5,E5,F#5,C#5,A4,C#4,F#3,F#3
361.5,276.0606,163,1.6667,r,r,r,r,D5,F#5,C#5,A5,F#5,F#4,D5,F#5,C#5,A4,F#4,F#3,F#3
361.75,276.2121,163,1.8333,r,r,r,r,C#5,F#5,C#5,A5,F#5,F#4,C#5,F#5,C#5,A4,F#4,F#3,F#3
362.0,276.3636,164,1.0,A5,D5,F#4,D3,D5,F#5,B4,F#5,D5,F#4,D5,F#5,B4,F#4,D4,B2,B2
362.25,276.5152,164,1.1667,A5,D5,F#4,D3,B4,F#5,B4,F#5,D5,F#4,B4,F#5,B4,F#4,D4,B2,B2
362.5,276.6667,164,1.3333,r,r,r,r,C#5,F#5,B4,F#5,D5,B4,C#5,F#5,B4,F#4,D4,B2,B2
362.75,276.8182,164,1.5,r,r,r,r,D5,F#5,B4,F#5,D5,B4,D5,F#5,B4,F#4,D4,B2,B2
363.0,276.9697,164,1.6667,r,r,r,r,E5,F#5,B4,B5,D5,B4,E5,F#5,B4,F#4,B3,C#3,C#3
363.25,277.1212,164,1.8333,r,r,r,r,F#5,F#5,B4,B5,D5,B4,F#5,F#5,B4,F#4,B3,D3,D3
363.5,277.2727,165,1.0,G5,B5,r,r,G5,F#5,B4,B5,B4,G4,G5,F#5,B4,B3,G3,E3,E3
363.75,277.4242,165,1.1667,G5,B5,r,r,F#5,F#5,B4,B5,B4,G4,F#5,F#5,B4,B3,G3,F#3,F#3
364.0,277.5758,165,1.3333,r,r,r,r,E5,B4,B4,E5,B4,G4,E5,B4,B4,E4,B3,G3,G3
364.25,277.7273,165,1.5,r,r,r,r,D5,B4,B4,E5,B4,G4,D5,B4,B4,E4,B3,F#3,F#3
364.5,277.8788,165,1.6667,r,r,r,r,C#5,C#5,G4,E5,B4,G4,C#5,C#5,G4,E4,E4,E3,E3
364.75,278.0303,165,1.8333,r,r,r,r,B4,D5,G4,E5,B4,G4,B4,D5,G4,E4,E4,D3,D3
365.0,278.1818,166,1.0,G5,A5,E5,A2,A4,E5,E4,E5,C#5,A4,A4,E5,E4,A4,E4,C#3,C#3
365.5,278.4848,166,1.3333,G5,r,r,A2,A4,E5,E4,E5,C#5,A4,A4,E5,A4,E4,E4,B2,B2
365.75,278.6364,166,1.5,E5,r,r,A2,G5,C#5,E4,C#6,E5,A4,G5,C#5,A4,E4,E4,A2,A2
366.0,278.7879,166,1.6667,F#5,D5,A4,D3,F#5,A4,F#4,D6,D5,A4,F#5,D5,A4,F#4,D4,D3,D3
366.25,278.9394,166,1.8333,F#5,D5,A4,D3,F#5,A4,F#4,D6,D5,A4,F#5,D5,A4,F#4,D4,D3,D3
366.5,279.0909,167,1.0,F#5,D5,F#4,D3,F#5,B4,G4,D6,B4,G4,F#5,D5,B4,G4,B3,G3,G2
366.75,279.2424,167,1.1667,G5,D5,D4,D3,E5,B4,G4,E6,B4,G4,E5,E5,B4,G4,B3,G3,G2
367.0,279.3939,167,1.3333,E5,A4,A4,A2,E5,A4,G4,C#6,E5,E4,E5,C#5,A4,G4,E4,A3,A2
367.25,279.5455,167,1.5,E5,A4,A4,A2,E5,A4,G4,C#6,E5,E4,E5,C#5,A4,G4,E4,A3,A2
367.5,279.697,167,1.6667,E5,A4,A4,A2,E5,A4,G4,C#6,E5,A4,E5,C#5,A4,G4,A3,A2,A2
367.75,279.8485,167,1.8333,D5,A4,A4,A2,D5,A4,G4,D6,F#5,A4,D5,D5,A4,G4,A3,A2,A2
368.0,280.0,168,1.0,D5,A4,F#4,D3,D5,A4,F#4,D6,F#5,A4,D5,D5,A4,F#4,A3,D3,D2
