qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,"D, A Timpani",Violin 1,Violin 2,Viola,Violoncello,Contrabass
369.0,251.5909,185,2.0,C6,A5,C5,C5,C4,A4,C3,A3,r,r,D4,D3,D4,D4,D3,r,C5,r,A3,r
369.5,251.9318,185,2.5,C6,A5,r,C5,C4,A4,C4,A3,r,r,D4,D3,r,r,r,D5,C5,D4,A3,r
369.75,252.1023,185,2.75,C6,A5,r,C5,C4,A4,C4,A3,r,r,D4,D3,r,r,r,D5,C5,D4,A3,C2
369.875,252.1875,185,2.875,E-6,A5,r,C5,E-5,A4,C4,A3,D4,D3,D4,D3,r,r,r,D5,C5,D4,A3,A1
370.0,252.2727,186,1.0,D6,A5,r,C5,D5,A4,C4,A3,D4,D3,D4,D3,r,r,r,r,C5,r,A3,F#1
370.5,252.6136,186,1.5,C6,A5,E-5,C5,C5,A4,C4,A3,D4,D3,D4,D3,r,r,r,D5,C5,D4,A3,r
371.0,252.9545,186,2.0,C6,A5,D5,C5,C5,A4,C4,A3,r,r,D4,D3,D4,D4,D3,r,C5,r,A3,r
371.5,253.2955,186,2.5,C6,A5,C5,C5,C5,A4,C4,A3,r,r,D4,D3,r,r,r,A5,C5,A4,A3,r
371.75,253.4659,186,2.75,C6,A5,A5,C5,C5,A4,C4,A3,r,r,D4,D3,r,r,r,A5,C5,A4,A3,r
371.875,253.5511,186,2.875,A5,A5,A5,C5,A4,A4,C4,A3,r,r,D4,D3,r,r,r,A5,C5,A4,A3,r
372.0,253.6364,187,1.0,F#5,A5,F#5,C5,F#4,A4,C4,A3,r,r,D4,D3,r,r,r,r,C5,r,A3,r
372.5,253.9773,187,1.5,F#5,A5,F#5,C5,F#4,A4,C4,A3,r,r,D4,D3,r,r,r,C6,C5,C5,A3,r
372.875,254.233,187,1.875,D6,A5,D5,C5,D4,A4,C4,A3,r,r,D4,D3,r,r,r,C6,C5,C5,A3,r
373.0,254.3182,187,2.0,C6,A5,C5,C5,C4,A4,C4,A3,r,r,D4,D3,D4,D4,D3,r,C5,r,A3,r
373.75,254.8295,187,2.75,A5,A5,A4,C5,A3,A4,C4,A3,r,r,D4,D3,r,r,r,A4,C5,A3,A3,A2
373.875,254.9148,187,2.875,F#5,A5,F#4,C5,F#3,A4,C4,A3,D4,D3,D4,D3,C5,C5,r,F#4,C5,F#3,A3,F#2
374.0,255.0,188,1.0,C5,A5,C4,C5,C4,C4,C3,C3,C4,C4,C4,C4,C5,C5,A2,C4,C5,C3,A3,C2
374.125,255.0852,188,1.125,C5,A5,C4,C5,C4,C4,C3,C3,C4,C4,C4,C4,C5,C5,A2,C4,C5,C3,A3,C2
374.25,255.1705,188,1.25,C5,A5,C4,C5,C4,C4,C3,C3,C4,C4,C4,C4,C5,C5,A2,C4,C5,C3,A3,C2
374.375,255.2557,188,1.375,C5,A5,C4,C5,C4,C4,C3,C3,C4,C4,C4,C4,C5,C5,A2,C4,C5,C3,A3,C2
374.5,255.3409,188,1.5,C6,C6,C5,C5,C5,C5,C4,C4,C4,C4,C4,C4,C5,C5,r,C6,C5,C3,A3,C2
374.625,255.4261,188,1.625,C6,C6,C5,C5,C5,C5,C4,C4,C4,C4,C4,C4,C5,C5,r,C6,C5,C3,A3,C2
374.75,255.5114,188,1.75,C6,C6,C5,C5,C5,C5,C4,C4,C4,C4,C4,C4,C5,C5,r,C6,C5,C3,A3,C2
374.875,255.5966,188,1.875,C6,C6,C5,C5,C5,C5,C4,C4,C4,C4,C4,C4,C5,C5,r,C6,C5,C3,A3,C2
375.0,255.6818,188,2.0,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,C4,C4,C4,C4,C5,C5,r,E-6,C5,C3,A3,C2
375.5,256.0227,188,2.5,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,C4,C4,C4,C4,C5,C5,A2,E-6,C5,C4,A3,C3
375.875,256.2784,188,2.875,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,C4,C4,C4,C4,C5,C5,A2,E-6,C5,C4,A3,C3
376.0,256.3636,189,1.0,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,C4,C4,E-4,E-4,C5,C5,A2,E-6,C5,E-4,E-4,E-3
376.5,256.7045,189,1.5,A5,A5,A4,A4,A4,A4,A3,A3,r,r,E-4,E-4,C5,C5,r,A5,A4,E-4,E-4,E-3
376.875,256.9602,189,1.875,A5,A5,A4,A4,A4,A4,A3,A3,r,r,E-4,E-4,C5,C5,r,A5,A4,E-4,E-4,E-3
377.0,257.0455,189,2.0,C6,C6,C5,C5,C5,C5,C4,C4,r,r,E-4,E-4,C5,C5,r,C6,C5,E-4,E-4,E-3
377.5,257.3864,189,2.5,C6,C6,C5,C5,C5,C5,C4,C4,r,r,r,r,C5,C5,A2,C6,C5,A3,A3,A2
377.875,257.642,189,2.875,C6,C6,C5,C5,C5,C5,C4,C4,r,r,r,r,C5,C5,A2,C6,C5,A3,A3,A2
378.0,257.7273,190,1.0,C6,C6,C5,C5,C5,C5,C4,C4,C4,C4,r,r,C5,C5,A2,C6,C5,C4,C4,C3
378.5,258.0682,190,1.5,F#6,F#5,F#5,F#4,F#4,F#4,F#3,F#3,F#4,F#3,r,r,F#4,F#4,A2,F#5,F#5,F#3,F#3,F#2
378.875,258.3239,190,1.875,F#6,F#5,F#5,F#4,F#4,F#4,F#3,F#3,F#4,F#3,r,r,F#4,F#4,A2,F#5,F#5,F#3,F#3,F#2
379.0,258.4091,190,2.0,A6,A5,A5,A4,A4,A4,A3,A3,A4,A3,r,r,A4,A4,A2,A5,A5,A3,A3,A2
379.5,258.75,190,2.5,C6,C5,C5,C4,C4,C4,C3,C3,r,r,C4,C4,r,r,r,C5,C5,C3,C3,C2
379.875,259.0057,190,2.875,C6,C5,C5,C4,C4,C4,C3,C3,r,r,C4,C4,r,r,r,C5,C5,C3,C3,C2
380.0,259.0909,191,1.0,E-6,E-5,E-5,E-4,E-4,E-4,E-3,E-3,r,r,E-4,E-4,r,r,r,E-5,E-5,E-3,E-3,E-2
380.5,259.4318,191,1.5,A5,A4,A5,A4,A4,A4,A3,A3,A3,A3,r,r,A4,A4,A2,A4,A4,A3,A3,A2
380.875,259.6875,191,1.875,A5,A4,A5,A4,A4,A4,A3,A3,A3,A3,r,r,A4,A4,A2,A4,A4,A3,A3,A2
381.0,259.7727,191,2.0,D6,D5,D6,D5,D5,D5,D4,D4,D4,D4,D4,D3,D5,D5,D3,D5,D5,D4,D4,D3
381.5,260.1136,191,2.5,D5,D4,D5,D4,D4,D4,D3,D3,D4,D3,D4,D3,D4,D4,D3,D4,D4,D3,D3,D2
381.875,260.3693,191,2.875,D5,D4,D5,D4,D4,D4,D3,D3,D4,D3,D4,D3,D4,D4,D3,D4,D4,D3,D3,D2
382.0,260.4545,192,1.0,G5,G4,G5,G4,B-4,G4,B-3,G3,D4,D3,D4,D3,D4,D4,D3,G3,G3,G3,G3,G2
382.25,260.625,192,1.25,G5,G4,G5,G4,D5,B-4,D4,B-3,D4,D3,D4,D3,D4,D4,D3,G3,G3,G3,G3,G2
382.5,260.7955,192,1.5,r,r,G5,r,C5,A4,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r
382.75,260.9659,192,1.75,r,r,G5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
383.0,261.1364,192,2.0,r,r,G5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
383.25,261.3068,192,2.25,r,r,B-5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
383.5,261.4773,192,2.5,r,r,A5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
383.75,261.6477,192,2.75,r,r,G5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
384.0,261.8182,193,1.0,r,r,G5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
384.25,261.9886,193,1.25,r,r,G5,r,D5,B-4,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r
384.5,262.1591,193,1.5,r,r,G5,r,C5,A4,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r
384.75,262.3295,193,1.75,r,r,G5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
385.0,262.5,193,2.0,r,r,G5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
385.25,262.6705,193,2.25,r,r,B-5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
385.5,262.8409,193,2.5,r,r,A5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
385.75,263.0114,193,2.75,r,r,G5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
386.0,263.1818,194,1.0,C6,r,G5,r,E-5,G4,E-4,G3,r,r,r,r,r,r,r,r,r,r,r,r
386.25,263.3523,194,1.25,C6,r,G5,r,G5,E-5,G4,E-4,r,r,r,r,r,r,r,r,r,r,r,r
386.5,263.5227,194,1.5,C6,r,G5,r,F5,D5,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r
386.75,263.6932,194,1.75,C6,r,G5,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
387.0,263.8636,194,2.0,C6,r,G5,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
387.25,264.0341,194,2.25,E-6,r,G5,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
387.5,264.2045,194,2.5,D6,r,F5,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
387.75,264.375,194,2.75,C6,r,E-5,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
388.0,264.5455,195,1.0,C6,r,E-5,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
388.25,264.7159,195,1.25,C6,r,E-5,r,G5,E-5,G4,E-4,r,r,r,r,r,r,r,r,r,r,r,r
388.5,264.8864,195,1.5,C6,r,G5,r,F5,D5,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r
388.75,265.0568,195,1.75,C6,r,G5,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
389.0,265.2273,195,2.0,C6,r,G5,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
389.25,265.3977,195,2.25,E-6,r,G5,r,E-5,G4,E-4,G3,r,r,r,r,r,r,r,r,r,r,r,r
389.5,265.5682,195,2.5,D6,r,G5,r,D5,G4,D4,G3,r,r,r,r,r,r,r,r,r,r,r,r
389.75,265.7386,195,2.75,C6,r,G5,r,C5,G4,C4,G3,r,r,r,r,r,r,r,r,r,r,r,r
390.0,265.9091,196,1.0,B-5,r,G5,r,B-4,G4,E4,C#4,r,r,r,r,r,r,r,r,r,r,r,r
391.0,266.4091,196,2.0,r,r,A5,r,A4,G4,E4,C#4,r,r,r,r,r,r,r,r,r,r,r,r
392.0,266.9091,197,1.0,r,r,G5,C5,A4,C4,E-4,E-3,r,r,r,r,r,r,r,r,r,r,r,r
393.0,267.4091,197,2.0,r,r,F#5,C5,A4,C4,D4,D3,r,r,r,r,r,r,r,r,r,r,r,r
393.875,267.8466,197,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,r,D5,r,r
394.0,267.9091,198,1.0,D6,B-5,G5,B-4,r,r,r,r,r,r,D4,D3,r,r,r,B-5,B-4,B-4,G3,r
394.5,268.1591,198,1.5,D6,B-5,G5,B-4,B-3,G3,B-2,G2,r,r,D4,D3,r,r,r,B-5,B-4,B-4,G3,G1
395.0,268.4091,198,2.0,D6,B-5,G5,B-4,r,r,r,r,r,r,D4,D3,D4,D4,D3,B-5,B-4,B-4,G3,r
395.5,268.6591,198,2.5,D6,B-5,G5,B-4,D4,B-3,D3,B-2,r,r,D4,D3,r,r,r,B-5,B-4,B-4,G3,B-1
395.875,268.8466,198,2.875,D6,B-5,G5,B-4,D4,B-3,D3,B-2,G4,G4,D4,D3,r,r,r,G5,B-4,G4,G3,B-1
396.0,268.9091,199,1.0,D6,B-5,G5,B-4,r,r,r,r,G4,G4,D4,D3,r,r,r,D5,B-4,D4,G3,r
396.5,269.1591,199,1.5,D6,B-5,G5,B-4,G4,B-3,G3,B-2,r,r,D4,D3,r,r,r,D5,B-4,D4,G3,D2
396.875,269.3466,199,1.875,D6,B-5,G5,B-4,G4,B-3,G3,B-2,r,r,D4,D3,r,r,r,B-4,B-4,B-3,G3,D2
397.0,269.4091,199,2.0,D6,B-5,G5,B-4,r,r,r,r,r,r,D4,D3,D4,D4,D3,G4,B-4,G3,G3,r
397.5,269.6591,199,2.5,D6,B-5,G5,B-4,r,B-4,r,B-3,r,r,D4,D3,r,r,r,r,B-4,r,G3,G2
397.75,269.7841,199,2.75,D6,B-5,G5,B-4,r,B-4,r,B-3,r,r,D4,D3,r,r,r,D4,B-4,D4,G3,G2
397.875,269.8466,199,2.875,D6,B-5,G5,B-4,D5,B-4,D4,B-3,r,r,D4,D3,r,r,r,B-3,B-4,B-3,G3,G2
398.0,269.9091,200,1.0,D6,B-5,G5,B-4,B-4,r,B-3,G2,r,r,D4,D3,r,r,r,G3,B-4,G3,G3,r
398.5,270.1591,200,1.5,D6,B-5,E-5,B-4,B-4,r,B-3,G2,r,r,D4,D3,r,r,r,r,B-4,r,G3,G2
398.75,270.2841,200,1.75,D6,B-5,E-5,B-4,B-4,r,B-3,G2,r,r,D4,D3,r,r,r,D5,B-4,r,G3,G2
398.875,270.3466,200,1.875,D6,B-5,E-5,B-4,B-4,r,B-3,G2,r,r,D4,D3,r,r,r,B-4,B-4,r,G3,G2
399.0,270.4091,200,2.0,D6,B-5,D5,B-4,B-4,r,B-3,G2,r,r,D4,D3,D4,D4,D3,G4,B-4,r,G3,r
399.5,270.6591,200,2.5,D6,B-5,B-5,B-4,B-4,r,B-3,G2,r,r,D4,D3,r,r,r,r,B-4,r,G3,B-2
399.75,270.7841,200,2.75,D6,B-5,B-5,B-4,B-4,r,B-3,G2,r,r,D4,D3,r,r,r,r,B-4,D4,G3,B-2
399.875,270.8466,200,2.875,D6,B-5,B-5,B-4,G4,r,G3,G2,G4,G4,D4,D3,r,r,r,r,B-4,B-3,G3,B-2
400.0,270.9091,201,1.0,D6,B-5,D5,B-4,D4,r,D3,G2,G4,G4,D4,D3,r,r,r,r,B-4,G3,G3,r
400.5,271.1591,201,1.5,D6,B-5,D5,B-4,D4,r,D3,G2,r,r,D4,D3,r,r,r,G5,B-4,r,G3,D3
400.75,271.2841,201,1.75,D6,B-5,D5,B-4,D4,r,D3,G2,r,r,D4,D3,r,r,r,G5,B-4,F4,G3,D3
400.875,271.3466,201,1.875,D6,B-5,B-4,B-4,B-3,r,B-2,G2,r,r,D4,D3,r,r,r,G5,B-4,D4,G3,D3
401.0,271.4091,201,2.0,D6,B5,G4,B4,G3,r,G2,G2,r,r,D4,D3,D4,D4,D3,G5,B4,B3,D3,r
401.5,271.6591,201,2.5,F6,B5,F5,B4,G3,r,G2,G2,G4,G4,D4,D3,r,r,r,G5,B4,B3,D3,G3
401.75,271.7841,201,2.75,F6,B5,F5,B4,F5,r,F4,G2,G4,G4,D4,D3,r,r,r,G5,B4,B3,D3,G3
401.875,271.8466,201,2.875,F6,B5,F5,B4,D5,r,D4,G2,G4,G4,D4,D3,r,r,r,G#5,B4,G#4,D3,G3
402.0,271.9091,202,1.0,F6,D6,F5,D5,B4,r,B3,G2,G4,G4,D4,D3,D4,D4,D3,G5,B4,G4,D3,r
402.5,272.1591,202,1.5,F6,D6,F5,D5,B3,G3,B2,G2,G4,G4,D4,D3,r,r,r,G5,B4,G4,D3,G1
403.0,272.4091,202,2.0,F6,D6,F5,D5,r,r,r,r,G4,G4,D4,D3,D4,D4,D3,G5,B4,G4,D3,r
403.5,272.6591,202,2.5,F6,D6,F5,D5,D4,B3,D3,B2,G4,G4,D4,D3,r,r,r,G5,B4,G4,D3,B1
403.875,272.8466,202,2.875,F6,D6,F5,D5,D4,B3,D3,B2,G4,G4,D4,D3,r,r,r,F5,B4,F4,D3,B1
404.0,272.9091,203,1.0,F6,D6,F5,D5,r,r,r,r,G4,G4,D4,D3,r,r,r,D5,B4,D4,D3,r
404.5,273.1591,203,1.5,F6,D6,F5,D5,F4,B3,F3,B2,G4,G4,D4,D3,r,r,r,D5,B4,D4,D3,D2
404.875,273.3466,203,1.875,F6,D6,F5,D5,F4,B3,F3,B2,G4,G4,D4,D3,r,r,r,B4,B4,B3,D3,D2
405.0,273.4091,203,2.0,F6,D6,F5,D5,r,r,r,r,G4,G4,D4,D3,D4,D4,D3,G4,B4,G3,D3,r
405.5,273.6591,203,2.5,F6,D6,F5,D5,r,B4,r,B3,G4,G4,F4,D4,r,r,r,r,B4,r,D3,G2
405.75,273.7841,203,2.75,F6,D6,F5,D5,r,B4,r,B3,G4,G4,F4,D4,r,r,r,F4,B4,F3,D3,G2
405.875,273.8466,203,2.875,F6,D6,F5,D5,G#5,B4,G#4,B3,G4,G4,F4,D4,r,r,r,D4,B4,D3,D3,G2
406.0,273.9091,204,1.0,F6,D6,F5,D5,G5,r,G4,G2,G4,D3,F4,D4,r,r,r,B3,B4,B3,F3,r
406.5,274.1591,204,1.5,F6,D6,G#5,D5,G5,r,G4,G2,G4,D3,F4,D4,r,r,r,r,B4,r,F3,G2
406.75,274.2841,204,1.75,F6,D6,G#5,D5,G5,r,G4,G2,G4,D3,F4,D4,r,r,r,F5,B4,r,F3,G2
406.875,274.3466,204,1.875,F6,D6,G#5,D5,G5,r,G4,G2,G4,D3,F4,D4,r,r,r,D5,B4,r,F3,G2
407.0,274.4091,204,2.0,F6,D6,G5,D5,G5,r,G4,G2,G4,D3,F4,D4,D4,D4,D3,B4,B4,r,F3,r
407.5,274.6591,204,2.5,F6,D6,F5,D5,G5,r,G4,G2,G4,D3,F4,D4,r,r,r,r,B4,r,F3,B2
407.75,274.7841,204,2.75,F6,D6,D6,D5,G5,r,G4,G2,G4,D3,F4,D4,r,r,r,r,B4,F4,F3,B2
407.875,274.8466,204,2.875,F6,D6,D6,D5,F5,r,F4,G2,G4,D3,F4,D4,r,r,r,r,B4,D4,F3,B2
408.0,274.9091,205,1.0,F6,D6,D6,D5,D5,r,D4,G2,G4,D3,F4,D4,r,r,r,r,B4,B3,F3,r
408.5,275.1591,205,1.5,F6,D6,D6,D5,D5,r,D4,G2,G4,D3,F4,D4,r,r,r,F5,B4,r,F3,D3
408.75,275.2841,205,1.75,F6,D6,D6,D5,D5,r,D4,G2,G4,D3,F4,D4,r,r,r,F5,B4,F3,F3,D3
408.875,275.3466,205,1.875,F6,D6,B5,D5,B4,r,B3,G2,G4,D3,F4,D4,r,r,r,F5,B4,D3,F3,D3
409.0,275.4091,205,2.0,F6,D6,G5,D5,G4,r,G3,G2,G4,D3,F4,D4,D4,D4,D3,F5,B4,B3,F3,r
409.1667,275.4924,205,2.1667,F6,D6,G5,D5,G4,r,G3,G2,G4,D3,F4,D4,D4,D4,D3,F5,B4,B3,F3,r
409.3333,275.5757,205,2.3333,F6,D6,G5,D5,G4,r,G3,G2,G4,D3,F4,D4,D4,D4,D3,F5,B4,B3,F3,r
409.5,275.6591,205,2.5,F6,D6,G5,D5,G4,r,G3,G2,F4,F4,F4,D4,r,r,r,F5,D5,D4,F3,F3
409.6667,275.7424,205,2.6667,F6,D6,G5,D5,G4,r,G3,G2,F4,F4,F4,D4,r,r,r,F5,D5,D4,F3,F3
409.75,275.7841,205,2.75,F6,D6,F5,D5,F4,r,F3,F2,F4,F4,F4,D4,r,r,r,F4,D5,D4,F3,F2
409.8333,275.8257,205,2.8333,F6,D6,F5,D5,F4,r,F3,F2,F4,F4,F4,D4,r,r,r,F4,D5,D4,F3,F2
409.875,275.8466,205,2.875,F6,D6,D5,D5,D4,r,D3,D2,F4,F4,F4,D4,r,r,r,D4,r,r,F3,D2
410.0,275.9091,206,1.0,F6,D6,B4,D5,B3,B3,B2,B1,F4,F4,F4,F3,D5,D4,D3,B3,D5,G#3,B2,B1
410.125,275.9716,206,1.125,F6,D6,B4,D5,B3,B3,B2,B1,F4,F4,F4,F3,D5,D4,D3,B3,D5,G#4,B2,B1
410.25,276.0341,206,1.25,F6,D6,B4,D5,B3,B3,B2,B1,F4,F4,F4,F3,D5,D4,D3,B3,D5,G#4,B2,B1
410.375,276.0966,206,1.375,F6,D6,B4,D5,B3,B3,B2,B1,F4,F4,F4,F3,D5,D4,D3,B3,D5,G#4,B2,B1
410.5,276.1591,206,1.5,F6,F5,F5,F5,F5,F4,F3,F3,r,r,F4,F3,D5,D4,D3,F5,D5,G#4,F3,F2
410.625,276.2216,206,1.625,F6,F5,F5,F5,F5,F4,F3,F3,r,r,F4,F3,D5,D4,D3,F5,D5,G#4,F3,F2
410.75,276.2841,206,1.75,F6,F5,F5,F5,F5,F4,F3,F3,r,r,F4,F3,D5,D4,D3,F5,D5,G#4,F3,F2
410.875,276.3466,206,1.875,F6,F5,F5,F5,F5,F4,F3,F3,r,r,F4,F3,D5,D4,D3,F5,D5,G#4,F3,F2
411.0,276.4091,206,2.0,G#6,G#5,G#5,G#5,G#5,G#4,F3,F3,r,r,F4,F3,D5,D4,D3,G#5,D5,G#4,F3,F2
411.5,276.6591,206,2.5,G#6,G#5,G#5,G#5,G#5,G#4,F3,F3,r,r,F4,F3,r,r,r,G#5,D5,G#4,F3,F2
411.875,276.8466,206,2.875,G#6,G#5,G#5,G#5,G#5,G#4,F3,F3,r,r,F4,F3,r,r,r,G#5,D5,G#4,F3,F2
412.0,276.9091,207,1.0,G#6,G#5,G#5,G#5,G#5,G#4,G#3,G#3,r,r,F4,F3,r,r,r,G#5,D5,G#4,G#3,G#2
412.5,277.1591,207,1.5,D6,D5,D5,D5,D5,D4,G#3,G#3,D4,D3,D4,D3,D5,D4,D3,D5,D5,G#4,G#3,G#2
412.875,277.3466,207,1.875,D6,D5,D5,D5,D5,D4,G#3,G#3,D4,D3,D4,D3,D5,D4,D3,D5,D5,G#4,G#3,G#2
413.0,277.4091,207,2.0,F6,F5,F5,F5,F5,F4,G#3,G#3,F4,F3,F4,F3,D5,D4,D3,F5,D5,G#4,G#3,G#2
413.5,277.6591,207,2.5,F6,F5,F5,F5,F5,F4,D3,D3,F4,F3,F4,F3,r,r,r,F5,D5,G#4,D3,D2
413.875,277.8466,207,2.875,F6,F5,F5,F5,F5,F4,D3,D3,F4,F3,F4,F3,r,r,r,F5,D5,G#4,D3,D2
414.0,277.9091,208,1.0,F6,F5,F5,F5,F5,F4,F3,F3,F4,F3,F4,F3,D5,D4,D3,F5,F5,F4,F3,F2
414.5,278.1591,208,1.5,B5,B4,B4,B4,B4,B3,B3,B3,r,r,r,r,D5,D4,D3,B4,B4,B4,B3,B2
414.875,278.3466,208,1.875,B5,B4,B4,B4,B4,B3,B3,B3,r,r,r,r,D5,D4,D3,B4,B4,B4,B3,B2
415.0,278.4091,208,2.0,D6,D5,D6,D6,D5,D4,D4,D4,r,r,r,r,D5,D4,D3,D5,D5,D5,D4,D3
415.5,278.6591,208,2.5,F6,F5,F5,F5,F4,F4,F3,F3,r,r,r,r,r,r,r,F4,F4,F4,F3,F2
415.875,278.8466,208,2.875,F6,F5,F5,F5,F4,F4,F3,F3,r,r,r,r,r,r,r,F4,F4,F4,F3,F2
416.0,278.9091,209,1.0,G#6,G#5,G#5,G#5,G#4,G#4,G#3,G#3,r,r,r,r,r,r,r,G#4,G#4,G#4,G#3,G#2
416.5,279.1591,209,1.5,D6,D5,D5,D5,D4,D4,D3,D3,r,r,r,r,D5,D4,D3,D4,D4,D4,D3,D2
416.875,279.3466,209,1.875,D6,D5,D5,D5,D4,D4,D3,D3,r,r,r,r,D5,D4,D3,D4,D4,D4,D3,D2
417.0,279.4091,209,2.0,G6,G5,G5,G5,G4,G4,G3,G3,r,r,r,r,D5,D4,D3,G4,G4,G4,G3,G2
417.5,279.6591,209,2.5,G5,G4,G4,G4,G3,G3,G2,G2,r,r,r,r,r,r,r,G3,G3,G3,G2,G1
417.875,279.8466,209,2.875,G5,G4,G4,G4,G3,G3,G2,G2,r,r,r,r,r,r,r,G3,G3,G3,G2,G1
418.0,279.9091,210,1.0,C6,C5,E-5,C5,E-4,C4,C4,C3,r,r,r,r,r,r,r,C4,C4,C3,C3,C2
418.25,280.0341,210,1.25,C6,C5,G5,E-5,G4,E-4,C4,C3,r,r,r,r,r,r,r,C4,C4,C3,C3,C2
418.5,280.1591,210,1.5,r,r,F5,D5,F4,D4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
418.75,280.2841,210,1.75,r,r,E-5,C5,E-4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
419.0,280.4091,210,2.0,r,r,E-5,C5,E-4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
419.25,280.5341,210,2.25,r,r,E-5,C5,E-4,C4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r
419.5,280.6591,210,2.5,r,r,E-5,C5,E-4,C4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r
419.75,280.7841,210,2.75,r,r,E-5,C5,E-4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
420.0,280.9091,211,1.0,r,r,E-5,C5,E-4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
420.25,281.0341,211,1.25,r,r,G5,E-5,G4,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
420.5,281.1591,211,1.5,r,r,F5,D5,F4,D4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
420.75,281.2841,211,1.75,r,r,E-5,C5,E-4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
421.0,281.4091,211,2.0,r,r,E-5,C5,E-4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
421.25,281.5341,211,2.25,r,r,E-5,C5,E-4,C4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r
421.5,281.6591,211,2.5,r,r,E-5,C5,E-4,C4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r
421.75,281.7841,211,2.75,r,r,E-5,C5,E-4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r
422.0,281.9091,212,1.0,r,r,F5,r,F4,r,C4,G#3,r,r,r,r,r,r,r,r,r,r,r,r
422.25,282.0341,212,1.25,r,r,F5,r,F4,r,C4,G#3,r,r,r,r,r,r,r,r,r,r,r,r
422.5,282.1591,212,1.5,r,r,F5,r,F4,r,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
422.75,282.2841,212,1.75,r,r,F5,r,F4,r,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r
423.0,282.4091,212,2.0,r,r,F5,r,F4,r,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r
423.25,282.5341,212,2.25,r,r,G#5,r,G#4,r,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r
423.5,282.6591,212,2.5,r,r,G5,r,G4,r,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r
423.75,282.7841,212,2.75,r,r,F5,r,F4,r,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r
424.0,282.9091,213,1.0,r,r,F5,r,F4,r,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r
424.25,283.0341,213,1.25,r,r,F5,r,F4,r,C4,G#3,r,r,r,r,r,r,r,r,r,r,r,r
