qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Trumpet 1,F Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
551.0,159.7101,79,3.0,D6,B5,F5,r,B4,D4,G3,G2,r,r,r,r,r,A5,A4,r,r,r
551.5,159.8551,79,3.5,D6,B5,F5,r,B4,D4,G3,G2,r,r,r,r,r,G5,G4,r,r,r
552.0,160.0,80,1.0,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
552.75,160.2174,80,1.75,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
553.0,160.2899,80,2.0,D6,B5,D5,B4,G#4,F4,D4,B3,C4,C3,C5,C4,F2,D5,G#4,B3,F2,F1
554.0,160.5797,80,3.0,F6,D6,F5,D5,G#4,F4,D4,B3,C4,C3,C5,C4,F2,F5,G#4,B3,F2,F1
554.75,160.7971,80,3.75,F6,D6,F5,D5,G#4,F4,D4,B3,C4,C3,C5,C4,F2,F5,G#4,B3,F2,F1
555.0,160.8696,81,1.0,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
556.0,161.1594,81,2.0,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,A4,C4,F2,F1
556.75,161.3768,81,2.75,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,B4,D4,F2,F1
557.0,161.4493,81,3.0,G6,E6,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,C3,G5,C5,E4,C3,C2
558.0,161.7391,82,1.0,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,A4,C4,F2,F1
558.75,161.9565,82,1.75,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,B4,D4,F2,F1
559.0,162.029,82,2.0,G6,E6,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,C3,G5,C5,E4,C3,C2
560.0,162.3188,82,3.0,r,r,r,r,r,r,G4,r,r,r,r,r,r,r,r,G4,G4,r
561.0,162.6087,83,1.0,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,F#4,F#4,r
563.0,163.1884,83,3.0,r,r,r,r,r,r,G4,G3,G4,G4,r,r,r,r,E5,G4,G4,r
564.0,163.4783,84,1.0,r,r,r,r,r,r,F4,G3,G4,G4,r,r,r,r,D5,F4,F4,r
564.5,163.6232,84,1.5,r,r,r,r,r,r,F4,G3,G4,G4,r,r,r,D6,D5,F4,F4,r
565.0,163.7681,84,2.0,r,r,r,r,r,r,F4,G3,G4,G4,r,r,r,A5,D5,F4,F4,r
565.5,163.913,84,2.5,r,r,r,r,r,r,F4,G3,G4,G4,r,r,r,B5,D5,F4,F4,r
566.0,164.058,84,3.0,r,r,r,r,G5,G4,E4,G3,G4,G4,r,r,r,C6,C5,E4,E4,r
566.5,164.2029,84,3.5,r,r,r,r,G5,G4,E4,G3,G4,G4,r,r,r,G5,C5,E4,E4,r
567.0,164.3478,85,1.0,r,r,r,r,F5,F4,D4,G3,G4,G4,r,r,r,r,r,D4,D4,r
567.5,164.4928,85,1.5,r,r,r,r,F5,F4,D4,G3,G4,G4,r,r,r,F5,r,D4,D4,r
568.0,164.6377,85,2.0,r,r,r,r,F5,F4,D4,G3,G4,G4,r,r,r,C5,F4,D4,D4,r
568.5,164.7826,85,2.5,r,r,r,r,F5,F4,D4,G3,G4,G4,r,r,r,D5,F4,D4,D4,r
569.0,164.9275,85,3.0,G6,r,G5,r,E5,E4,C4,G3,G4,G4,r,r,r,E5,E4,C4,C4,r
569.5,165.0725,85,3.5,G6,r,G5,r,E5,E4,C4,G3,G4,G4,r,r,r,C5,E4,C4,C4,r
570.0,165.2174,86,1.0,F6,r,F5,r,D5,D4,B3,G3,G4,G4,r,r,r,r,r,B3,B3,r
570.5,165.3623,86,1.5,F6,r,F5,r,D5,D4,B3,G3,G4,G4,r,r,r,r,D5,B3,B3,r
571.0,165.5072,86,2.0,F6,r,F5,r,D5,D4,B3,G3,G4,G4,r,r,r,D5,A4,B3,B3,r
571.5,165.6522,86,2.5,F6,r,F5,r,D5,D4,B3,G3,G4,G4,r,r,r,D5,B4,B3,B3,r
572.0,165.7971,86,3.0,E6,r,E5,r,C5,C4,C4,G3,G4,G4,r,r,r,E5,C5,C4,C4,r
572.5,165.942,86,3.5,E6,r,E5,r,C5,C4,C4,G3,G4,G4,r,r,r,E5,G4,C4,C4,r
573.0,166.087,87,1.0,D6,r,D5,r,B4,B3,D4,G3,G4,G4,r,r,r,r,r,D4,D4,r
573.5,166.2319,87,1.5,D6,r,D5,r,B4,B3,D4,G3,G4,G4,r,r,r,r,F4,D4,D4,r
574.0,166.3768,87,2.0,D6,r,D5,r,B4,B3,D4,G3,G4,G4,r,r,r,F5,C4,D4,D4,r
574.5,166.5217,87,2.5,D6,r,D5,r,B4,B3,D4,G3,G4,G4,r,r,r,F5,D4,D4,D4,r
575.0,166.6667,87,3.0,C6,B-5,C5,r,B-4,B-3,E4,G3,G4,G4,r,r,r,G5,E4,E4,E4,r
575.5,166.8116,87,3.5,C6,B-5,C5,r,B-4,B-3,E4,G3,G4,G4,r,r,r,G5,C4,E4,E4,r
576.0,166.9565,88,1.0,C6,A5,C5,r,A4,A3,F4,F3,A4,F4,r,r,r,r,r,F4,F4,r
576.5,167.1014,88,1.5,C6,A5,C5,r,A4,A3,F4,F3,A4,F4,r,r,r,A5,A4,F4,F4,r
577.0,167.2464,88,2.0,C6,A5,C5,r,A4,A3,F4,F3,r,r,r,r,r,E5,E4,F4,F4,r
577.5,167.3913,88,2.5,C6,A5,C5,r,A4,A3,F4,F3,r,r,r,r,r,F5,F4,F4,F4,r
578.0,167.5362,88,3.0,F6,D6,A5,r,F5,A4,D4,D3,r,r,r,r,r,G5,G4,D4,D4,r
578.5,167.6812,88,3.5,F6,D6,A5,r,F5,A4,D4,D3,r,r,r,r,r,A5,A4,D4,D4,r
579.0,167.8261,89,1.0,E6,C6,G5,r,E5,G4,G4,G3,r,r,r,r,r,r,r,G4,G4,r
579.5,167.971,89,1.5,E6,C6,G5,r,E5,G4,G4,G3,r,r,r,r,r,A5,A4,G4,G4,r
580.0,168.1159,89,2.0,E6,C6,G5,r,E5,G4,G4,G3,r,r,r,r,r,F#5,F#4,G4,G4,r
580.5,168.2609,89,2.5,E6,C6,G5,r,E5,G4,G4,G3,r,r,r,r,r,G5,G4,G4,G4,r
581.0,168.4058,89,3.0,D6,B5,F5,r,D5,B4,G3,G2,r,r,r,r,r,A5,A4,G3,G3,r
581.5,168.5507,89,3.5,D6,B5,F5,r,D5,B4,G3,G2,r,r,r,r,r,B5,B4,G3,G3,r
582.0,168.6957,90,1.0,C6,E5,E5,r,C5,E4,C4,C3,r,r,r,r,r,C6,C5,C4,C4,C3
582.5,168.8406,90,1.5,C6,E5,E5,r,C5,E4,C4,C3,r,r,r,r,r,C6,C5,B3,B3,C3
583.0,168.9855,90,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C5,C4,C4,r
583.5,169.1304,90,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C5,B3,B3,r
584.0,169.2754,90,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C5,A3,A3,r
584.5,169.4203,90,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D5,G3,G3,r
585.0,169.5652,91,1.0,F6,r,F5,r,r,r,F4,F4,r,r,r,r,r,D5,B4,G3,G3,G2
585.5,169.7101,91,1.5,E6,r,E5,r,r,r,E4,E4,r,r,r,r,r,D5,B4,G3,G3,G2
586.0,169.8551,91,2.0,F6,r,F5,r,F5,D5,F4,F4,r,r,r,r,r,F5,D5,F4,r,r
586.5,170.0,91,2.5,E6,r,E5,r,F5,D5,E4,E4,r,r,r,r,r,F5,D5,F4,r,r
587.0,170.1449,91,3.0,D6,r,D5,r,F5,D5,D4,D4,r,r,r,r,r,F5,D5,F4,r,r
587.5,170.2899,91,3.5,C6,r,C5,r,G5,E5,C4,C4,r,r,r,r,r,G5,E5,G4,r,r
588.0,170.4348,92,1.0,C6,r,C5,r,E5,r,C4,C4,C4,C3,C5,C4,C3,E5,C5,E4,C3,C2
588.25,170.5072,92,1.25,C6,r,C5,r,E5,r,C4,C4,C4,C3,C5,C4,C3,E5,E4,C4,C3,C2
588.5,170.5797,92,1.5,C6,r,C5,r,E5,r,C4,C4,C4,C3,C5,C4,C3,E5,E4,C4,B2,B1
588.75,170.6522,92,1.75,C6,r,C5,r,E5,r,C4,C4,C4,C3,C5,C4,C3,E5,E4,C4,B2,B1
589.0,170.7246,92,2.0,E6,r,E5,r,E5,E5,E4,E4,C4,C3,C5,C4,r,E6,E4,C4,C3,C2
589.5,170.8696,92,2.5,E6,r,E5,r,E5,E5,E4,E4,C4,C3,C5,C4,r,E6,E4,C4,B2,B1
590.0,171.0145,92,3.0,E6,r,E5,r,E5,E5,E4,E4,C4,C3,C5,C4,r,E6,E4,C4,A2,A1
590.5,171.1594,92,3.5,C6,r,C5,r,C5,C5,C4,C4,C4,C3,C5,C4,r,C6,E4,C4,G2,G1
591.0,171.3043,93,1.0,B5,r,B4,r,B4,G4,B3,G3,G4,G4,G5,G5,r,B5,B3,G3,G2,G1
591.5,171.4493,93,1.5,B5,r,B4,r,B4,G4,B3,G3,G4,G4,G5,G5,r,F6,B4,G3,D3,D2
592.0,171.5942,93,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,B4,G3,G3,G2
592.5,171.7391,93,2.5,B5,r,B4,B4,G5,G4,B3,G3,G4,G4,r,r,r,B5,B4,G3,G3,G2
593.0,171.8841,93,3.0,G6,r,G5,C5,G5,G4,C4,A3,G4,G4,r,r,r,G5,C5,A3,A3,A2
593.5,172.029,93,3.5,F6,r,F5,D5,F5,F4,D4,B3,G4,G4,r,r,r,F5,D5,B3,B3,B2
594.0,172.1739,94,1.0,E6,r,E5,E5,E5,E4,E4,C4,C4,C3,C5,C4,C3,E5,E5,C4,C4,C3
594.5,172.3188,94,1.5,E6,r,E5,E5,E5,E4,E4,C4,C4,C3,C5,C4,C3,E6,E6,C3,C3,C2
595.0,172.4638,94,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,E3,E3,E2
595.5,172.6087,94,2.5,G6,r,G5,E5,C5,E4,E4,C4,C4,C3,r,r,r,G5,G5,G3,G3,G2
596.0,172.7536,94,3.0,E6,r,E5,E5,C5,E4,E4,C4,C4,C3,r,r,r,E5,E5,C4,C4,C3
596.5,172.8986,94,3.5,C6,r,C5,C5,C5,E4,C4,C3,C4,C3,r,r,r,C5,C5,E4,E4,E3
597.0,173.0435,95,1.0,B5,r,B4,G4,B4,F4,B3,G3,G4,G4,G5,G5,r,B4,B4,G3,G2,G1
597.5,173.1884,95,1.5,B5,r,B4,G4,B4,F4,B3,G3,G4,G4,G5,G5,r,F5,F5,G3,D3,D2
598.0,173.3333,95,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,G3,G3,G2
598.5,173.4783,95,2.5,B5,B5,B4,B4,G5,G4,B3,G3,G4,G4,r,r,r,B4,B4,G3,G3,G2
599.0,173.6232,95,3.0,G6,C6,G5,C5,G5,G4,C4,A3,G4,G4,r,r,r,G4,G4,A3,A3,A2
599.5,173.7681,95,3.5,F6,D6,F5,D5,F5,F4,D4,B3,G4,G4,r,r,r,F4,F4,B3,B3,B2
600.0,173.913,96,1.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E4,E4,C4,C4,C3
600.5,174.058,96,1.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G3,G3,G4,G4,G3
601.0,174.2029,96,2.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C4,C4,E4,E4,E3
601.5,174.3478,96,2.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
602.0,174.4928,96,3.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
602.5,174.6377,96,3.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C4,C4,E5,E4,E3
603.0,174.7826,97,1.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
603.5,174.9275,97,1.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
604.0,175.0725,97,2.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
604.5,175.2174,97,2.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
605.0,175.3623,97,3.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
605.5,175.5072,97,3.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
606.0,175.6522,98,1.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C2
606.5,175.7971,98,1.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
607.0,175.942,98,2.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
607.5,176.087,98,2.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C2
608.0,176.2319,98,3.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G5,G5,G3,G2,G1
608.5,176.3768,98,3.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E3
609.0,176.5217,99,1.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C3
609.5,176.6667,99,1.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G5,G5,G3,G2,G2
610.0,176.8116,99,2.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C6,C6,E3,E2,E2
610.5,176.9565,99,2.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,C4,C3,C3
611.0,177.1014,99,3.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E5,E5,G3,G2,G2
611.5,177.2464,99,3.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G5,G5,E3,E2,E2
612.0,177.3913,100,1.0,C6,C6,C6,C5,C5,C5,C4,C3,C4,C3,C5,C4,C3,C6,C6,C4,C2,C2
613.5,177.8261,100,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
614.0,177.971,100,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C3,C2,C2
614.5,178.1159,100,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
615.0,178.2609,101,1.0,C6,C6,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
616.5,178.6957,101,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
617.0,178.8406,101,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C3,C2,C2
617.5,178.9855,101,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
618.0,179.1304,102,1.0,C6,C6,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
619.5,179.5652,102,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
620.0,179.7101,102,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C3,C2,C2
620.5,179.8551,102,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
621.0,180.0,104,1.0,C6,C6,C6,C5,C5,C4,C4,r,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
622.5,180.4348,104,2.5,C6,C6,C6,C5,C5,C4,C3,C3,C4,C3,C5,C4,C3,C6,C6,C4,C3,C3
623.0,180.5797,104,3.0,C6,C6,C6,C5,C5,C4,C3,C3,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
623.5,180.7246,104,3.5,C6,C6,C6,C5,C5,C4,C3,C3,C4,C3,C5,C4,C3,C6,C6,C4,C3,C3
624.0,180.8696,105,1.0,C6,C6,C6,C5,C5,C4,C3,C3,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
625.5,181.3043,105,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r
626.0,181.4493,105,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r,r
626.5,181.5942,105,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r
627.0,181.7391,106,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r,r
628.5,182.1739,106,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r
629.0,182.3188,106,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r,r
629.5,182.4638,106,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r
630.0,182.6087,107,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C3,r,r
631.5,183.0435,107,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C4,r,r
632.0,183.1884,107,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C3,r,r
632.5,183.3333,107,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C4,r,r
633.0,183.4783,108,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C3,r,r
634.5,183.913,108,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C4,r,r
635.0,184.058,108,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C3,r,r
635.5,184.2029,108,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C4,r,r
636.0,184.3478,109,1.0,r,r,r,r,r,r,F4,r,r,r,r,r,r,F4,D4,C3,r,r
637.0,184.6377,109,2.0,r,r,r,r,r,r,D4,r,r,r,r,r,r,F4,D4,r,r,r
637.5,184.7826,109,2.5,r,r,r,r,r,r,E4,r,r,r,r,r,r,F4,D4,C4,r,r
638.0,184.9275,109,3.0,r,r,r,r,r,r,F4,r,r,r,r,r,r,F4,D4,C3,r,r
638.5,185.0725,109,3.5,r,r,r,r,r,r,D4,r,r,r,r,r,r,F4,D4,C4,r,r
639.0,185.2174,110,1.0,r,r,r,r,D5,r,B3,r,r,r,r,r,r,F4,D4,C3,r,r
640.0,185.5072,110,2.0,r,r,r,r,B4,r,r,r,r,r,r,r,r,F4,D4,r,r,r
640.5,185.6522,110,2.5,r,r,r,r,C5,r,r,r,r,r,r,r,r,F4,D4,C4,r,r
641.0,185.7971,110,3.0,r,r,r,r,D5,r,r,r,r,r,r,r,r,F4,D4,C3,r,r
641.5,185.942,110,3.5,r,r,r,r,B4,r,r,r,r,r,r,r,r,F4,D4,C4,r,r
642.0,186.087,111,1.0,r,r,F5,r,G4,r,r,r,r,r,r,r,r,F4,D4,C3,r,r
643.0,186.3768,111,2.0,r,r,D5,r,r,r,r,r,r,r,r,r,r,F4,D4,r,r,r
643.5,186.5217,111,2.5,r,r,E5,r,r,r,r,r,r,r,r,r,r,F4,D4,C4,r,r
644.0,186.6667,111,3.0,r,r,F5,r,r,r,r,r,r,r,r,r,r,F4,D4,C3,r,r
644.5,186.8116,111,3.5,r,r,D5,r,r,r,r,r,r,r,r,r,r,F4,D4,C4,r,r
645.0,186.9565,112,1.0,D6,r,B4,r,r,r,r,r,r,r,r,r,r,F4,D4,C3,r,r
646.0,187.2464,112,2.0,B5,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,r,r,r
646.5,187.3913,112,2.5,C6,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,C4,r,r
647.0,187.5362,112,3.0,D6,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,C3,r,r
647.5,187.6812,112,3.5,B5,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,C4,r,r
648.0,187.8261,113,1.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,E4,E4,C4,C4,C3
648.5,187.971,113,1.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,G3,G3,G4,G4,G3
649.0,188.1159,113,2.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,C4,C4,E4,E4,E3
649.5,188.2609,113,2.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
650.0,188.4058,113,3.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
650.5,188.5507,113,3.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,C4,C4,E5,E4,E3
651.0,188.6957,114,1.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
651.5,188.8406,114,1.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
652.0,188.9855,114,2.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
652.5,189.1304,114,2.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
653.0,189.2754,114,3.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
653.5,189.4203,114,3.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
654.0,189.5652,115,1.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C2
654.5,189.7101,115,1.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
655.0,189.8551,115,2.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
655.5,190.0,115,2.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C2
656.0,190.1449,115,3.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,G5,G5,G3,G2,G1
656.5,190.2899,115,3.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
657.0,190.4348,116,1.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C2
657.5,190.5797,116,1.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,G5,G5,G3,G2,G2
658.0,190.7246,116,2.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,C6,C6,E3,E2,E2
658.5,190.8696,116,2.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,C5,C5,C4,C3,C3
659.0,191.0145,116,3.0,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,E5,E5,G3,G2,G2
659.5,191.1594,116,3.5,E6,E6,C6,E5,C5,G4,E4,C4,G4,C4,C5,C4,C3,G5,G5,E3,E2,E2
660.0,191.3043,117,1.0,C6,C6,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C6,C5,C3,C2,C2
661.5,191.7391,117,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r
662.0,191.8841,117,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r,r
662.5,192.029,117,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r
663.0,192.1739,118,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r,r
664.5,192.6087,118,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r
665.0,192.7536,118,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r,r
665.5,192.8986,118,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r
666.0,193.0435,119,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,C3,r,r
667.5,193.4783,119,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,C4,r,r
668.0,193.6232,119,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,C3,r,r
668.5,193.7681,119,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,C4,r,r
669.0,193.913,120,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,C3,r,r
670.5,194.3478,120,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,C4,r,r
671.0,194.4928,120,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,C3,r,r
671.5,194.6377,120,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,C4,r,r
672.0,194.7826,121,1.0,r,r,r,r,r,r,E-4,r,r,r,r,r,r,F#4,E-4,C3,C2,r
673.0,195.0725,121,2.0,r,r,r,r,r,r,C4,r,r,r,r,r,r,F#4,E-4,r,r,r
673.5,195.2174,121,2.5,r,r,r,r,r,r,D4,r,r,r,r,r,r,F#4,E-4,C4,C3,r
674.0,195.3623,121,3.0,r,r,r,r,r,r,E-4,r,r,r,r,r,r,F#4,E-4,C3,C2,r
674.5,195.5072,121,3.5,r,r,r,r,r,r,C4,r,r,r,r,r,r,F#4,E-4,C4,C3,r
675.0,195.6522,122,1.0,r,r,r,r,C5,r,A3,r,r,r,r,r,r,F#4,E-4,C3,C2,r
676.0,195.942,122,2.0,r,r,r,r,A4,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r
676.5,196.087,122,2.5,r,r,r,r,B-4,r,r,r,r,r,r,r,r,F#4,E-4,C4,C3,r
677.0,196.2319,122,3.0,r,r,r,r,C5,r,r,r,r,r,r,r,r,F#4,E-4,C3,C2,r
677.5,196.3768,122,3.5,r,r,r,r,A4,r,r,r,r,r,r,r,r,F#4,E-4,C4,C3,r
678.0,196.5217,123,1.0,r,r,E-5,r,E-4,r,r,r,r,r,r,r,r,F#4,E-4,C3,C2,r
679.0,196.8116,123,2.0,r,r,C5,r,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r
679.5,196.9565,123,2.5,r,r,D5,r,r,r,r,r,r,r,r,r,r,F#4,E-4,C4,C3,r
680.0,197.1014,123,3.0,r,r,E-5,r,r,r,r,r,r,r,r,r,r,F#4,E-4,C3,C2,r
680.5,197.2464,123,3.5,r,r,C5,r,r,r,r,r,r,r,r,r,r,F#4,E-4,C4,C3,r
681.0,197.3913,124,1.0,C6,r,A4,r,r,r,r,r,r,r,r,r,r,F#4,E-4,C3,C2,r
682.0,197.6812,124,2.0,A5,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r
