qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,"D, A Timpani",Violin 1,Violin 2,Viola,Violoncello,Contrabass
265.75,181.1932,133,2.75,B-5,B-5,B-4,B-5,B-5,B-4,D3,D2,F4,F4,B-3,B-2,r,r,r,r,A5,r,D3,D2
265.875,181.2784,133,2.875,B-5,B-5,B-4,B-5,B-5,B-4,D3,D2,F4,F4,B-3,B-2,r,r,r,r,B-5,r,D3,D2
266.0,181.3636,134,1.0,B-5,B-5,G5,B-5,B-5,B-4,D3,D2,G4,G4,B-3,B-2,r,r,r,G5,C6,G4,D3,D2
266.125,181.4489,134,1.125,B-5,B-5,G5,B-5,B-5,B-4,D3,D2,G4,G4,B-3,B-2,r,r,r,A5,G4,A4,D3,D2
266.25,181.5341,134,1.25,C6,C6,G5,C6,B-5,B-4,E-3,E-2,G4,G4,B-3,B-2,r,r,r,G5,G4,G4,E-3,E-2
266.375,181.6193,134,1.375,C6,C6,G5,C6,B-5,B-4,E-3,E-2,G4,G4,B-3,B-2,r,r,r,F5,G4,F4,E-3,E-2
266.5,181.7045,134,1.5,C6,C6,E-5,C6,B-4,B-3,G4,G3,G4,G4,B-2,B-2,r,r,r,E-5,E-5,E-4,G4,G3
266.625,181.7898,134,1.625,C6,C6,E-5,C6,B-4,B-3,G4,G3,G4,G4,B-2,B-2,r,r,r,F5,E-5,F4,G4,G3
266.75,181.875,134,1.75,C6,C6,E-5,C6,B-4,B-3,G4,G3,G4,G4,B-2,B-2,r,r,r,E-5,E-5,E-4,G4,G3
266.875,181.9602,134,1.875,C6,C6,E-5,C6,B-4,B-3,G4,G3,G4,G4,B-2,B-2,r,r,r,D5,E-5,D4,G4,G3
267.0,182.0455,134,2.0,C6,C6,C5,C6,B-4,B-3,G4,G3,G4,G4,B-2,B-2,r,r,r,C5,E-5,C4,G4,G3
267.125,182.1307,134,2.125,C6,C6,C5,C6,B-4,B-3,G4,G3,G4,G4,B-2,B-2,r,r,r,D5,E-5,D4,G4,G3
267.25,182.2159,134,2.25,C6,C6,C5,C6,B-4,B-3,G4,G3,G4,G4,B-2,B-2,r,r,r,E-5,E-5,E-4,G4,G3
267.375,182.3011,134,2.375,C6,C6,C5,C6,B-4,B-3,G4,G3,G4,G4,B-2,B-2,r,r,r,F5,E-5,F4,G4,G3
267.5,182.3864,134,2.5,C6,C6,C6,C5,B-5,B-4,E-3,E-2,G4,G4,B-3,B-2,r,r,r,G5,G3,G4,E-3,E-2
267.625,182.4716,134,2.625,C6,C6,C6,C5,B-5,B-4,E-3,E-2,G4,G4,B-3,B-2,r,r,r,A5,G3,A4,E-3,E-2
267.75,182.5568,134,2.75,C6,C6,C6,C5,B-5,B-4,E-3,E-2,G4,G4,B-3,B-2,r,r,r,B-5,G3,B-4,E-3,E-2
267.875,182.642,134,2.875,C6,C6,C6,C5,B-5,B-4,E-3,E-2,G4,G4,B-3,B-2,r,r,r,C6,G3,C5,E-3,E-2
268.0,182.7273,135,1.0,C6,C6,C6,C5,B-5,B-4,E-3,E-2,G4,G4,B-3,B-2,r,r,r,D6,G#4,D5,E-3,E-2
268.125,182.8125,135,1.125,C6,C6,C6,C5,B-5,B-4,E-3,E-2,G4,G4,B-3,B-2,r,r,r,D6,B-4,D5,E-3,E-2
268.25,182.8977,135,1.25,D6,D6,D6,D5,B-5,B-4,F3,F2,F4,F4,B-3,B-2,r,r,r,D6,G#4,D5,F3,F2
268.375,182.983,135,1.375,D6,D6,D6,D5,B-5,B-4,F3,F2,F4,F4,B-3,B-2,r,r,r,D6,G4,D5,F3,F2
268.5,183.0682,135,1.5,D6,D6,D6,D5,B-4,B-3,G#4,G#3,F4,F4,B-3,B-2,D5,D4,D3,r,F4,r,G#4,G#3
268.625,183.1534,135,1.625,D6,D6,D6,D5,B-4,B-3,G#4,G#3,F4,F4,B-3,B-2,D5,D4,D3,r,G4,r,G#4,G#3
268.75,183.2386,135,1.75,D6,D6,D6,D5,B-4,B-3,G#4,G#3,F4,F4,B-3,B-2,D5,D4,D3,r,F4,r,G#4,G#3
268.875,183.3239,135,1.875,D6,D6,D6,D5,B-4,B-3,G#4,G#3,F4,F4,B-3,B-2,D5,D4,D3,r,E-4,r,G#4,G#3
269.0,183.4091,135,2.0,D6,D6,D6,D5,B-4,B-3,G#4,G#3,F4,F4,B-3,B-2,r,r,r,r,D4,r,G#4,G#3
269.125,183.4943,135,2.125,D6,D6,D6,D5,B-4,B-3,G#4,G#3,F4,F4,B-3,B-2,r,r,r,r,E-4,r,G#4,G#3
269.25,183.5795,135,2.25,D6,D6,D6,D5,B-4,B-3,G#4,G#3,F4,F4,B-3,B-2,r,r,r,r,F4,r,G#4,G#3
269.375,183.6648,135,2.375,D6,D6,D6,D5,B-4,B-3,G#4,G#3,F4,F4,B-3,B-2,r,r,r,r,G4,r,G#4,G#3
269.5,183.75,135,2.5,D6,D6,D6,D5,B-5,B-4,F2,F2,F4,F4,B-3,B-2,r,r,r,r,G#4,r,F2,F1
269.625,183.8352,135,2.625,D6,D6,D6,D5,B-5,B-4,F2,F2,F4,F4,B-3,B-2,r,r,r,r,B-4,r,F2,F1
269.75,183.9205,135,2.75,D6,D6,D6,D5,B-5,B-4,F2,F2,F4,F4,B-3,B-2,r,r,r,r,C5,r,F2,F1
269.875,184.0057,135,2.875,D6,D6,D6,D5,B-5,B-4,F2,F2,F4,F4,B-3,B-2,r,r,r,r,D5,r,F2,F1
270.0,184.0909,136,1.0,D6,D6,D6,D5,B-5,B-4,F2,F2,r,r,B-3,B-2,r,r,r,B-5,D5,B-4,F2,F1
270.125,184.1761,136,1.125,D6,D6,D6,D5,B-5,B-4,F2,F2,r,r,B-3,B-2,r,r,r,C6,D5,C5,F2,F1
270.25,184.2614,136,1.25,E-6,E-6,E-5,E-5,B-5,B-4,G2,G2,r,r,B-3,B-2,r,r,r,B-5,E-5,B-4,G2,G1
270.375,184.3466,136,1.375,E-6,E-6,E-5,E-5,B-5,B-4,G2,G2,r,r,B-3,B-2,r,r,r,G#5,E-5,G#4,G2,G1
270.5,184.4318,136,1.5,E-6,E-6,G5,G4,E-5,G4,B-3,B-3,r,r,B-2,B-2,r,r,r,G5,G3,G4,B-3,B-2
270.625,184.517,136,1.625,E-6,E-6,G5,G4,E-5,G4,B-3,B-3,r,r,B-2,B-2,r,r,r,G#5,G3,G#4,B-3,B-2
270.75,184.6023,136,1.75,E-6,E-6,G5,G4,E-5,G4,B-3,B-3,r,r,B-2,B-2,r,r,r,G5,G3,G4,B-3,B-2
270.875,184.6875,136,1.875,E-6,E-6,G5,G4,E-5,G4,B-3,B-3,r,r,B-2,B-2,r,r,r,F5,G3,F4,B-3,B-2
271.0,184.7727,136,2.0,E-6,E-6,E-5,E-4,E-5,G4,B-3,B-3,r,r,B-2,B-2,r,r,r,E-5,G3,E-4,B-3,B-2
271.125,184.858,136,2.125,E-6,E-6,E-5,E-4,E-5,G4,B-3,B-3,r,r,B-2,B-2,r,r,r,F5,G3,F4,B-3,B-2
271.25,184.9432,136,2.25,E-6,E-6,E-5,E-4,E-5,G4,B-3,B-3,r,r,B-2,B-2,r,r,r,G5,G3,G4,B-3,B-2
271.375,185.0284,136,2.375,E-6,E-6,E-5,E-4,E-5,G4,B-3,B-3,r,r,B-2,B-2,r,r,r,G#5,G3,G#4,B-3,B-2
271.5,185.1136,136,2.5,E-6,E-6,B-5,B-4,E-5,B-4,G2,G2,r,r,B-3,B-2,r,r,r,B-5,E-5,B-4,G2,G1
271.625,185.1989,136,2.625,E-6,E-6,B-5,B-4,E-5,B-4,G2,G2,r,r,B-3,B-2,r,r,r,C6,E-5,C5,G2,G1
271.75,185.2841,136,2.75,E-6,E-6,B-5,B-4,E-5,B-4,G2,G2,r,r,B-3,B-2,r,r,r,D6,E-5,D5,G2,G1
271.875,185.3693,136,2.875,E-6,E-6,B-5,B-4,E-5,B-4,G2,G2,r,r,B-3,B-2,r,r,r,E-6,E-5,E-5,G2,G1
272.0,185.4545,137,1.0,E-6,E-6,B-5,B-4,E-5,C5,G2,G2,r,r,C4,B-2,r,r,r,E-6,C5,E-5,G2,G1
272.125,185.5398,137,1.125,E-6,E-6,B-5,B-4,E-5,C5,G2,G2,r,r,C4,B-2,r,r,r,E-6,D5,E-5,G2,G1
272.25,185.625,137,1.25,E-6,E-6,C6,C5,E-5,C5,A2,A2,r,r,C4,B-2,r,r,r,E-6,C5,E-5,A2,A1
272.375,185.7102,137,1.375,E-6,E-6,C6,C5,E-5,C5,A2,A2,r,r,C4,B-2,r,r,r,E-6,B-4,E-5,A2,A1
272.5,185.7955,137,1.5,F5,F5,A5,A4,D4,F3,C4,C4,F4,F4,F3,F2,A4,A3,A2,A4,A4,r,C4,C3
272.625,185.8807,137,1.625,F5,F5,A5,A4,D4,F3,C4,C4,F4,F4,F3,F2,A4,A3,A2,B-5,B-4,r,C4,C3
272.75,185.9659,137,1.75,F5,F5,A5,A4,D4,F3,C4,C4,F4,F4,F3,F2,A4,A3,A2,A5,A4,r,C4,C3
272.875,186.0511,137,1.875,F5,F5,A5,A4,D4,F3,C4,C4,F4,F4,F3,F2,A4,A3,A2,G5,G4,r,C4,C3
273.0,186.1364,137,2.0,F5,F5,F5,F4,D4,F3,C4,C4,F4,F4,F3,F2,r,r,r,F5,F4,F3,C4,C3
273.125,186.2216,137,2.125,F5,F5,F5,F4,D4,F3,C4,C4,F4,F4,F3,F2,r,r,r,G5,G4,G3,C4,C3
273.25,186.3068,137,2.25,F5,F5,F5,F4,D4,F3,C4,C4,F4,F4,F3,F2,r,r,r,A5,A4,A3,C4,C3
273.375,186.392,137,2.375,F5,F5,F5,F4,D4,F3,C4,C4,F4,F4,F3,F2,r,r,r,B-5,B-4,B-3,C4,C3
273.5,186.4773,137,2.5,F6,C6,C6,C5,F5,F4,E-4,E-4,F4,F4,F3,F2,A4,A3,A2,C6,C5,C4,E-4,E-3
273.625,186.5625,137,2.625,F6,C6,C6,C5,F5,F4,E-4,E-4,F4,F4,F3,F2,A4,A3,A2,D6,D5,D4,E-4,E-3
273.75,186.6477,137,2.75,F6,C6,C6,C5,F5,F4,E-3,E-3,F4,F4,F3,F2,A4,A3,A2,E-6,E-5,E-4,E-3,E-2
273.875,186.733,137,2.875,F6,C6,C6,C5,F5,F4,E-3,E-3,F4,F4,F3,F2,A4,A3,A2,F6,F5,F4,E-3,E-2
274.0,186.8182,138,1.0,F6,D6,B-5,B-4,F5,F4,D4,D4,F4,F4,F4,F3,D5,D4,D3,B-4,F5,D4,D4,D3
274.25,186.9886,138,1.25,F6,D6,B-5,r,F5,F4,D4,D4,F4,F4,F4,F3,D5,D4,D3,B-4,F5,D4,D4,D3
274.5,187.1591,138,1.5,r,r,D6,r,B-4,F4,D3,D3,D4,D3,B-3,B-2,D5,D4,D3,B-5,B-4,F4,D3,D2
274.75,187.3295,138,1.75,r,r,A5,r,B-4,F4,D3,D3,D4,D3,B-3,B-2,D5,D4,D3,B-5,B-4,F4,D3,D2
275.0,187.5,138,2.0,r,r,A5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
275.25,187.6705,138,2.25,r,r,G5,r,B-4,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
275.5,187.8409,138,2.5,r,r,B-5,r,D5,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
275.75,188.0114,138,2.75,r,r,F5,r,C5,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
275.875,188.0966,138,2.875,r,r,F5,r,C5,A4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
276.0,188.1818,139,1.0,r,r,F5,r,C5,A4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
276.25,188.3523,139,1.25,E-6,r,E-5,r,B-4,G4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
276.5,188.5227,139,1.5,G6,r,E-5,r,B-4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
276.75,188.6932,139,1.75,D6,r,D5,r,A4,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
276.875,188.7784,139,1.875,D6,r,D5,r,A4,F4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
277.0,188.8636,139,2.0,C6,r,C5,r,G4,E-4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
277.25,189.0341,139,2.25,B-5,r,B-4,r,F4,D4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
277.5,189.2045,139,2.5,r,r,r,r,r,r,D4,D4,D4,D3,B-3,B-2,r,r,r,B-5,B-5,F3,D4,D3
277.875,189.4602,139,2.875,r,r,r,r,r,r,D4,D4,D4,D3,B-3,B-2,r,r,r,B-5,B-4,F3,D4,D3
278.0,189.5455,140,1.0,r,r,r,r,r,r,E-4,E-4,G4,G4,B-3,B-2,r,r,r,C5,G4,G3,E-4,E-3
278.25,189.7159,140,1.25,r,r,G5,r,r,r,E-4,E-4,G4,G4,B-3,B-2,r,r,r,C5,G4,G3,E-4,E-3
278.5,189.8864,140,1.5,r,r,C6,r,r,r,E-3,E-3,G4,G4,B-3,B-2,r,r,r,C6,G3,G4,E-3,E-2
278.75,190.0568,140,1.75,r,r,F5,r,r,r,E-3,E-3,G4,G4,B-3,B-2,r,r,r,C6,G3,G4,E-3,E-2
279.0,190.2273,140,2.0,r,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
279.25,190.3977,140,2.25,E-6,r,E-5,r,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
279.5,190.5682,140,2.5,G6,r,G5,r,C5,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
279.75,190.7386,140,2.75,D6,r,D5,r,G4,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
279.875,190.8239,140,2.875,D6,r,D5,r,G4,F4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
280.0,190.9091,141,1.0,D6,r,D5,r,G4,F4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
280.25,191.0795,141,1.25,C6,r,C5,r,G4,E-4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
280.5,191.25,141,1.5,G6,r,G5,G4,G4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
280.75,191.4205,141,1.75,E-6,r,E-5,C5,G4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
280.875,191.5057,141,1.875,E-6,r,E-5,C5,G4,E-4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
281.0,191.5909,141,2.0,D6,r,D5,B4,G#4,F4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
281.25,191.7614,141,2.25,C6,r,C5,C5,G4,E-4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
281.5,191.9318,141,2.5,r,r,r,r,r,r,E-4,E-4,G4,G4,B-3,B-2,r,r,r,C6,G5,E-5,E-4,E-3
281.875,192.1875,141,2.875,r,r,r,r,r,r,E-4,E-4,G4,G4,B-3,B-2,r,r,r,C6,G5,E-5,E-4,E-3
282.0,192.2727,142,1.0,r,r,r,r,r,r,F4,F4,D4,D3,B-3,B-2,D5,D4,D3,D5,G#4,F4,F4,F3
282.25,192.4432,142,1.25,D6,r,D5,D5,r,r,F4,F4,D4,D3,B-3,B-2,D5,D4,D3,D5,G#4,F4,F4,F3
282.5,192.6136,142,1.5,G#6,r,G#5,G#5,r,r,F3,F3,D4,D3,B-3,B-2,D5,D4,D3,D6,G#5,F5,F3,F2
282.75,192.7841,142,1.75,F6,r,F5,F5,r,r,F3,F3,D4,D3,B-3,B-2,D5,D4,D3,D6,G#5,F5,F3,F2
283.0,192.9545,142,2.0,E-6,r,E-5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
283.25,193.125,142,2.25,D6,r,D5,D5,F5,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
283.5,193.2955,142,2.5,F6,r,F5,F5,G#5,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
283.75,193.4659,142,2.75,C6,r,G5,G5,G5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
283.875,193.5511,142,2.875,C6,r,G5,G5,G5,E-5,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
284.0,193.6364,143,1.0,B-5,r,B-5,r,F5,D5,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
284.25,193.8068,143,1.25,G#6,r,G#5,r,E-5,C5,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
284.5,193.9773,143,1.5,G6,r,G5,r,D5,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
284.75,194.1477,143,1.75,F6,r,F5,C5,C5,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
284.875,194.233,143,1.875,F6,r,F5,C5,C5,G#4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
285.0,194.3182,143,2.0,E-6,r,E-5,B-4,B-4,G4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
285.25,194.4886,143,2.25,D6,r,D5,B4,G#4,F4,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r
285.5,194.6591,143,2.5,r,r,r,r,r,r,F4,F3,D4,D3,B-3,B-2,r,r,r,D6,B-4,G#4,F4,F3
285.875,194.9148,143,2.875,r,r,r,r,r,r,F4,F3,D4,D3,B-3,B-2,r,r,r,D6,B-4,G#4,F4,F3
286.0,195.0,144,1.0,r,r,r,r,r,r,G4,G3,G4,G4,B-3,B-2,r,r,r,E-5,B-4,B-4,G4,G3
286.25,195.1705,144,1.25,r,r,r,r,r,r,D4,G3,G4,G4,B-3,B-2,r,r,r,E-5,B-4,B-4,G4,G3
286.5,195.3409,144,1.5,r,r,r,r,r,r,E-4,G2,G4,G4,B-3,B-2,r,r,r,E-6,B-5,B-3,G3,G2
286.75,195.5114,144,1.75,r,r,r,r,r,r,G#3,G2,G4,G4,B-3,B-2,r,r,r,E-6,B-5,B-3,G3,G2
287.0,195.6818,144,2.0,r,r,r,r,r,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r
287.25,195.8523,144,2.25,r,r,r,r,B-4,r,G3,r,r,r,r,r,r,r,r,r,r,r,r,r
287.5,196.0227,144,2.5,r,r,r,r,E-5,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r
287.75,196.1932,144,2.75,r,r,r,r,G#4,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,r
288.0,196.3636,145,1.0,r,r,r,r,G#4,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,r
288.25,196.5341,145,1.25,B-5,r,G5,r,G4,G4,E-3,E-3,r,r,r,r,r,r,r,r,r,r,r,r
288.5,196.7045,145,1.5,E-6,r,G5,r,G5,G4,G3,E-3,r,r,r,r,r,r,r,r,r,r,r,r
288.75,196.875,145,1.75,B-5,r,B-5,r,F5,F4,B-3,D3,r,r,r,r,r,r,r,r,r,r,r,r
289.0,197.0455,145,2.0,G#6,r,G#5,r,E-5,E-4,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r
289.25,197.2159,145,2.25,G6,r,G5,r,D5,D4,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r
289.5,197.3864,145,2.5,F6,r,F5,r,C5,C4,G#3,G#2,r,r,r,r,r,r,r,r,r,r,r,r
289.75,197.5568,145,2.75,E-6,r,E-5,r,B-4,B-3,G3,G2,r,r,r,r,r,r,r,r,r,r,r,r
290.0,197.7273,146,1.0,E-6,E-6,A5,E-5,A4,A3,F#3,F#2,r,r,B-3,B-2,r,r,r,r,r,r,r,r
290.5,198.0682,146,1.5,D6,D6,B-5,D5,B-4,B-3,F3,F2,D4,D3,B-3,B-2,r,r,r,r,r,r,r,r
291.0,198.4091,146,2.0,D6,D6,D6,B-5,D5,B-4,F3,F2,r,r,B-3,B-2,r,r,r,r,r,r,r,r
291.5,198.75,146,2.5,C6,C6,C6,G5,C5,G4,E3,E2,G4,G4,B-3,B-2,r,r,r,r,r,r,r,r
292.0,199.0909,147,1.0,C6,C6,C6,G5,C5,G4,E3,E2,r,r,B-3,B-2,r,r,r,r,r,r,r,r
292.5,199.4318,147,1.5,B-5,B-5,B-5,D5,B-4,D4,F3,F2,F4,F4,B-3,B-2,r,r,r,r,r,r,r,r
293.0,199.7727,147,2.0,G6,B-5,B-5,D5,B-4,D4,F3,F2,r,r,D4,B-3,r,r,r,r,r,r,r,r
293.5,200.1136,147,2.5,F6,C6,C6,E-5,C5,E-4,F4,F3,A3,A2,E-4,C4,A4,A3,A2,E-6,A4,C5,F3,F2
293.75,200.2841,147,2.75,r,A5,A5,C5,A4,C4,r,r,A3,A2,C4,F3,A4,A3,A2,E-6,A4,C5,F3,F2
294.0,200.4545,148,1.0,r,r,r,r,r,r,r,r,r,r,B-3,B-2,r,r,r,E-6,A5,C5,F#3,F#2
294.25,200.625,148,1.25,E-5,E-5,E-5,E-4,E-5,E-4,E-3,E-3,r,r,B-3,B-2,r,r,r,E-6,A5,C5,F#3,F#2
294.5,200.7955,148,1.5,D6,D6,D6,D5,D6,D5,D4,D4,D4,D3,B-3,B-2,D5,D4,D3,D6,B-5,B-4,F3,F2
295.0,201.1364,148,2.0,r,r,r,r,r,r,r,r,r,r,B-3,B-2,D5,D4,D3,D6,D5,B-4,F3,F2
295.25,201.3068,148,2.25,D5,D5,D5,D4,D5,D4,D3,D3,r,r,B-3,B-2,D5,D4,D3,D6,D5,B-4,F3,F2
295.5,201.4773,148,2.5,C6,C6,C6,C5,C6,C5,C4,C4,G4,G4,B-3,B-2,r,r,r,C6,G5,G4,E3,E2
296.0,201.8182,149,1.0,r,r,r,r,r,r,r,r,r,r,B-3,B-2,r,r,r,C6,C5,G4,E3,E2
296.25,201.9886,149,1.25,C5,C5,C5,C4,C5,C4,C3,C3,r,r,B-3,B-2,r,r,r,C6,C5,G4,E3,E2
296.5,202.1591,149,1.5,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-3,F4,F4,B-3,B-2,D5,D4,D3,B-5,F5,D4,F3,F2
297.0,202.5,149,2.0,G6,G6,G5,G4,G5,G4,D4,D4,r,r,D4,B-3,D5,D4,D3,B-5,F5,D4,D4,F2
297.5,202.8409,149,2.5,F6,F6,F5,F4,F5,F4,E-4,E-4,F4,F4,E-4,C4,A4,A4,A2,C6,C5,E-4,E-4,F2
297.75,203.0114,149,2.75,A5,A5,A5,A4,A4,A3,C4,C4,F4,F4,C4,F3,A4,A4,A2,A5,F5,C4,C4,F2
298.0,203.1818,150,1.0,B-5,B-5,B-5,B-4,B-4,B-3,B-2,B-1,D4,D3,B-3,B-2,D4,D4,D3,B-5,B-4,B-3,B-2,B-1
298.5,203.5227,150,1.5,B-5,B-5,B-5,B-4,B-4,B-3,B-2,B-1,r,r,B-3,B-2,r,r,r,B-4,B-3,B-3,B-2,B-1
298.875,203.7784,150,1.875,B-5,B-5,B-5,B-4,B-4,B-3,B-2,B-1,r,r,B-3,B-2,r,r,r,B-4,B-3,B-3,B-2,B-1
299.0,203.8636,150,2.0,B-5,B-5,B-5,B-4,B-4,B-3,B-2,B-1,r,r,B-3,B-2,r,r,r,D5,D4,B-3,B-2,B-1
299.5,204.2045,150,2.5,B-5,B-5,B-5,B-4,B-4,B-3,B-2,B-1,r,r,B-3,B-2,r,r,r,D5,D4,B-3,B-2,B-1
299.875,204.4602,150,2.875,B-5,B-5,B-5,B-4,B-4,B-3,B-2,B-1,r,r,B-3,B-2,r,r,r,D5,D4,B-3,B-2,B-1
300.0,204.5455,151,1.0,D6,D6,D6,D5,D5,D4,D3,D2,D4,D3,D4,D3,D5,D4,D3,D5,D4,D4,D3,D2
300.5,204.8864,151,1.5,D6,D6,D6,D5,D5,D4,D3,D2,r,r,D4,D3,r,r,r,D5,D4,D4,D3,D2
300.875,205.142,151,1.875,D6,D6,D6,D5,D5,D4,D3,D2,r,r,D4,D3,r,r,r,D5,D4,D4,D3,D2
301.0,205.2273,151,2.0,D6,D6,D6,D5,D5,D4,D3,D2,r,r,D4,D3,r,r,r,F5,F4,D4,D3,D2
301.5,205.5682,151,2.5,D6,D6,D6,D5,D5,D4,D3,D2,r,r,D4,D3,r,r,r,F5,F4,D4,D3,D2
301.875,205.8239,151,2.875,D6,D6,D6,D5,D5,D4,D3,D2,r,r,D4,D3,r,r,r,F5,F4,D4,D3,D2
302.0,205.9091,152,1.0,F6,F6,F5,F4,F5,F4,F3,F2,D4,D3,F4,F3,D5,D4,D3,F5,F4,F4,F3,F2
302.5,206.25,152,1.5,F6,F6,F5,F4,F5,F4,F3,F2,r,r,F4,F3,r,r,r,F5,F4,F4,F3,F2
302.875,206.5057,152,1.875,F6,F6,F5,F4,F5,F4,F3,F2,r,r,F4,F3,r,r,r,F5,F4,F4,F3,F2
303.0,206.5909,152,2.0,F6,F6,F5,F4,F5,F4,F3,F2,r,r,F4,F3,r,r,r,B-5,B-4,F4,F3,F2
303.5,206.9318,152,2.5,F5,F5,F5,F4,F5,F4,F3,F2,r,r,F4,F3,r,r,r,B-5,B-4,F4,F3,F2
303.875,207.1875,152,2.875,F5,F5,F5,F4,F5,F4,F3,F2,r,r,F4,F3,r,r,r,B-5,B-4,F4,F3,F2
304.0,207.2727,153,1.0,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-2,D4,D3,B-3,B-2,D5,D4,D3,B-5,B-4,B-4,B-3,B-2
304.5,207.6136,153,1.5,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-3,B-2,r,r,r,B-5,B-4,B-4,B-3,B-2
304.875,207.8693,153,1.875,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-3,B-2,r,r,r,B-5,B-4,B-4,B-3,B-2
305.0,207.9545,153,2.0,D6,D6,D6,D5,D5,D4,D4,D3,D4,D3,D4,D3,D5,D4,D3,D6,D5,D5,D4,D3
305.5,208.2955,153,2.5,D6,D6,D6,D5,D5,D4,D4,D3,r,r,D4,D3,r,r,r,D6,D5,D5,D4,D3
305.875,208.5511,153,2.875,D6,D6,D6,D5,D5,D4,D4,D3,r,r,D4,D3,r,r,r,D6,D5,D5,D4,D3
306.0,208.6364,154,1.0,F6,F6,F5,F5,F5,F4,F4,F3,D4,D3,F4,F3,D5,D4,D3,F6,F5,F5,F4,F3
306.5,208.9773,154,1.5,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-3,B-2,r,r,r,B-5,B-5,B-4,B-3,B-2
306.875,209.233,154,1.875,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-3,B-2,r,r,r,B-5,B-5,B-4,B-3,B-2
307.0,209.3182,154,2.0,D6,D6,D6,D5,D6,D5,D4,D3,D4,D3,D4,D3,D5,D4,D3,D6,D6,D5,D4,D3
307.5,209.6591,154,2.5,F5,F5,F5,F4,F5,F4,F3,F2,r,r,F3,F2,r,r,r,F5,F5,F4,F3,F2
307.875,209.9148,154,2.875,F5,F5,F5,F4,F5,F4,F3,F2,r,r,F3,F2,r,r,r,F5,F5,F4,F3,F2
308.0,210.0,155,1.0,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-2,D4,D3,B-3,B-2,D5,D4,D3,B-5,B-5,B-4,B-3,B-2
308.5,210.3409,155,1.5,D6,D6,D5,D4,D5,D4,D3,D2,r,r,D4,D3,r,r,r,D5,D5,D4,D3,D2
308.875,210.5966,155,1.875,D6,D6,D5,D4,D5,D4,D3,D2,r,r,D4,D3,r,r,r,D5,D5,D4,D3,D2
