score_qstamp,qstamp,measure,beat,831994_tstamp,718692_tstamp
1090.5,1090.5,274,4.5,666.0218,628.7109
1091.0,1091.0,275,1.0,666.3592,628.9392
1091.5,1091.5,275,1.5,666.5675,629.1475
1092.0,1092.0,275,2.0,666.7959,629.3559
1092.5,1092.5,275,2.5,667.0842,629.5642
1093.0,1093.0,275,3.0,667.3325,629.7725
1093.5,1093.5,275,3.5,667.5436,629.9809
1094.0,1094.0,275,4.0,667.8092,630.1892
1094.5,1094.5,275,4.5,668.0175,630.3375
1095.0,1095.0,276,1.0,668.3259,630.5459
1095.5,1095.5,276,1.5,668.5342,630.7542
1096.0,1096.0,276,2.0,668.8225,630.9625
1096.5,1096.5,276,2.5,669.0909,631.1709
1097.0,1097.0,276,3.0,669.3392,631.3792
1097.5,1097.5,276,3.5,669.555,631.5875
1098.0,1098.0,276,4.0,669.8359,631.7959
1098.5,1098.5,276,4.5,670.0642,631.9642
1099.0,1099.0,277,1.0,670.2925,632.1525
1099.5,1099.5,277,1.5,670.5609,632.3609
1100.0,1100.0,277,2.0,670.7692,632.5692
1100.5,1100.5,277,2.5,671.1175,632.7775
1101.0,1101.0,277,3.0,671.3259,632.9859
1101.5,1101.5,277,3.5,671.6742,633.1942
1102.0,1102.0,277,4.0,671.905,633.4025
1102.5,1102.5,277,4.5,672.1618,633.6109
1103.0,1103.0,278,1.0,672.4784,633.8392
1103.5,1103.5,278,1.5,672.6875,634.0475
1104.0,1104.0,278,2.0,672.8959,634.2559
1104.5,1104.5,278,2.5,673.1442,634.4642
1105.0,1105.0,278,3.0,673.3725,634.6725
1105.5,1105.5,278,3.5,673.7009,634.8809
1106.0,1106.0,278,4.0,673.9692,635.0292
1106.5,1106.5,278,4.5,674.1975,635.2375
1107.0,1107.0,279,1.0,674.4377,635.4459
1107.5,1107.5,279,1.5,674.7542,635.6542
1108.0,1108.0,279,2.0,674.99,635.8625
1108.5,1108.5,279,2.5,675.2509,636.0709
1109.0,1109.0,279,3.0,675.5568,636.2792
1109.5,1109.5,279,3.5,675.7675,636.4875
1110.0,1110.0,279,4.0,676.0718,636.6959
1110.5,1110.5,279,4.5,676.2842,636.9042
1111.5,1111.5,280,1.5,676.8809,637.4809
1111.75,1111.75,280,1.75,677.025,637.585
1112.0,1112.0,280,2.0,677.3092,637.6892
1112.25,1112.25,280,2.25,677.4134,637.7934
1112.5,1112.5,280,2.5,677.5175,637.8975
1112.75,1112.75,280,2.75,677.6387,638.0017
1113.0,1113.0,280,3.0,677.9259,638.1059
1113.5,1113.5,280,3.5,678.1342,638.3142
1113.75,1113.75,280,3.75,678.4768,638.4584
1114.0,1114.0,280,4.0,678.5825,638.5625
1114.25,1114.25,280,4.25,678.6867,638.6667
1114.5,1114.5,280,4.5,678.7909,638.7709
1114.75,1114.75,280,4.75,678.915,638.875
1115.5,1115.5,281,1.5,679.3275,639.1875
1115.75,1115.75,281,1.75,679.4717,639.3317
1116.0,1116.0,281,2.0,679.6759,639.4359
1116.25,1116.25,281,2.25,679.78,639.54
1116.5,1116.5,281,2.5,679.8842,639.6442
1116.75,1116.75,281,2.75,680.1568,639.7484
1117.0,1117.0,281,3.0,680.3675,639.8725
1117.5,1117.5,281,3.5,680.6218,640.0809
1117.75,1117.75,281,3.75,680.785,640.185
1118.0,1118.0,281,4.0,680.8892,640.2892
1118.25,1118.25,281,4.25,680.9934,640.3934
1118.5,1118.5,281,4.5,681.0975,640.5175
1118.75,1118.75,281,4.75,681.2417,640.6217
1119.5,1119.5,282,1.5,681.7542,640.9542
1119.75,1119.75,282,1.75,681.8584,641.0784
1120.0,1120.0,282,2.0,682.1425,641.1825
1120.25,1120.25,282,2.25,682.2467,641.2867
1120.5,1120.5,282,2.5,682.3509,641.3909
1120.75,1120.75,282,2.75,682.455,641.535
1121.5,1121.5,282,3.5,682.9675,641.8675
1121.75,1121.75,282,3.75,683.2917,641.9717
1122.0,1122.0,282,4.0,683.3959,642.0759
1122.25,1122.25,282,4.25,683.5,642.18
1122.5,1122.5,282,4.5,683.6042,642.2842
1122.75,1122.75,282,4.75,683.8284,642.3884
1123.5,1123.5,283,1.5,684.2609,642.7209
1123.75,1123.75,283,1.75,684.585,642.865
1124.0,1124.0,283,2.0,684.6892,642.9692
1124.25,1124.25,283,2.25,684.7934,643.0734
1124.5,1124.5,283,2.5,684.8975,643.1775
1124.75,1124.75,283,2.75,685.0817,643.2817
1125.5,1125.5,283,3.5,685.491,643.6142
1125.75,1125.75,283,3.75,685.6952,643.7184
1126.0,1126.0,283,4.0,685.8425,643.8225
1126.25,1126.25,283,4.25,685.9467,643.9267
1126.5,1126.5,283,4.5,686.0509,644.0309
1126.75,1126.75,283,4.75,686.275,644.135
1127.5,1127.5,284,1.5,686.7675,644.4875
1127.75,1127.75,284,1.75,686.9917,644.6117
1128.0,1128.0,284,2.0,687.0959,644.7159
1128.25,1128.25,284,2.25,687.2,644.82
1128.5,1128.5,284,2.5,687.3042,644.9284
1128.75,1128.75,284,2.75,687.5084,645.0568
1129.5,1129.5,284,3.5,688.0036,645.3809
1129.75,1129.75,284,3.75,688.225,645.485
1130.0,1130.0,284,4.0,688.3292,645.6092
1130.25,1130.25,284,4.25,688.4334,645.7134
1130.5,1130.5,284,4.5,688.5375,645.8175
1130.75,1130.75,284,4.75,688.8634,645.9417
1131.5,1131.5,285,1.5,689.2284,646.2742
1131.75,1131.75,285,1.75,689.4584,646.3784
1132.0,1132.0,285,2.0,689.6425,646.4825
1132.25,1132.25,285,2.25,689.7467,646.5867
1132.5,1132.5,285,2.5,689.8509,646.6909
1132.75,1132.75,285,2.75,689.955,646.835
1133.5,1133.5,285,3.5,690.6075,647.2075
1133.75,1133.75,285,3.75,690.8917,647.3317
1134.0,1134.0,285,4.0,691.0759,647.4359
1134.25,1134.25,285,4.25,691.18,647.54
1134.5,1134.5,285,4.5,691.2842,647.6442
1134.75,1134.75,285,4.75,691.5284,647.7484
1136.0,1136.0,286,2.0,693.0984,648.8092
1137.0,1137.0,286,3.0,695.9459,650.3659
1138.0,1138.0,286,4.0,696.3825,650.7825
1138.25,1138.25,286,4.25,696.4867,650.8867
1139.0,1139.0,287,1.0,696.8392,651.1992
1141.0,1141.0,287,3.0,698.9725,652.3325
1142.0,1142.0,287,4.0,700.7584,653.1892
1143.0,1143.0,288,1.0,701.8459,653.9259
1145.0,1145.0,288,3.0,705.1392,654.7792
1146.0,1146.0,288,4.0,706.0759,655.3159
1146.25,1146.25,288,4.25,706.18,655.42
1147.0,1147.0,289,1.0,706.4925,655.7325
1149.0,1149.0,289,3.0,708.9285,656.7983
1150.0,1150.0,289,4.0,710.4825,658.1825
1151.0,1151.0,290,1.0,711.852,658.6992
1152.0,1152.0,290,2.0,713.0559,659.2559
1152.5,1152.5,290,2.5,713.3484,659.9642
1153.0,1153.0,290,3.0,714.565,660.1725
1154.0,1154.0,290,4.0,715.0692,660.626
1154.25,1154.25,290,4.25,715.3734,660.7734
1155.0,1155.0,291,1.0,716.3659,661.3659
1156.0,1156.0,291,2.0,717.7825,662.0625
1156.5,1156.5,291,2.5,718.1909,662.3109
1157.0,1157.0,291,3.0,718.4992,662.5592
1158.0,1158.0,291,4.0,719.6759,663.1159
1158.25,1158.25,291,4.25,719.96,663.3
1158.5,1158.5,291,4.5,720.8042,663.5642
1159.0,1159.0,292,1.0,721.555,663.81
1160.0,1160.0,292,2.0,722.5876,664.3892
1160.5,1160.5,292,2.5,722.8375,664.7575
1161.0,1161.0,292,3.0,723.8859,665.4059
1162.0,1162.0,292,4.0,724.685,665.905
1162.25,1162.25,292,4.25,725.1003,666.0267
1163.0,1163.0,293,1.0,725.9992,666.5792
1164.0,1164.0,293,2.0,727.2118,667.3159
1164.5,1164.5,293,2.5,727.9334,667.5442
1165.0,1165.0,293,3.0,728.5525,667.8925
1166.0,1166.0,293,4.0,729.4692,668.6092
1166.25,1166.25,293,4.25,729.8334,668.7334
1166.5,1166.5,293,4.5,730.2525,669.0575
1167.0,1167.0,294,1.0,730.8836,669.3659
1168.5,1168.5,294,2.5,732.8545,670.4909
1169.0,1169.0,294,3.0,733.4192,670.8576
1170.0,1170.0,294,4.0,734.3559,671.4959
1171.0,1171.0,295,1.0,735.7525,672.3925
1172.5,1172.5,295,2.5,736.4975,673.2575
1173.0,1173.0,295,3.0,736.7059,673.5859
1174.5,1174.5,295,4.5,737.3309,674.5309
1175.0,1175.0,296,1.0,737.5392,674.7992
1176.5,1176.5,296,2.5,740.5242,676.0242
1177.0,1177.0,296,3.0,740.7325,676.3125
1178.5,1178.5,296,4.5,744.3975,677.0375
1179.0,1179.0,297,1.0,745.2203,677.5059
1179.5,1179.5,297,1.5,746.1142,677.8742
1180.0,1180.0,297,2.0,746.3225,678.085
1180.5,1180.5,297,2.5,746.8888,678.3109
1181.0,1181.0,297,3.0,747.7992,678.7992
1181.5,1181.5,297,3.5,748.4075,679.2475
1182.0,1182.0,297,4.0,749.0718,679.4559
1182.5,1182.5,297,4.5,749.5042,679.6684
1183.0,1183.0,298,1.0,750.0875,679.8925
1183.5,1183.5,298,1.5,751.3525,680.4725
1184.0,1184.0,298,2.0,751.5925,680.7125
1184.5,1184.5,298,2.5,752.1825,680.9525
1185.0,1185.0,298,3.0,752.5525,681.2325
1185.5,1185.5,298,3.5,753.0525,681.6325
1186.0,1186.0,298,4.0,753.5925,681.9125
1186.5,1186.5,298,4.5,753.9125,682.1525
1187.0,1187.0,299,1.0,754.7075,682.5175
1187.5,1187.5,299,1.5,755.595,683.1325
1188.0,1188.0,299,2.0,756.2375,683.3725
1189.0,1189.0,299,3.0,757.4725,683.8525
1189.5,1189.5,299,3.5,758.0125,684.1925
1190.0,1190.0,299,4.0,758.665,684.4325
1191.0,1191.0,300,1.0,760.6325,685.1525
1191.5,1191.5,300,1.5,760.9175,685.3925
1192.0,1192.0,300,2.0,761.28,685.6325
1193.0,1193.0,300,3.0,762.7925,686.2925
1193.5,1193.5,300,3.5,763.7325,686.92
1194.0,1194.0,300,4.0,764.1525,687.2625
1195.0,1195.0,301,1.0,764.6525,687.7925
1196.0,1196.0,301,2.0,766.7975,688.4725
1197.0,1197.0,301,3.0,768.705,689.0125
1199.0,1199.0,302,1.0,771.1125,690.4325
1200.0,1200.0,302,2.0,771.8692,690.8492
1201.0,1201.0,302,3.0,772.4459,691.3059
1202.0,1202.0,302,4.0,772.8625,691.7825
1203.0,1203.0,303,1.0,773.2792,692.1992
1204.0,1204.0,303,2.0,773.7559,692.6559
1205.0,1205.0,303,3.0,774.1325,693.0725
1206.0,1206.0,303,4.0,774.5492,693.4292
1207.0,1207.0,304,1.0,774.9259,693.7859
1208.0,1208.0,304,2.0,775.3025,694.2025
1208.5,1208.5,304,2.5,775.5309,694.4109
1209.0,1209.0,304,3.0,775.7392,694.6192
1209.5,1209.5,304,3.5,775.9475,694.8075
1210.0,1210.0,304,4.0,776.1559,694.9559
1210.5,1210.5,304,4.5,776.3642,695.1642
1211.0,1211.0,305,1.0,776.5725,695.3525
1212.0,1212.0,305,2.0,777.0292,695.7492
1212.5,1212.5,305,2.5,777.2575,695.9575
1213.0,1213.0,305,3.0,777.4659,696.1659
1213.5,1213.5,305,3.5,777.6742,696.3742
1214.0,1214.0,305,4.0,777.8825,696.5825
1214.5,1214.5,305,4.5,778.0909,696.7909
1215.0,1215.0,306,1.0,778.2992,696.9992
1216.0,1216.0,306,2.0,778.6759,697.3759
1216.5,1216.5,306,2.5,778.8842,697.5842
1217.0,1217.0,306,3.0,779.105,697.7725
1217.5,1217.5,306,3.5,779.3409,697.9502
1218.0,1218.0,306,4.0,779.5492,698.1292
1218.5,1218.5,306,4.5,779.7575,698.3375
1219.0,1219.0,307,1.0,779.9718,698.5459
1220.0,1220.0,307,2.0,780.4225,698.9025
1221.0,1221.0,307,3.0,780.8392,699.2392
1222.0,1222.0,307,4.0,781.2559,699.6559
1223.0,1223.0,308,1.0,781.6725,700.0725
1224.0,1224.0,308,2.0,782.0292,700.4892
1224.5,1224.5,308,2.5,782.2375,700.5996
1225.0,1225.0,308,3.0,782.4518,700.8059
1225.5,1225.5,308,3.5,782.6742,701.0142
1226.0,1226.0,308,4.0,782.8825,701.2025
1226.5,1226.5,308,4.5,783.0909,701.4109
1227.0,1227.0,309,1.0,783.2992,701.6192
1227.5,1227.5,309,1.5,783.5075,701.7675
1228.0,1228.0,309,2.0,783.7159,701.9759
1229.0,1229.0,309,3.0,784.1325,702.3925
1230.0,1230.0,309,4.0,784.5492,702.8092
1231.0,1231.0,310,1.0,784.8859,703.1659
1231.5,1231.5,310,1.5,785.0942,703.3742
1232.0,1232.0,310,2.0,785.3025,703.5825
1232.5,1232.5,310,2.5,785.5509,703.7909
1233.0,1233.0,310,3.0,785.7592,703.9992
1233.5,1233.5,310,3.5,785.9675,704.1275
1234.0,1234.0,310,4.0,786.1759,704.3359
1234.5,1234.5,310,4.5,786.4642,704.5442
1235.0,1235.0,311,1.0,786.6725,704.7325
1236.0,1236.0,311,2.0,787.1092,705.1492
1236.5,1236.5,311,2.5,787.3175,705.3575
1237.0,1237.0,311,3.0,787.5259,705.5659
1237.5,1237.5,311,3.5,787.7542,705.7742
1238.0,1238.0,311,4.0,787.9625,705.9825
1238.5,1238.5,311,4.5,788.1709,706.1909
1239.0,1239.0,312,1.0,788.3792,706.3792
1239.5,1239.5,312,1.5,788.5875,706.5875
1240.0,1240.0,312,2.0,788.7959,706.7359
1240.5,1240.5,312,2.5,789.0042,706.9214
1241.0,1241.0,312,3.0,789.2125,707.0925
1241.5,1241.5,312,3.5,789.4209,707.3009
1242.0,1242.0,312,4.0,789.6292,707.5092
1242.5,1242.5,312,4.5,789.8375,707.7175
1243.0,1243.0,313,1.0,790.0459,707.9259
1243.5,1243.5,313,1.5,790.2542,708.0588
1244.0,1244.0,313,2.0,790.4425,708.2625
1244.5,1244.5,313,2.5,790.6509,708.4554
1245.0,1245.0,313,3.0,790.8592,708.6592
1245.5,1245.5,313,3.5,791.0875,708.8675
1246.0,1246.0,313,4.0,791.2959,709.0559
1246.5,1246.5,313,4.5,791.5042,709.2242
1247.0,1247.0,314,1.0,791.7125,709.4325
1247.5,1247.5,314,1.5,791.9209,709.6209
1248.0,1248.0,314,2.0,792.1092,709.8092
1248.5,1248.5,314,2.5,792.3175,709.9975
1249.0,1249.0,314,3.0,792.5259,710.1859
1249.5,1249.5,314,3.5,792.7342,710.3742
1250.0,1250.0,314,4.0,792.9425,710.5825
1250.5,1250.5,314,4.5,793.1509,710.7527
1251.0,1251.0,315,1.0,793.3592,710.9392
1251.5,1251.5,315,1.5,793.6275,711.1475
1251.75,1251.75,315,1.75,793.7317,711.2517
1252.0,1252.0,315,2.0,793.8359,711.3559
1252.5,1252.5,315,2.5,794.0442,711.5442
1252.75,1252.75,315,2.75,794.1484,711.6484
1253.0,1253.0,315,3.0,794.2525,711.7525
1253.5,1253.5,315,3.5,794.4609,711.9409
1253.75,1253.75,315,3.75,794.565,712.045
1254.0,1254.0,315,4.0,794.6692,712.1492
1254.5,1254.5,315,4.5,794.8775,712.3575
1254.75,1254.75,315,4.75,794.9817,712.4123
1255.0,1255.0,316,1.0,795.0859,712.4859
1255.5,1255.5,316,1.5,795.2942,712.6942
1255.75,1255.75,316,1.75,795.3984,712.7892
1256.0,1256.0,316,2.0,795.5025,712.8825
1256.5,1256.5,316,2.5,795.7109,713.0909
1256.75,1256.75,316,2.75,795.815,713.195
1257.0,1257.0,316,3.0,795.9192,713.2992
1257.5,1257.5,316,3.5,796.1275,713.5075
1257.75,1257.75,316,3.75,796.2317,713.6117
1258.0,1258.0,316,4.0,796.3359,713.7159
1258.5,1258.5,316,4.5,796.5442,713.8642
1258.75,1258.75,316,4.75,796.6484,713.9098
1259.0,1259.0,317,1.0,796.7525,713.9525
1259.5,1259.5,317,1.5,797.0409,714.3209
1260.0,1260.0,317,2.0,797.2492,714.5292
1260.5,1260.5,317,2.5,797.4575,714.7375
1261.0,1261.0,317,3.0,797.6659,714.9259
1261.5,1261.5,317,3.5,797.8942,715.1742
1262.0,1262.0,317,4.0,798.1225,715.3825
1262.5,1262.5,317,4.5,798.3309,715.5909
1263.0,1263.0,318,1.0,798.5392,715.7992
1263.5,1263.5,318,1.5,798.7875,716.0075
1264.0,1264.0,318,2.0,798.9959,716.2159
1264.5,1264.5,318,2.5,799.2042,716.3842
1265.0,1265.0,318,3.0,799.4125,716.5925
1265.5,1265.5,318,3.5,799.6209,716.8009
1266.0,1266.0,318,4.0,799.8292,717.0092
1266.5,1266.5,318,4.5,800.0375,717.2175
1267.0,1267.0,319,1.0,800.2459,717.4259
1267.5,1267.5,319,1.5,800.5142,717.6342
1268.0,1268.0,319,2.0,800.7225,717.8425
1268.5,1268.5,319,2.5,800.9309,718.0509
1269.0,1269.0,319,3.0,801.1392,718.2592
1269.5,1269.5,319,3.5,801.3475,718.4675
1269.6667,1269.6667,319,3.6667,801.417,718.537
1270.3333,1270.3333,319,4.3333,801.6947,718.7747
1270.5,1270.5,319,4.5,801.7642,718.8442
1271.0,1271.0,320,1.0,801.9725,719.0525
1271.5,1271.5,320,1.5,802.2209,719.2609
1271.6667,1271.6667,320,1.6667,802.2903,719.3303
1272.3333,1272.3333,320,2.3333,802.5681,719.6081
1272.5,1272.5,320,2.5,802.6375,719.6775
1273.0,1273.0,320,3.0,802.9036,719.8859
1273.5,1273.5,320,3.5,803.1542,720.0942
1273.6667,1273.6667,320,3.6667,803.2236,720.1636
1274.0,1274.0,320,4.0,803.3625,720.3025
1274.3333,1274.3333,320,4.3333,803.5014,720.4414
1274.5,1274.5,320,4.5,803.5709,720.5109
1275.0,1275.0,321,1.0,803.8192,720.7392
1275.5,1275.5,321,1.5,804.1075,720.9475
1276.0,1276.0,321,2.0,804.3159,721.1559
1276.5,1276.5,321,2.5,804.5242,721.3642
1277.0,1277.0,321,3.0,804.7325,721.5725
1277.5,1277.5,321,3.5,804.9409,721.7809
1278.0,1278.0,321,4.0,805.1692,721.9892
1278.5,1278.5,321,4.5,805.3775,722.1975
1279.0,1279.0,322,1.0,805.5859,722.4059
1279.5,1279.5,322,1.5,805.7942,722.5942
1280.0,1280.0,322,2.0,806.0025,722.8025
1280.5,1280.5,322,2.5,806.2109,722.9903
1281.0,1281.0,322,3.0,806.4192,723.1792
1281.5,1281.5,322,3.5,806.6275,723.3875
1282.0,1282.0,322,4.0,806.8359,723.5759
1282.5,1282.5,322,4.5,807.1242,723.7842
1283.0,1283.0,323,1.0,807.3325,723.9925
1283.5,1283.5,323,1.5,807.6009,724.2009
1284.0,1284.0,323,2.0,807.8092,724.2724
1284.5,1284.5,323,2.5,808.0175,724.3975
1285.0,1285.0,323,3.0,808.2259,724.6059
1285.5,1285.5,323,3.5,808.4342,724.8142
1286.0,1286.0,323,4.0,808.6425,725.0225
1286.5,1286.5,323,4.5,808.8709,725.2309
1287.0,1287.0,324,1.0,809.0792,725.4392
1287.5,1287.5,324,1.5,809.3475,725.6411
1288.0,1288.0,324,2.0,809.5559,725.7359
1288.5,1288.5,324,2.5,809.7642,725.9442
1289.0,1289.0,324,3.0,809.9725,726.1525
1289.5,1289.5,324,3.5,810.1809,726.3609
1290.0,1290.0,324,4.0,810.3892,726.5692
1290.5,1290.5,324,4.5,810.6775,726.7775
1291.0,1291.0,325,1.0,810.8918,726.9859
1291.5,1291.5,325,1.5,811.1542,727.1657
1292.0,1292.0,325,2.0,811.3625,727.3025
1292.5,1292.5,325,2.5,811.6309,727.5109
1293.0,1293.0,325,3.0,811.8592,727.6792
1293.5,1293.5,325,3.5,812.0675,727.8875
1294.0,1294.0,325,4.0,812.2959,728.0959
1294.5,1294.5,325,4.5,812.5242,728.2921
1295.0,1295.0,326,1.0,812.7325,728.4925
1295.5,1295.5,326,1.5,812.9409,728.7009
1296.0,1296.0,326,2.0,813.1492,728.9092
1296.5,1296.5,326,2.5,813.3575,728.9458
1297.0,1297.0,326,3.0,813.5918,729.1259
1297.5,1297.5,326,3.5,813.8542,729.3342
1298.0,1298.0,326,4.0,814.0625,729.4025
1298.5,1298.5,326,4.5,814.2709,729.6109
1299.0,1299.0,327,1.0,814.4792,729.8192
1299.5,1299.5,327,1.5,814.7075,730.0275
1300.0,1300.0,327,2.0,814.9159,730.2359
1300.5,1300.5,327,2.5,815.1242,730.3242
1301.0,1301.0,327,3.0,815.3325,730.5325
1301.5,1301.5,327,3.5,815.5809,730.7409
1302.0,1302.0,327,4.0,815.7892,730.9292
1302.5,1302.5,327,4.5,816.015,731.0375
1303.0,1303.0,328,1.0,816.2259,731.2259
1303.5,1303.5,328,1.5,816.4342,731.4142
1304.0,1304.0,328,2.0,816.6425,731.5825
1304.5,1304.5,328,2.5,816.8509,731.7909
1305.0,1305.0,328,3.0,817.0592,731.9992
1305.5,1305.5,328,3.5,817.2675,732.2075
1306.0,1306.0,328,4.0,817.4759,732.4159
1306.5,1306.5,328,4.5,817.6842,732.5113
1307.0,1307.0,329,1.0,817.8925,732.6325
1307.5,1307.5,329,1.5,818.1009,732.8409
1308.0,1308.0,329,2.0,818.3184,732.9692
1308.5,1308.5,329,2.5,818.5375,733.1375
1309.0,1309.0,329,3.0,818.7659,733.3459
1309.5,1309.5,329,3.5,818.9742,733.5542
1310.0,1310.0,329,4.0,819.1825,733.7025
1310.5,1310.5,329,4.5,819.3909,733.8382
1311.0,1311.0,330,1.0,819.5992,734.0392
1311.5,1311.5,330,1.5,819.8275,734.2475
1312.0,1312.0,330,2.0,820.0359,734.4559
1312.5,1312.5,330,2.5,820.2484,734.5642
1313.0,1313.0,330,3.0,820.4975,734.7725
1313.5,1313.5,330,3.5,820.7209,734.9809
1314.0,1314.0,330,4.0,820.9292,735.181
1314.5,1314.5,330,4.5,821.1375,735.2375
1315.0,1315.0,331,1.0,821.3459,735.4059
1315.5,1315.5,331,1.5,821.5742,735.6142
1316.0,1316.0,331,2.0,821.7825,735.8025
1316.5,1316.5,331,2.5,821.9909,736.0109
1317.0,1317.0,331,3.0,822.1992,736.1392
1317.5,1317.5,331,3.5,822.4475,736.2875
1318.0,1318.0,331,4.0,822.6759,736.4359
1318.5,1318.5,331,4.5,822.8842,736.6442
1319.0,1319.0,332,1.0,823.0925,736.8325
1319.5,1319.5,332,1.5,823.3009,736.9409
1320.0,1320.0,332,2.0,823.5092,737.1492
1320.5,1320.5,332,2.5,823.7175,737.3575
1321.0,1321.0,332,3.0,823.9259,737.5259
1321.5,1321.5,332,3.5,824.1342,737.6542
1322.0,1322.0,332,4.0,824.3425,737.8225
1322.5,1322.5,332,4.5,824.5509,738.0309
1323.0,1323.0,333,1.0,824.7592,738.1792
1324.5,1324.5,333,2.5,825.4842,738.801
1325.0,1325.0,333,3.0,825.6925,738.9525
1326.5,1326.5,333,4.5,826.3975,739.5175
1327.0,1327.0,334,1.0,826.6059,739.6059
1328.5,1328.5,334,2.5,827.2309,740.2309
1329.0,1329.0,334,3.0,827.4392,740.3792
1330.5,1330.5,334,4.5,828.1842,740.9242
1331.0,1331.0,335,1.0,828.3925,741.0925
1332.5,1332.5,335,2.5,829.1175,741.6775
1333.0,1333.0,335,3.0,829.3259,741.8859
1334.0,1334.0,335,4.0,829.7825,742.2845
1334.5,1334.5,335,4.5,829.9909,742.4309
1335.0,1335.0,336,1.0,830.2376,742.5792
1336.5,1336.5,336,2.5,830.9042,743.1042
1337.0,1337.0,336,3.0,831.1125,743.2725
1338.0,1338.0,336,4.0,831.4692,743.6697
1338.5,1338.5,336,4.5,831.6775,743.7975
1339.0,1339.0,337,1.0,832.0259,744.0059
1340.0,1340.0,337,2.0,832.5225,744.3825
1340.5,1340.5,337,2.5,832.7309,744.5909
1341.0,1341.0,337,3.0,832.9392,744.7592
1342.0,1342.0,337,4.0,833.4159,745.1159
1342.5,1342.5,337,4.5,833.6242,745.3042
1343.0,1343.0,338,1.0,833.8325,745.4925
1344.0,1344.0,338,2.0,834.2692,745.8692
1344.5,1344.5,338,2.5,834.4775,746.0575
1345.0,1345.0,338,3.0,834.6977,746.1459
1346.0,1346.0,338,4.0,835.1625,746.5625
1346.5,1346.5,338,4.5,835.3709,746.7709
1347.0,1347.0,339,1.0,835.656,746.8992
1348.0,1348.0,339,2.0,836.0759,747.3159
1348.5,1348.5,339,2.5,836.2842,747.5042
1349.0,1349.0,339,3.0,836.4925,747.7125
1350.0,1350.0,339,4.0,837.0092,748.1292
1350.5,1350.5,339,4.5,837.2175,748.3047
1351.0,1351.0,340,1.0,837.4259,748.4059
1352.0,1352.0,340,2.0,837.9225,748.8225
1352.5,1352.5,340,2.5,838.1309,749.0309
1353.0,1353.0,340,3.0,838.3392,749.2392
1354.0,1354.0,340,4.0,838.8359,749.6759
1354.5,1354.5,340,4.5,839.0442,749.8842
1355.0,1355.0,341,1.0,839.2525,750.0925
1356.0,1356.0,341,2.0,839.7092,750.5092
1356.3333,1356.3333,341,2.3333,839.8481,750.6481
1356.5,1356.5,341,2.5,839.9175,750.6842
1356.6667,1356.6667,341,2.6667,839.987,750.6919
1357.0,1357.0,341,3.0,840.1059,750.7659
1358.0,1358.0,341,4.0,840.5225,751.1825
1358.3333,1358.3333,341,4.3333,840.6614,751.2702
1358.5,1358.5,341,4.5,840.7309,751.2909
1358.6667,1358.6667,341,4.6667,840.8003,751.3601
1359.0,1359.0,342,1.0,840.9392,751.4592
1360.0,1360.0,342,2.0,841.4359,751.8759
1360.3333,1360.3333,342,2.3333,841.5747,751.9747
1360.5,1360.5,342,2.5,841.6442,752.0442
1360.6667,1360.6667,342,2.6667,841.7136,752.1136
1361.0,1361.0,342,3.0,841.8525,752.2525
1362.0,1362.0,342,4.0,842.2692,752.6092
1362.3333,1362.3333,342,4.3333,842.394,752.744
1362.5,1362.5,342,4.5,842.4575,752.7975
1362.6667,1362.6667,342,4.6667,842.534,752.867
1363.0,1363.0,343,1.0,842.7459,753.0059
1363.3333,1363.3333,343,1.3333,842.8894,753.1447
1363.6667,1363.6667,343,1.6667,843.0436,753.2836
1364.0,1364.0,343,2.0,843.1825,753.4025
1364.3333,1364.3333,343,2.3333,843.3414,753.5014
1364.5,1364.5,343,2.5,843.4309,753.5709
1364.6667,1364.6667,343,2.6667,843.5003,753.6403
1365.0,1365.0,343,3.0,843.6392,753.7792
1365.3333,1365.3333,343,3.3333,843.7781,753.9381
1365.6667,1365.6667,343,3.6667,843.917,754.077
1366.0,1366.0,343,4.0,844.0159,754.2159
1366.3333,1366.3333,343,4.3333,844.1547,754.3147
1366.5,1366.5,343,4.5,844.3042,754.351
1366.6667,1366.6667,343,4.6667,844.3736,754.3936
1367.0,1367.0,344,1.0,844.5125,754.5325
1367.3333,1367.3333,344,1.3333,844.7314,754.6714
1367.6667,1367.6667,344,1.6667,844.8903,754.8103
1368.0,1368.0,344,2.0,845.0292,754.9492
1368.3333,1368.3333,344,2.3333,845.1681,755.0281
1368.5,1368.5,344,2.5,845.2375,755.0788
1368.6667,1368.6667,344,2.6667,845.307,755.147
1369.0,1369.0,344,3.0,845.4459,755.2859
1369.3333,1369.3333,344,3.3333,845.5847,755.4247
1369.6667,1369.6667,344,3.6667,845.7236,755.5636
1370.0,1370.0,344,4.0,845.8625,755.7013
1370.3333,1370.3333,344,4.3333,846.0014,755.8214
1370.5,1370.5,344,4.5,846.0709,755.8909
1370.6667,1370.6667,344,4.6667,846.1403,755.9603
1371.0,1371.0,345,1.0,846.2792,756.0992
1372.0,1372.0,345,2.0,846.7759,756.4959
1372.3333,1372.3333,345,2.3333,846.9147,756.6347
1372.5,1372.5,345,2.5,846.9842,756.7042
1372.6667,1372.6667,345,2.6667,847.0736,756.7736
1373.0,1373.0,345,3.0,847.2725,756.9125
1374.0,1374.0,345,4.0,847.6892,757.3292
