score_qstamp,qstamp,measure,beat,723381_tstamp,729189_tstamp,723373_tstamp,730988_tstamp,736446_tstamp,723385_tstamp,723403_tstamp,723410_tstamp,723394_tstamp,728537_tstamp,736451_tstamp,723377_tstamp,711681_tstamp
345.5,345.5,173,2.5,337.7232,341.3832,384.8864,379.4696,334.2032,361.2896,370.556,323.6832,432.4632,319.1032,355.9032,324.5832,329.0832
345.75,345.75,173,2.75,337.921,341.5805,385.101,379.7005,334.4005,361.5205,370.8205,323.8805,432.6605,319.3005,356.1005,324.7805,329.2805
346.0,346.0,174,1.0,338.1379,341.7779,385.5148,380.059,334.6695,361.7916,371.0358,324.0779,432.8579,319.5337,356.2979,325.0495,329.5137
346.25,346.25,174,1.25,338.4153,341.9753,385.7953,380.6553,334.8753,362.0553,371.2353,324.2753,433.0953,319.7353,356.5153,325.2553,329.7153
346.5,346.5,174,1.5,338.6126,342.1726,385.9926,380.8526,335.0726,362.2526,371.4326,324.4726,433.2926,319.9326,356.7126,325.4526,329.9126
346.75,346.75,174,1.75,338.82,342.37,386.19,381.05,335.27,362.45,371.63,324.67,433.49,320.13,356.91,325.65,330.11
347.0,347.0,174,2.0,339.0718,342.7376,386.4318,381.2474,335.5488,362.6918,371.931,324.9044,433.7762,320.4874,357.1148,325.8696,330.4348
347.25,347.25,174,2.25,339.3447,343.2647,386.7047,381.4447,335.8847,363.0047,372.4447,325.1847,434.1447,320.6847,357.3447,326.1047,330.6494
347.3333,347.3333,174,2.3333,339.4105,343.3505,386.7705,381.5105,335.9505,363.0705,372.5105,325.2505,434.2105,320.761,357.4105,326.1705,330.741
347.5,347.5,174,2.5,339.5631,343.4821,387.1621,381.6421,336.1021,363.2042,372.7021,325.3842,434.3842,321.0021,357.5421,326.3842,330.9821
347.6667,347.6667,174,2.6667,339.8737,343.6137,387.2937,381.7737,336.2337,363.4137,372.8537,325.5337,434.5337,321.1337,357.6737,326.5337,331.1137
347.75,347.75,174,2.75,339.9595,343.6795,387.3985,381.8395,336.459,363.6195,373.0595,325.5995,434.7395,321.1995,357.7395,326.5995,331.1795
348.0,348.0,175,1.0,340.1568,343.8768,387.6168,382.0368,336.6968,363.8368,373.2968,325.7968,434.9968,321.3968,357.9368,326.7968,331.3768
348.25,348.25,175,1.25,340.3542,344.0942,387.8142,382.2942,336.9142,364.0342,373.5142,326.0342,435.1942,321.5942,358.1342,326.9942,331.5742
348.5,348.5,175,1.5,340.5516,344.2916,388.0116,382.5316,337.1516,364.2316,373.7116,326.2516,435.3916,321.7916,358.3316,327.1916,331.7716
348.75,348.75,175,1.75,340.7489,344.4889,388.2489,382.7889,337.3489,364.4689,373.9089,326.4489,435.5889,321.9889,358.5289,327.5289,331.9689
349.0,349.0,175,2.0,340.9463,344.6863,388.4463,382.9863,337.5463,364.7482,374.1063,326.6463,435.7926,322.1863,358.7263,327.7263,332.1663
349.25,349.25,175,2.25,341.1437,344.8837,388.6437,383.2237,337.7437,365.1237,374.5237,326.8437,436.0237,322.4037,358.9237,327.9237,332.3837
349.5,349.5,175,2.5,341.3411,345.0811,388.8444,383.4444,337.9811,365.3211,374.7266,327.0411,436.2211,322.6611,359.1211,328.1211,332.6411
349.75,349.75,175,2.75,341.5384,345.3584,389.0984,383.7184,338.1784,365.5184,375.0184,327.2384,436.4784,322.8584,359.3184,328.3184,332.8384
350.0,350.0,176,1.0,341.7358,345.5758,389.3316,384.0158,338.3758,365.7158,375.2474,327.4358,436.6758,323.0558,359.5158,328.5158,333.0558
350.25,350.25,176,1.25,342.0464,345.8532,389.7132,384.2132,338.5932,365.9132,375.4532,327.6332,437.0532,323.2532,359.7132,328.7132,333.2532
350.5,350.5,176,1.5,342.2505,346.0705,389.9105,384.4105,338.7905,366.1105,375.6505,327.8305,437.2505,323.4505,359.9105,328.9105,333.4505
350.75,350.75,176,1.75,342.4479,346.3079,390.1079,384.6079,338.9879,366.3079,375.8758,328.0279,437.4479,323.6879,360.1079,329.1079,333.6479
351.0,351.0,176,2.0,342.6453,346.5053,390.3053,384.8053,339.1853,366.5106,376.0906,328.2253,437.6453,323.8853,360.3053,329.3053,333.8653
351.25,351.25,176,2.25,342.8626,346.8826,390.5826,385.3252,339.6226,366.9226,376.5426,328.4252,437.8426,324.0826,360.5026,329.6026,334.0626
351.3333,351.3333,176,2.3333,342.9284,346.9484,390.6484,385.4084,339.6884,366.9884,376.6084,328.5084,437.9084,324.1484,360.5684,329.6684,334.1284
351.5,351.5,176,2.5,343.1,347.32,390.78,385.56,339.82,367.12,377.04,328.64,438.18,324.34,360.7,329.8,334.34
351.6667,351.6667,176,2.6667,343.4516,347.4516,390.9516,385.7916,340.0116,367.3516,377.1716,328.7716,438.3116,324.4916,360.8516,330.0516,334.5116
351.75,351.75,176,2.75,343.5174,347.5174,391.0174,385.9574,340.2774,367.5774,377.6296,328.8374,438.3774,324.5574,360.9174,330.1174,334.5774
352.0,352.0,177,1.0,343.7147,347.7347,391.2147,386.1947,340.4947,367.9694,377.8347,329.0694,438.7547,324.7547,361.1147,330.3747,334.7747
352.25,352.25,177,1.25,344.0321,347.9921,391.6121,386.4521,340.6921,368.1721,378.0521,329.3321,438.9721,324.9721,361.3321,330.5721,334.9721
352.5,352.5,177,1.5,344.2295,348.1895,391.8095,386.6495,340.8895,368.3695,378.2495,329.5295,439.1695,325.1695,361.5295,330.7895,335.1695
352.75,352.75,177,1.75,344.4268,348.3868,392.0268,386.8468,341.0868,368.5668,378.4468,329.7268,439.3668,325.3668,361.7268,330.9868,335.3668
353.0,353.0,177,2.0,344.6242,348.5842,392.2452,387.0768,341.2884,368.8052,378.6484,329.9242,439.5642,325.5642,361.9242,331.1842,335.5642
353.25,353.25,177,2.25,344.8216,348.7816,392.5616,387.3216,341.5016,369.0816,378.8616,330.1216,439.7616,325.7616,362.1216,331.4416,335.7616
353.5,353.5,177,2.5,345.0189,349.0989,392.7589,387.5189,341.6989,369.2789,379.0589,330.3189,439.9589,325.9589,362.3189,331.6589,335.9589
353.75,353.75,177,2.75,345.2163,349.2963,392.9563,387.8163,341.8963,369.4763,379.2563,330.5163,440.1563,326.1563,362.5163,331.8563,336.1563
354.0,354.0,178,1.0,345.4137,349.4937,393.1537,388.0411,342.0937,369.6737,379.4537,330.7137,440.3137,326.3537,362.7137,332.0537,336.3537
354.25,354.25,178,1.25,345.6711,350.0511,393.4311,388.2511,342.3111,369.9022,379.9311,330.9311,440.7111,326.5511,362.9111,332.2511,336.5511
354.3333,354.3333,178,1.3333,345.7368,350.1168,393.4968,388.3168,342.3768,369.9768,379.9968,330.9968,440.7768,326.6168,362.9768,332.3368,336.6168
354.5,354.5,178,1.5,345.8684,350.2484,393.7252,388.4484,342.5084,370.1484,380.1284,331.1284,440.9084,326.7484,363.1084,332.4768,336.7484
354.6667,354.6667,178,1.6667,346.0,350.38,393.9,388.58,342.64,370.28,380.26,331.26,441.04,326.88,363.24,332.64,336.88
354.75,354.75,178,1.75,346.0658,350.4458,393.9658,388.7174,342.7058,370.3458,380.3258,331.3258,441.1058,326.9658,363.3058,332.7174,336.9658
355.0,355.0,178,2.0,346.2728,350.6464,394.1632,388.9464,342.916,370.5624,380.536,331.5424,441.3064,327.1728,363.5032,332.9528,337.1728
355.25,355.25,178,2.25,346.5205,350.8605,394.3605,389.3405,343.4005,370.8605,380.8005,331.8405,441.5205,327.5405,363.7005,333.2005,337.5405
355.3333,355.3333,178,2.3333,346.5863,350.9263,394.4263,389.4063,343.4663,370.9263,380.8663,331.9063,441.5863,327.6063,363.7663,333.2663,337.6063
355.5,355.5,178,2.5,346.7179,351.0579,394.5758,389.5379,343.5979,371.0579,380.9979,332.0379,441.7179,327.7379,363.8979,333.3979,337.7379
355.6667,355.6667,178,2.6667,346.8695,351.1895,394.719,389.758,343.798,371.2295,381.2075,332.1695,441.8875,327.8695,364.0295,333.5495,337.8695
355.75,355.75,178,2.75,346.9353,351.2553,394.8553,389.8553,343.8953,371.3153,381.3553,332.2353,441.9953,327.9353,364.0953,333.6153,337.9353
356.0,356.0,179,1.0,347.1326,351.4726,395.0726,390.1126,344.1726,371.5326,381.7126,332.4326,442.2526,328.1326,364.2726,333.8326,338.1326
356.25,356.25,179,1.25,347.39,351.67,395.31,390.4,344.37,371.85,381.99,332.67,442.47,328.33,364.47,334.05,338.33
356.3333,356.3333,179,1.3333,347.4558,351.7358,395.3758,390.4758,344.4358,371.9158,382.0558,332.7358,442.5358,328.4716,364.5358,334.1158,338.4716
356.5,356.5,179,1.5,347.5874,351.8674,395.5074,390.6074,344.5674,372.0474,382.1874,332.8674,442.6674,328.6074,364.6674,334.2474,338.6222
356.6667,356.6667,179,1.6667,347.719,351.999,395.659,390.759,344.699,372.179,382.319,332.999,442.799,328.759,364.799,334.379,338.779
356.75,356.75,179,1.75,347.7847,352.0647,395.7647,390.8247,344.7847,372.4847,382.3847,333.0647,442.8847,328.8847,364.8647,334.5447,338.8647
357.0,357.0,179,2.0,347.9863,352.2642,395.9726,391.041,344.9821,372.7031,382.5947,333.2421,443.0842,329.0821,365.0621,334.7421,339.0621
357.25,357.25,179,2.25,348.2395,352.4795,396.2595,391.4395,345.199,373.0795,382.9595,333.4395,443.3395,329.2795,365.2595,334.9395,339.2595
357.5,357.5,179,2.5,348.4368,352.6768,396.4568,391.6368,345.3968,373.2768,383.1568,333.6368,443.5368,329.4768,365.4568,335.1368,339.4768
357.75,357.75,179,2.75,348.6342,352.8742,396.6742,391.8342,345.7542,373.4742,383.5142,333.8342,443.7342,329.6742,365.6542,335.3342,339.6742
358.0,358.0,180,1.0,348.8316,353.0716,396.8916,392.0316,345.9516,373.6716,383.7116,334.0316,443.9316,329.8716,365.8516,335.5316,339.8716
358.25,358.25,180,1.25,349.1489,353.4689,397.2689,392.3489,346.2889,373.8889,383.9489,334.2489,444.3689,330.0889,366.0489,335.8289,340.0689
358.3333,358.3333,180,1.3333,349.2147,353.5347,397.3347,392.4147,346.3547,373.9547,384.0147,334.3147,444.4347,330.1547,366.1147,335.8947,340.1347
358.5,358.5,180,1.5,349.3463,353.6663,397.4863,392.5463,346.4863,374.0863,384.1463,334.4463,444.5663,330.3178,366.2463,336.0263,340.3041
358.6667,358.6667,180,1.6667,349.4779,353.7979,397.6179,392.7179,346.6179,374.2179,384.2779,334.5779,444.6979,330.5179,366.3779,336.1579,340.5179
358.75,358.75,180,1.75,349.5437,353.8637,397.6837,392.9437,346.6837,374.2837,384.4911,334.6437,444.7637,330.5837,366.4437,336.2237,340.5837
359.0,359.0,180,2.0,349.7433,354.0655,397.8822,393.1411,346.8833,374.4822,384.7211,334.8411,444.9611,330.7811,366.6411,336.4222,340.7811
359.25,359.25,180,2.25,349.9784,354.3584,398.1184,393.3584,347.1184,374.6984,384.9584,335.0384,445.1784,330.9984,366.8384,336.6384,340.9984
359.3333,359.3333,180,2.3333,350.0442,354.4242,398.1842,393.4242,347.1842,374.7642,385.0242,335.1042,445.2442,331.0642,366.9042,336.7042,341.0642
359.5,359.5,180,2.5,350.1758,354.5558,398.3158,393.5558,347.3158,374.8958,385.1758,335.2358,445.3758,331.1958,367.0358,336.8358,341.1958
359.6667,359.6667,180,2.6667,350.3518,354.7474,398.4948,393.7696,347.5644,375.0822,385.4044,335.4296,445.5074,331.4696,367.1674,337.0222,341.457
359.75,359.75,180,2.75,350.4932,354.8132,398.6132,393.8732,347.7332,375.1732,385.5332,335.5332,445.7532,331.5864,367.2332,337.1532,341.5864
360.0,360.0,181,1.0,350.6905,355.0105,398.8105,394.0705,347.9305,375.3705,385.7705,335.7305,445.9705,331.7905,367.4305,337.3505,341.7905
360.25,360.25,181,1.25,350.8879,355.3279,399.1279,394.3479,348.1279,375.7079,386.0879,335.9279,446.2079,331.9879,367.6279,337.6079,341.9879
360.3333,360.3333,181,1.3333,350.9537,355.3937,399.1937,394.4337,348.1937,375.7737,386.1737,335.9937,446.3337,332.0537,367.6937,337.6737,342.0537
360.5,360.5,181,1.5,351.1053,355.5253,399.4453,394.7053,348.3853,375.9053,386.3653,336.1253,446.4853,332.1853,367.8253,337.8253,342.2653
360.6667,360.6667,181,1.6667,351.2369,355.6569,399.5769,394.8369,348.5169,376.0369,386.4969,336.2569,446.6169,332.3169,367.9569,337.9569,342.3969
360.75,360.75,181,1.75,351.3026,355.7426,399.6426,394.9226,348.5826,376.2226,386.7426,336.3226,446.6826,332.3826,368.0226,338.1826,342.4626
361.0,361.0,181,2.0,351.5,355.94,399.84,395.12,348.78,376.42,386.94,336.52,446.88,332.58,368.22,338.38,342.66
361.25,361.25,181,2.25,351.7174,356.2374,400.0374,395.3574,348.9774,376.6174,387.1374,336.7174,447.0774,332.7774,368.4174,338.5774,342.8574
361.5,361.5,181,2.5,351.9547,356.4494,400.2641,395.6747,349.2041,376.8147,387.4294,336.9147,447.3947,332.9747,368.5947,338.7747,343.0747
361.75,361.75,181,2.75,352.2321,356.6521,400.4721,395.9121,349.4321,377.0721,387.6321,337.1921,447.5921,333.1721,368.7921,338.9721,343.2721
362.0,362.0,182,1.0,352.4295,356.8495,400.6895,396.1495,349.6295,377.2695,387.8295,337.3895,447.7895,333.3695,368.9895,339.1695,343.4695
362.25,362.25,182,1.25,352.6668,357.2468,400.9736,396.4736,349.9468,377.6468,388.1668,337.5868,448.0268,333.7268,369.1868,339.3804,343.7268
362.3333,362.3333,182,1.3333,352.7326,357.4134,401.0652,396.5526,350.0126,377.7126,388.2326,337.6526,448.1126,333.7926,369.2652,339.4726,343.7926
362.5,362.5,182,1.5,352.9042,357.6042,401.4242,396.7842,350.3042,377.9042,388.4242,337.8042,448.3042,333.9242,369.4042,339.6242,343.9242
362.6667,362.6667,182,1.6667,353.0358,357.7358,401.5758,396.9158,350.4358,378.0358,388.5558,337.9358,448.4358,334.0558,369.5358,339.7558,344.0558
362.75,362.75,182,1.75,353.1416,357.8016,401.7216,397.1216,350.5016,378.1864,388.6216,338.0016,448.5016,334.1216,369.6016,339.8216,344.1216
363.0,363.0,182,2.0,353.3389,357.9989,401.9189,397.3189,350.6989,378.4589,388.8589,338.1989,448.7389,334.3189,369.7989,340.0189,344.3189
363.25,363.25,182,2.25,353.5363,358.1963,402.1163,397.5163,350.8963,378.6563,389.1889,338.3963,448.9363,334.5163,369.9963,340.2163,344.5163
363.5,363.5,182,2.5,353.7337,358.3937,402.3137,397.7137,351.0937,378.8537,389.3937,338.5937,449.1337,334.7137,370.1937,340.4411,344.7137
363.75,363.75,182,2.75,353.9311,358.5911,402.5111,397.9311,351.2911,379.0511,389.5911,338.7911,449.3311,334.9111,370.2911,340.6511,344.9111
364.0,364.0,183,1.0,354.1284,358.7884,402.7684,398.1968,351.4884,379.2484,389.8884,338.9884,449.6084,335.1084,370.4884,340.8884,345.1084
364.25,364.25,183,1.25,354.4258,358.9858,403.0858,398.5858,351.8058,379.4858,390.2658,339.2458,449.9458,335.3058,370.6858,341.1658,345.4058
364.3333,364.3333,183,1.3333,354.4916,359.158,403.1516,398.6516,351.8716,379.6116,390.3316,339.3116,450.0116,335.4516,370.7632,341.2632,345.4716
364.5,364.5,183,1.5,354.6232,359.3832,403.4432,398.7832,352.0432,379.7896,390.4632,339.4432,450.1432,335.5832,370.9064,341.4032,345.6032
364.6667,364.6667,183,1.6667,354.7548,359.5148,403.5748,398.9348,352.1748,379.9548,390.6296,339.5748,450.3096,335.7148,371.0548,341.5348,345.7348
364.75,364.75,183,1.75,354.8605,359.5805,403.6405,399.0005,352.2405,380.0405,390.7805,339.6405,450.3805,335.7805,371.1205,341.6005,345.8005
365.0,365.0,183,2.0,355.0579,359.7779,403.8379,399.1979,352.4379,380.2379,390.9779,339.8379,450.5779,335.9979,371.3179,341.7979,345.9979
365.25,365.25,183,2.25,355.2553,359.9753,404.0753,399.4753,352.6506,380.4353,391.1753,340.0353,450.7753,336.1953,371.5153,341.9953,346.1953
365.5,365.5,183,2.5,355.4726,360.1726,404.2926,399.6726,352.8652,380.6326,391.3726,340.2326,450.9852,336.3926,371.7126,342.1926,346.3926
365.75,365.75,183,2.75,355.69,360.37,404.5,399.91,353.17,380.89,391.65,340.43,451.19,336.59,371.91,342.39,346.59
366.0,366.0,184,1.0,355.9274,360.6148,404.7274,400.2822,353.3674,381.0874,391.8474,340.6474,451.4874,336.7874,372.1074,342.6074,346.7874
366.25,366.25,184,1.25,356.1447,360.9047,404.9247,400.5294,353.5647,381.2847,392.0788,340.8447,451.7047,336.9847,372.3047,342.8047,346.9847
366.5,366.5,184,1.5,356.3421,361.1621,405.1821,400.7421,353.8221,381.4821,392.3221,341.0421,451.9621,337.2221,372.5021,343.0021,347.2221
366.75,366.75,184,1.75,356.5395,361.3595,405.5355,401.0385,354.0195,381.7775,392.5975,341.2395,452.1595,337.4195,372.6995,343.2795,347.4195
367.0,367.0,184,2.0,356.7368,361.5568,405.7368,401.2704,354.2368,381.9768,392.8368,341.4368,452.3568,337.6168,372.8968,343.4768,347.6168
367.25,367.25,184,2.25,356.9542,361.7942,405.991,401.5226,354.4484,382.2594,393.1142,341.6342,452.5542,337.8142,373.0942,343.6942,347.8542
367.5,367.5,184,2.5,357.1748,361.9916,406.2432,401.7548,354.6632,382.4916,393.3116,341.8316,452.798,338.0116,373.2916,343.8916,348.0516
367.75,367.75,184,2.75,357.3889,362.1978,406.4889,401.9978,354.9089,382.6889,393.5089,342.0289,453.0289,338.2489,373.4489,344.0889,348.2689
368.0,368.0,185,1.0,357.6063,362.4126,406.7263,402.2441,355.1389,382.8863,393.8189,342.2263,453.2926,338.4526,373.6463,344.2989,348.5063
368.25,368.25,185,1.25,357.8437,362.6837,406.9837,402.5237,355.3637,383.0837,394.1037,342.4237,453.5237,338.6637,373.8237,344.5437,348.7237
368.5,368.5,185,1.5,358.0411,362.8811,407.2411,402.7211,355.5611,383.2811,394.3011,342.6211,453.7211,338.8611,374.0211,344.7411,348.9211
368.75,368.75,185,1.75,358.2384,363.0784,407.4384,403.0536,355.7584,383.6184,394.5384,342.8184,453.9368,339.0584,374.2184,344.9384,349.1184
369.0,369.0,185,2.0,358.4674,363.2758,407.6758,403.3158,356.0358,383.8358,394.7674,343.0316,454.1758,339.2558,374.4158,345.1358,349.3158
369.25,369.25,185,2.25,358.6732,363.4932,407.8732,403.5132,356.2532,384.0332,394.9732,343.2332,454.3732,339.4532,374.6132,345.3332,349.5132
369.5,369.5,185,2.5,358.8905,363.7525,408.1125,403.8505,356.4705,384.281,395.243,343.4305,454.621,339.745,374.8105,345.541,349.7525
369.75,369.75,185,2.75,359.1279,364.0079,408.4279,404.1079,356.7279,384.5279,395.4879,343.6479,454.8679,340.0279,375.0079,345.7479,349.9879
370.0,370.0,186,1.0,359.3253,364.2053,408.6612,404.3318,356.9453,384.7506,395.7065,343.8453,455.0706,340.2253,375.2053,345.9453,350.1853
370.25,370.25,186,1.25,359.5426,364.4026,408.9026,404.6226,357.1426,385.0026,395.9626,344.0426,455.3226,340.4226,375.4026,346.1426,350.3826
370.5,370.5,186,1.5,359.74,364.6,409.1,404.82,357.34,385.2,396.16,344.24,455.52,340.62,375.56,346.34,350.58
370.75,370.75,186,1.75,359.9574,364.8774,409.3974,405.1174,357.5974,385.4374,396.4574,344.4374,455.7374,340.8174,375.7574,346.5574,350.7774
371.0,371.0,186,2.0,360.1547,365.0747,409.6147,405.3735,357.8241,385.6347,396.7388,344.6347,455.9547,341.0147,375.9347,346.7547,351.0041
371.25,371.25,186,2.25,360.3763,365.2921,409.8121,405.5921,358.0842,385.9121,397.0321,344.8321,456.1521,341.2121,376.1321,346.9521,351.2121
371.5,371.5,186,2.5,360.5895,365.4895,410.038,405.9095,358.3095,386.119,397.2295,345.0295,456.4095,341.4095,376.2895,347.1495,351.4295
371.75,371.75,186,2.75,360.8068,365.7868,410.3068,406.1668,358.5068,386.3268,397.4336,345.2268,456.6068,341.6068,376.4668,347.3468,351.6268
372.0,372.0,187,1.0,361.0042,365.9968,410.5336,406.3852,358.7442,386.5842,397.661,345.4284,456.8684,341.8126,376.6642,347.5442,351.8284
372.25,372.25,187,1.25,361.2032,366.2416,410.8416,406.6816,358.9416,386.8016,398.0016,345.6416,457.0816,342.0416,376.8616,347.7416,352.0416
372.5,372.5,187,1.5,361.4589,366.4578,411.0389,406.8789,359.1389,386.9989,398.2178,345.8389,457.3389,342.2389,377.0589,347.9389,352.2389
372.75,372.75,187,1.75,361.6563,366.6563,411.2363,407.2089,359.3926,387.2963,398.4163,346.0363,457.5363,342.4363,377.2563,348.1763,352.4689
373.0,373.0,187,2.0,361.8737,366.8537,411.5748,407.4137,359.6337,387.5074,398.6474,346.2337,457.7937,342.6337,377.4537,348.3937,352.6937
373.25,373.25,187,2.25,362.0711,367.0622,411.8022,407.6311,359.8311,387.7111,398.8711,346.4311,457.9911,342.8311,377.6511,348.5911,352.8911
373.5,373.5,187,2.5,362.2968,367.2936,412.042,407.902,360.0284,387.9484,399.1188,346.6284,458.2284,343.0284,377.8484,348.7884,353.1284
373.75,373.75,187,2.75,362.5258,367.5258,412.2858,408.1458,360.2258,388.1458,399.4116,346.8258,458.4258,343.2258,378.0458,348.9858,353.3258
374.0,374.0,188,1.0,362.7232,367.7296,412.4992,408.5432,360.4496,388.4032,399.636,347.0232,458.6264,343.4832,378.2032,349.1896,353.5232
374.25,374.25,188,1.25,362.9205,368.0005,412.8005,408.7405,360.6805,388.6005,399.9405,347.2205,458.8405,343.6805,378.4005,349.4205,353.7205
374.5,374.5,188,1.5,363.1579,368.2179,413.0379,408.9379,360.8779,388.7979,400.2379,347.4179,459.0379,343.9137,378.5979,349.6179,353.9179
374.75,374.75,188,1.75,363.3553,368.4553,413.2553,409.2153,361.1953,389.0753,400.4353,347.6753,459.3153,344.1153,378.7953,349.8153,354.1306
375.0,375.0,188,2.0,363.5526,368.7326,413.543,409.4882,361.4526,389.2726,400.6652,347.8726,459.5378,344.3126,378.9926,350.0126,354.3578
375.25,375.25,188,2.25,363.77,368.93,413.77,409.75,361.65,389.64,400.9,348.07,459.75,344.55,379.19,350.21,354.57
375.5,375.5,188,2.5,364.0074,369.1348,414.0274,410.0274,361.9274,389.8474,401.1474,348.2874,459.9674,344.7474,379.3874,350.4074,354.7674
375.75,375.75,188,2.75,364.2047,369.3541,414.2341,410.2988,362.1247,390.0447,401.3988,348.4847,460.1647,344.9447,379.5447,350.6247,354.9647
376.0,376.0,189,1.0,364.4021,369.5863,414.4684,410.5421,362.3821,390.2821,401.6421,348.7021,460.3621,345.1421,379.7421,350.8221,355.1642
376.25,376.25,189,1.25,364.5995,369.8195,414.739,410.7395,362.5795,390.4995,401.8995,348.8995,460.6395,345.3395,379.9195,351.0195,355.3795
376.5,376.5,189,1.5,364.8168,370.0168,414.9368,410.9368,362.7768,390.7168,402.1168,349.0968,460.8568,345.5368,380.1168,351.2168,355.5768
376.75,376.75,189,1.75,365.0142,370.2142,415.1342,411.1342,362.9742,390.9142,402.3142,349.2942,461.0542,345.7342,380.3142,351.4142,355.7742
377.0,377.0,189,2.0,365.2716,370.5316,415.4212,411.4948,363.2716,391.2032,402.6032,349.5116,461.2916,345.9548,380.5116,351.6316,355.9716
377.25,377.25,189,2.25,365.4689,370.7289,415.6689,411.7534,363.4889,391.4089,402.8889,349.7089,461.4889,346.1889,380.6889,351.8289,356.2089
377.5,377.5,189,2.5,365.6663,370.9463,415.8915,412.0126,363.6863,391.6463,403.0926,349.9063,461.6863,346.4063,380.8663,352.0263,356.4463
377.75,377.75,189,2.75,365.8637,371.1437,416.1437,412.3237,363.9437,391.8837,403.3437,350.1037,461.9037,346.6037,381.0637,352.2237,356.6437
378.0,378.0,190,1.0,366.0622,371.3422,416.3444,412.5811,364.1411,392.0833,403.5455,350.3011,462.1022,346.8011,381.2011,352.4211,356.8411
