score_qstamp,qstamp,measure,beat,246973_tstamp,831986_tstamp,728904_tstamp,728917_tstamp,728894_tstamp,728899_tstamp,729162_tstamp,728924_tstamp,728932_tstamp,728941_tstamp,728936_tstamp,728928_tstamp,728908_tstamp,728912_tstamp,728945_tstamp,728959_tstamp,728962_tstamp
508.75,571.75,259,1.75,287.8108,287.8108,280.1108,308.8508,293.5508,313.7908,332.7708,294.4308,297.0908,38.7376,277.6108,315.2708,73.7908,294.8508,309.1308,306.6108,335.7908
509.0,572.0,259,2.0,287.919,287.919,280.2295,308.959,293.719,313.8895,332.9085,294.539,297.199,38.7376,277.719,315.3895,73.8895,294.9495,309.2685,306.7095,335.8895
509.25,572.25,259,2.25,288.0682,288.0682,280.3682,309.0964,293.8482,314.1082,333.0482,294.6882,297.3082,38.7377,277.8482,315.5282,73.9882,295.0882,309.4282,306.8482,336.0482
509.5,572.5,259,2.5,288.1804,288.1804,280.4868,309.2068,293.9468,314.2068,333.1468,294.8068,297.4068,38.7377,277.9468,315.6268,74.0868,295.1868,309.5268,306.9468,336.1668
509.75,572.75,259,2.75,288.3055,288.3055,280.5855,309.3055,294.051,314.3055,333.2455,294.9055,297.5055,38.7378,278.0455,315.7255,74.2055,295.2855,309.6255,307.0455,336.2655
510.0,573.0,260,1.0,288.4242,288.4242,280.6842,309.4242,294.1642,314.4242,333.3842,295.0442,297.6168,38.7378,278.1526,315.8242,74.3042,295.3842,309.7326,307.1842,336.3642
512.0,575.0,261,1.0,289.5348,289.5348,281.7137,310.5874,295.1737,315.5737,334.3337,296.1222,298.6137,38.7382,279.0937,316.9537,74.6236,296.4137,310.8737,308.2737,337.6803
514.0,577.0,262,1.0,290.6464,290.6464,282.8464,311.7864,296.7064,316.7232,335.5432,297.1232,300.0696,38.7387,280.6664,318.8064,74.6296,297.6464,311.8864,309.4632,338.7664
516.0,579.0,263,1.0,291.7526,291.7526,284.0926,313.2326,297.5326,318.3326,336.3326,298.5526,301.7112,38.7391,281.7326,319.6326,74.6356,298.5126,313.4326,310.5326,339.8326
517.5,580.5,263,2.5,292.3776,292.3776,284.6847,314.0494,298.2447,318.9435,337.3247,299.4247,302.4647,38.7394,282.3247,321.347,74.6447,299.5047,314.4894,311.8647,340.8647
518.0,581.0,264,1.0,292.6821,292.6821,284.8821,314.3884,298.9021,319.3642,337.5621,299.7547,302.9621,38.7395,282.7021,322.0042,74.8421,299.9242,314.8242,312.3221,341.1621
518.5,581.5,264,1.5,292.9195,292.9195,285.0795,314.6395,299.1995,319.5795,337.7795,300.0795,303.4595,38.7396,283.1395,322.5595,75.0395,300.3195,315.0395,312.5195,341.3595
519.0,582.0,264,2.0,293.1768,293.1768,285.4968,314.8368,299.4136,319.8768,338.0568,300.3768,303.6768,38.7397,283.3968,322.8568,75.2368,300.5768,315.2368,312.7968,341.5968
519.5,582.5,264,2.5,293.4142,293.4142,285.7142,315.3742,299.7942,320.2742,338.4542,300.5942,303.9142,38.7398,283.5942,323.0542,75.4342,300.9342,315.7742,313.2542,342.2742
520.0,583.0,265,1.0,293.6916,293.6916,286.0316,315.6516,299.9916,320.5516,338.6516,300.8916,304.1116,38.7399,283.7916,323.2516,75.6316,301.2116,316.1316,313.4916,342.5432
520.5,583.5,265,1.5,293.8889,293.8889,286.2289,315.8489,300.1889,320.7889,338.8489,301.2089,304.4489,38.74,284.0889,323.4489,75.8289,301.4889,316.3489,313.6889,342.7689
521.0,584.0,265,2.0,294.0863,294.0863,286.4326,316.1156,300.3863,320.9863,339.0463,301.4441,304.6589,38.7424,284.3189,323.6463,76.0263,301.7052,316.5463,313.8863,342.9789
521.5,584.5,265,2.5,294.4222,294.4222,286.7674,316.4674,300.8637,321.3607,339.3822,301.7511,305.0148,38.7453,284.5437,323.8874,76.2237,302.0533,316.8822,314.4007,343.3748
522.0,585.0,266,1.0,294.7011,294.7011,286.9833,316.7611,301.0611,321.7211,339.6611,302.0622,305.2888,38.7483,284.7466,324.1022,76.4211,302.4455,317.2811,314.7677,343.6255
522.5,585.5,266,1.5,295.0384,295.0384,287.2384,316.9784,301.2584,322.1784,339.8584,302.2984,305.7784,38.7512,285.1784,324.4184,76.6184,302.892,317.6384,315.1184,344.1784
523.0,586.0,266,2.0,295.2358,295.2358,287.4358,317.1958,301.4558,322.3758,340.1158,302.4958,305.9958,38.7541,285.3758,324.6158,76.8158,303.0958,317.8358,315.3158,344.3758
523.5,586.5,266,2.5,295.4332,295.4332,287.6332,317.5732,301.6532,322.5732,340.3132,302.6932,306.1932,38.757,285.5732,324.8132,77.0132,303.2932,318.0332,315.5132,344.5732
524.0,587.0,267,1.0,295.6305,295.6305,287.8305,317.7705,301.8505,322.7705,340.5315,302.9305,306.3905,38.7599,285.781,325.0105,77.2105,303.4905,318.302,315.7105,344.7705
524.5,587.5,267,1.5,295.8279,295.8279,288.1679,318.1437,302.3279,323.1079,340.8479,303.2879,306.7079,38.8015,286.0679,325.2279,77.4079,303.8079,318.7116,316.1279,345.1279
525.0,588.0,267,2.0,296.0253,296.0253,288.3653,318.3653,302.5253,323.3053,341.0453,303.4853,306.9053,38.8077,286.2653,325.4253,77.6053,304.0053,318.9453,316.3253,345.3253
525.5,588.5,267,2.5,296.3252,296.3252,288.5626,318.5652,302.7252,323.5626,341.2426,303.6878,307.1052,38.8138,286.4852,325.6504,77.6804,304.2634,319.1626,316.5226,345.5226
526.0,589.0,268,1.0,296.54,296.54,288.76,318.82,302.94,323.76,341.44,303.92,307.36,38.82,286.72,325.9,77.6811,304.62,319.36,316.74,345.72
526.5,589.5,268,1.5,296.8174,296.8174,288.9574,319.0974,303.1574,324.1174,341.6774,304.2574,307.6574,38.881,286.9374,326.1574,77.6818,304.9374,319.6574,317.0774,346.0774
527.0,590.0,268,2.0,297.0147,297.0147,289.1547,319.2947,303.3547,324.3147,341.8747,304.4547,307.8547,38.8825,287.1347,326.3547,77.6825,305.1347,319.8547,317.2747,346.2747
527.5,590.5,268,2.5,297.2721,297.2721,289.4521,319.4921,303.6721,324.6121,342.2521,304.7521,308.2121,38.884,287.6321,326.6121,77.6832,305.5121,320.1721,317.5721,347.0121
528.0,591.0,269,1.0,297.536,297.536,289.6495,319.917,303.9095,324.8295,342.5075,305.0065,308.438,38.8855,287.839,326.876,77.6839,305.757,320.515,317.914,347.2095
528.5,591.5,269,1.5,297.8068,297.8068,289.9136,320.1668,304.2068,325.1868,342.7468,305.3268,308.8068,38.887,288.1268,327.1468,77.6846,306.0068,320.8068,318.2268,347.4068
529.0,592.0,269,2.0,298.0042,298.0042,290.1242,320.3768,304.4042,325.3884,342.9642,305.541,309.0642,38.8885,288.3242,327.3442,77.6853,306.2042,321.0042,318.4242,347.6042
529.5,592.5,269,2.5,298.2632,298.2632,290.3216,320.6232,304.6016,325.6816,343.1616,305.8248,309.2632,38.89,288.528,327.5416,77.686,306.548,321.2248,318.6296,347.8032
530.0,593.0,270,1.0,298.4989,298.4989,290.5789,320.8789,304.8989,325.9189,343.3589,306.0589,309.5578,38.8915,288.8189,327.7389,77.6867,306.8189,321.4589,318.9189,348.0189
530.25,593.25,270,1.25,298.6176,298.6176,290.6776,321.0376,305.0576,326.0376,343.5576,306.1776,309.6576,38.8923,288.9176,327.8576,77.687,306.9376,321.5776,319.0776,348.1776
530.5,593.5,270,1.5,298.7163,298.7163,290.8163,321.2015,305.1889,326.1763,343.6763,306.3126,309.8563,38.893,289.0326,327.9963,77.6874,307.0763,321.6763,319.1963,348.3363
531.0,594.0,270,2.0,298.9537,298.9537,291.0137,321.4337,305.3937,326.4137,343.9137,306.5537,310.0537,38.8945,289.2337,328.1937,77.6881,307.3537,321.9737,319.4485,348.6074
531.25,594.25,270,2.25,299.0848,299.0848,291.1448,321.5324,305.5324,326.5524,344.0124,306.6848,310.1924,38.8952,289.3524,328.2924,77.6884,307.4524,322.1124,319.5924,348.7324
531.5,594.5,270,2.5,299.3111,299.3111,291.2911,321.6911,305.6911,326.7711,344.2111,306.7911,310.3711,38.896,289.5511,328.4111,77.6888,307.5911,322.2511,319.8111,348.9711
532.0,595.0,271,1.0,299.5084,299.5084,291.4884,321.8884,305.9684,326.9884,344.4252,307.0884,310.5684,38.8975,289.8852,328.6684,77.6895,307.9368,322.5084,320.0084,349.1768
532.5,595.5,271,1.5,299.8258,299.8258,291.7658,322.3058,306.2258,327.3458,344.8316,307.5458,311.1258,38.899,290.1458,329.0858,77.6902,308.2858,322.8258,320.2858,349.5458
533.0,596.0,271,2.0,300.0232,300.0232,291.9632,322.5064,306.4232,327.6232,345.0432,307.7432,311.3232,38.9632,290.376,329.2832,77.6909,308.4832,323.0432,320.6632,349.756
533.5,596.5,271,2.5,300.242,300.242,292.1835,322.7215,306.6245,327.8215,345.2405,307.9405,311.5225,39.1605,290.6415,329.4805,77.6916,308.7255,323.4005,320.8605,350.022
534.0,597.0,272,1.0,300.5579,300.5579,292.4979,322.9979,306.9779,328.1579,345.4379,308.1779,311.7979,39.3379,290.8779,329.6779,77.6922,309.2779,323.5979,321.1979,350.2779
534.25,597.25,272,1.25,300.6566,300.6566,292.5966,323.1766,307.0766,328.2566,345.5366,308.2966,311.8966,39.4366,290.9766,329.7766,77.6926,309.4264,323.7132,321.2966,350.3766
534.5,597.5,272,1.5,300.7753,300.7753,292.6953,323.2753,307.1753,328.3553,345.6353,308.3953,312.0153,39.5353,291.0753,329.8753,77.6929,309.5353,323.8353,321.3953,350.4753
534.75,597.75,272,1.75,300.8878,300.8878,292.8078,323.4139,307.3739,328.4539,345.7539,308.5556,312.2017,39.6339,291.2356,330.0017,77.6933,309.6339,323.9539,321.5478,350.5739
535.0,598.0,272,2.0,300.9926,300.9926,292.9126,323.5326,307.4726,328.5526,345.8526,308.6926,312.3126,39.7326,291.3526,330.1126,77.6936,309.7326,324.0926,321.6526,350.8126
535.25,598.25,272,2.25,301.1713,301.1713,293.0313,323.7113,307.5713,328.9226,346.0513,308.8313,312.4426,39.8313,291.4713,330.2513,77.694,309.8539,324.2713,321.8226,350.9113
535.5,598.5,272,2.5,301.27,301.27,293.18,323.83,307.67,329.03,346.15,308.93,312.61,39.93,291.57,330.35,77.6943,310.01,324.37,321.93,351.07
535.75,598.75,272,2.75,301.4087,301.4087,293.3087,323.9374,307.7774,329.1487,346.3487,309.0774,312.8287,40.0287,291.6687,330.4687,77.6947,310.1087,324.5174,322.0887,351.1861
536.0,599.0,273,1.0,301.5296,301.5296,293.4074,324.0844,307.8874,329.2474,346.4474,309.1948,312.9274,40.1274,291.7674,330.5674,77.695,310.2074,324.6274,322.1874,351.3074
536.25,599.25,273,1.25,301.7461,301.7461,293.5661,324.3661,308.0522,329.3461,346.5461,309.3661,313.0461,40.2261,291.8661,330.7061,77.6954,310.3522,324.7461,322.3061,351.4183
536.5,599.5,273,1.5,301.8447,301.8447,293.6647,324.4647,308.1647,329.4541,346.6847,309.4647,313.1447,40.2634,291.9647,330.8047,77.6957,310.4647,324.8447,322.5247,351.5541
536.75,599.75,273,1.75,301.9434,301.9434,293.7634,324.5634,308.2834,329.5868,346.7868,309.5668,313.2434,40.2686,292.1834,330.9634,77.6961,310.5634,325.0234,322.6634,351.6834
537.0,600.0,273,2.0,302.0421,302.0421,293.9021,324.6621,308.3821,329.7221,346.9421,309.6821,313.4021,40.2738,292.2842,331.0621,77.6964,310.6621,325.1642,322.8421,351.7842
537.25,600.25,273,2.25,302.1408,302.1408,294.0008,324.7608,308.5608,329.9216,347.0408,309.7808,313.5608,40.279,292.4208,331.1608,77.6968,310.8608,325.2808,322.9408,351.9224
537.5,600.5,273,2.5,302.2395,302.2395,294.1395,324.8595,308.6595,330.0395,347.1395,309.8795,313.6795,40.3595,292.5195,331.2595,77.6971,311.0195,325.4595,323.0395,352.1595
537.75,600.75,273,2.75,302.5202,302.5202,294.2382,325.1382,308.7582,330.2782,347.2582,310.1982,314.0182,40.4582,292.7182,331.3582,77.6975,311.3182,325.5582,323.1382,352.3982
538.0,601.0,274,1.0,302.6368,302.6368,294.404,325.2368,308.8736,330.3768,347.4168,310.2968,314.1168,40.5568,292.8168,331.4936,77.6978,311.4168,325.6768,323.2368,352.4968
538.25,601.25,274,1.25,302.7355,302.7355,294.5155,325.3355,309.0155,330.4755,347.5155,310.3955,314.2155,40.6555,292.9155,331.6155,77.6982,311.5155,325.7955,323.3755,352.5955
538.5,601.5,274,1.5,302.8342,302.8342,294.6142,325.4342,309.1142,330.5742,347.6142,310.4942,314.3142,40.7542,293.0142,331.7142,77.6985,311.6142,325.9142,323.4742,352.6942
538.75,601.75,274,1.75,302.9329,302.9329,294.7129,325.5329,309.2129,330.6729,347.7129,310.6129,314.4129,40.8406,293.1129,331.8129,77.6988,311.7129,326.0729,323.6058,352.7929
539.0,602.0,274,2.0,303.0516,303.0516,294.8116,325.6716,309.3116,330.8716,347.8116,310.7116,314.5116,40.8456,293.2116,331.9116,77.6992,311.8116,326.3548,323.7116,352.8916
539.25,602.25,274,2.25,303.1703,303.1703,294.9103,325.8103,309.4303,331.0103,347.9612,310.8103,314.6103,40.8505,293.3303,332.0703,77.6995,311.9103,326.4703,323.8412,352.9903
539.5,602.5,274,2.5,303.2689,303.2689,295.0089,325.9289,309.5289,331.1089,348.0889,310.9089,314.7867,40.8554,293.4289,332.1689,77.6999,312.0089,326.5689,323.9689,353.1178
539.75,602.75,274,2.75,303.3676,303.3676,295.1876,326.0276,309.6876,331.2076,348.3276,311.0676,315.0076,40.8638,293.5476,332.2876,77.7676,312.1076,326.6676,324.0876,353.2476
540.0,603.0,275,1.0,303.5189,303.5189,295.3126,326.2063,309.7863,331.3926,348.4263,311.1663,315.1063,40.9463,293.6926,332.4126,77.8663,312.2063,326.7663,324.2063,353.4063
540.25,603.25,275,1.25,303.645,303.645,295.45,326.305,309.965,331.63,348.53,311.33,315.305,41.045,293.945,332.585,77.965,312.45,326.925,324.335,353.505
540.5,603.5,275,1.5,303.7437,303.7437,295.5674,326.4037,310.0637,331.9437,348.6511,311.5437,315.4037,41.1437,294.0437,332.6837,78.0637,312.5637,327.2037,324.5237,353.6037
540.75,603.75,275,1.75,303.9024,303.9024,295.6824,326.6224,310.2024,332.0424,348.7824,311.6424,315.5024,41.2424,294.1824,332.8024,78.1624,312.6672,327.3048,324.6248,353.9048
541.0,604.0,275,2.0,304.0411,304.0411,295.7822,326.7211,310.3211,332.2411,348.8811,311.7422,315.6611,41.3411,294.2811,332.9011,78.2076,312.8011,327.4411,324.8211,354.0211
541.25,604.25,275,2.25,304.1397,304.1397,295.8997,326.8788,310.4197,332.3397,348.9797,311.8597,315.7597,41.4397,294.3994,332.9997,78.22,312.8997,327.5397,324.9197,354.1197
541.5,604.5,275,2.5,304.2384,304.2384,296.0584,326.9784,310.5184,332.4568,349.1584,311.9784,315.9584,41.5384,294.4984,333.0984,78.3184,313.0184,327.6384,325.0384,354.3184
541.75,604.75,275,2.75,304.3371,304.3371,296.1571,327.0771,310.6342,332.6142,349.2971,312.0771,316.0571,41.6371,294.5971,333.2142,78.3244,313.1171,327.7713,325.1571,354.4171
542.0,605.0,276,1.0,304.4958,304.4958,296.2558,327.1758,310.7358,332.7158,349.3958,312.1758,316.1558,41.7358,294.6958,333.3158,78.3289,313.2758,327.8758,325.3116,354.5158
542.25,605.25,276,1.25,304.5945,304.5945,296.4345,327.376,310.8925,332.9345,349.678,312.4145,316.327,41.8345,294.8545,333.5345,78.3334,313.3745,328.0145,325.5345,354.6945
542.5,605.5,276,1.5,304.7132,304.7132,296.5532,327.6264,311.0132,333.0332,349.8864,312.5132,316.4532,41.9332,294.9664,333.6332,78.3379,313.5532,328.1132,325.6732,354.7932
542.75,605.75,276,1.75,304.8518,304.8518,296.6636,327.7518,311.1118,333.1718,349.9918,312.6236,316.5518,42.0318,295.0718,333.7318,78.3419,313.6718,328.2118,325.8118,354.8918
543.0,606.0,276,2.0,304.9505,304.9505,296.7705,327.861,311.2105,333.2705,350.1105,312.7305,316.6505,42.1305,295.1705,333.8305,78.3456,313.7705,328.3105,325.9105,354.9905
543.25,606.25,276,2.25,305.0692,305.0692,296.9092,327.9892,311.4092,333.4292,350.2092,312.8292,316.8092,42.2292,295.3692,333.9892,78.3492,314.0092,328.4092,326.0092,355.2292
543.5,606.5,276,2.5,305.1679,305.1679,297.0079,328.0879,311.5079,333.5279,350.3079,312.9279,316.9711,42.3279,295.4679,334.0879,78.3529,314.1079,328.5079,326.2079,355.3479
543.75,606.75,276,2.75,305.313,305.313,297.1266,328.2066,311.6266,333.6266,350.4066,313.0266,317.1666,42.4266,295.5666,334.1866,78.3565,314.2266,328.6466,326.3066,355.5866
544.0,607.0,277,1.0,305.4706,305.4706,297.2306,328.3106,311.7253,333.7306,350.5053,313.1465,317.2865,42.5253,295.6759,334.3065,78.3653,314.3253,328.8571,326.4053,355.6853
544.25,607.25,277,1.25,305.6039,305.6039,297.5239,328.6039,311.9839,333.8439,350.6039,313.3039,317.5639,42.6239,295.8039,334.5239,78.4639,314.7039,329.0439,326.5039,355.8039
544.5,607.5,277,1.5,305.7026,305.7026,297.6226,328.7026,312.0826,333.9426,350.7026,313.4226,317.7426,42.7226,295.9426,334.6226,78.5626,314.8026,329.1426,326.6026,355.9226
544.75,607.75,277,1.75,305.8213,305.8213,297.7213,328.8013,312.1813,334.0413,350.8213,313.5613,317.8613,42.8213,296.0413,334.7213,78.6613,314.9013,329.2613,326.7213,356.1213
545.0,608.0,277,2.0,306.0,306.0,297.82,328.9,312.28,334.14,350.92,313.66,317.96,42.92,296.14,334.82,78.76,315.0,329.44,326.88,356.22
545.25,608.25,277,2.25,306.1187,306.1187,297.9187,328.9987,312.3787,334.2987,351.0187,313.7587,318.0587,43.0187,296.3187,334.9187,78.8587,315.0987,329.5587,326.9787,356.3787
545.5,608.5,277,2.5,306.2174,306.2174,298.0174,329.0974,312.4774,334.3974,351.1174,313.8574,318.1774,43.1174,296.4174,335.0174,78.9574,315.1974,329.6574,327.1174,356.4774
545.75,608.75,277,2.75,306.3161,306.3161,298.1161,329.1961,312.5961,334.4961,351.2883,314.0561,318.3161,43.2161,296.5361,335.1161,78.9687,315.2961,329.7561,327.2761,356.7361
546.0,609.0,278,1.0,306.4947,306.4947,298.2347,329.3147,312.6947,334.6347,351.3947,314.1747,318.4147,43.3147,296.6347,335.2147,78.9777,315.3947,329.8547,327.4547,356.8347
546.25,609.25,278,1.25,306.5934,306.5934,298.3334,329.6334,312.9334,334.7934,351.6068,314.3134,318.5134,43.4134,296.7734,335.3134,79.0534,315.6672,330.0134,327.7734,357.0934
546.5,609.5,278,1.5,306.7121,306.7121,298.4321,329.7321,313.0321,334.9521,351.7121,314.4121,318.6121,43.5121,296.8721,335.4121,79.1521,315.8121,330.1121,327.8721,357.1921
546.75,609.75,278,1.75,306.8908,306.8908,298.5308,329.8708,313.1308,335.1124,351.8108,314.5908,318.7108,43.6108,296.9708,335.5108,79.2508,315.9108,330.2108,327.9708,357.2908
547.0,610.0,278,2.0,306.9895,306.9895,298.6295,329.9695,313.2295,335.2295,351.9095,314.6895,318.8095,43.7095,297.1095,335.6495,79.3495,316.0095,330.359,328.0695,357.3895
547.25,610.25,278,2.25,307.1046,307.1046,298.7282,330.0682,313.3282,335.3482,352.0682,314.7882,318.9446,43.8082,297.2482,335.7482,79.4482,316.1082,330.5082,328.1682,357.4882
547.5,610.5,278,2.5,307.2268,307.2268,298.8268,330.1668,313.4268,335.4468,352.1668,314.8868,319.0936,43.9068,297.3468,335.8468,79.5468,316.2068,330.6668,328.2668,357.5868
547.75,610.75,278,2.75,307.3255,307.3255,299.022,330.3655,313.5455,335.5455,352.2655,314.9855,319.3655,44.0055,297.4565,336.1455,79.6455,316.3055,330.7655,328.3655,357.6855
548.0,611.0,279,1.0,307.4684,307.4684,299.1642,330.4684,313.6842,335.6442,352.3642,315.1052,319.4642,44.1042,297.5842,336.2442,79.7442,316.4042,330.8684,328.4642,357.8126
548.25,611.25,279,1.25,307.5829,307.5829,299.2629,330.5829,313.7829,335.9029,352.5087,315.2829,319.6029,44.2029,297.7429,336.3429,79.8429,316.5174,331.0458,328.5829,358.0658
548.5,611.5,279,1.5,307.6832,307.6832,299.368,330.7016,313.9048,336.0016,352.6816,315.3816,319.7016,44.3016,297.8416,336.5416,79.9416,316.7416,331.1832,328.7616,358.1848
548.75,611.75,279,1.75,307.8012,307.8012,299.6003,331.0203,314.0403,336.1212,352.7803,315.5403,320.0203,44.3411,297.9403,336.6403,80.0022,316.8803,331.3003,328.8603,358.3203
549.0,612.0,279,2.0,307.9589,307.9589,299.6989,331.1189,314.1389,336.2789,352.8789,315.6389,320.1189,44.343,298.0389,336.7389,80.0077,316.9789,331.3989,328.9589,358.4189
549.25,612.25,279,2.25,308.0952,308.0952,299.7976,331.2376,314.2376,336.4176,353.0776,315.7376,320.2176,44.3449,298.1576,336.8376,80.0132,317.0776,331.5376,329.0576,358.5176
549.5,612.5,279,2.5,308.3326,308.3326,299.8963,331.3163,314.3526,336.5163,353.1763,315.8363,320.3163,44.3467,298.3052,336.9363,80.0187,317.2415,331.6363,329.1763,358.6163
549.75,612.75,279,2.75,308.435,308.435,300.135,331.535,314.455,336.615,353.315,315.95,320.49,44.3486,298.415,337.115,80.095,317.355,331.735,329.35,358.735
550.0,613.0,280,1.0,308.5337,308.5337,300.2337,331.6337,314.5537,336.8507,353.4685,316.0811,320.6137,44.3504,298.5548,337.2822,80.1937,317.5011,331.9137,329.4937,358.9981
550.25,613.25,280,1.25,308.6324,308.6324,300.3324,331.7924,314.6524,337.0124,353.6524,316.1924,320.7124,44.3523,298.7324,337.4124,80.2804,317.6124,332.0124,329.5924,359.1724
550.5,613.5,280,1.5,308.8911,308.8911,300.4311,331.8911,314.8621,337.1111,353.7711,316.3711,320.8111,44.3542,298.8311,337.5622,80.2832,317.7622,332.1333,329.6911,359.2711
550.75,613.75,280,1.75,308.9897,308.9897,300.5297,331.9897,315.0497,337.2097,353.8697,316.4697,320.9097,44.356,298.9297,337.6697,80.286,317.8697,332.2497,329.7897,359.3697
551.0,614.0,280,2.0,309.0884,309.0884,300.6484,332.0884,315.1484,337.3284,353.9684,316.5684,321.2284,44.3579,299.0284,337.7684,80.2888,318.0168,332.4684,329.9084,359.4684
551.25,614.25,280,2.25,309.1871,309.1871,300.7471,332.2071,315.2471,337.4271,354.0671,316.6671,321.3271,44.3598,299.1271,337.8671,80.2916,318.1271,332.5671,330.0071,359.5671
551.5,614.5,280,2.5,309.2858,309.2858,300.8748,332.3058,315.3516,337.569,354.1774,316.8864,321.4606,44.4458,299.278,337.9658,80.2945,318.2632,332.6948,330.1806,359.6832
551.75,614.75,280,2.75,309.3845,309.3845,301.0445,332.4045,315.4645,337.7245,354.3045,317.0845,321.6445,44.5415,299.5045,338.0645,80.2973,318.4245,332.878,330.3645,359.8335
552.0,615.0,281,1.0,309.4896,309.4896,301.1592,332.5896,315.5664,337.8264,354.4064,317.1832,321.7432,44.6032,299.6096,338.1632,80.3032,318.5296,333.0232,330.5928,360.0128
552.25,615.25,281,1.25,309.7018,309.7018,301.3418,332.7218,315.6818,337.9818,354.5418,317.3018,321.8418,44.7018,299.7418,338.2618,80.3408,318.6618,333.1218,330.7418,360.4418
552.5,615.5,281,1.5,309.8005,309.8005,301.441,332.8205,315.7805,338.0805,354.6405,317.4005,321.9405,44.8005,299.8405,338.3605,80.3421,318.7605,333.2805,330.8605,360.5405
552.75,615.75,281,1.75,309.8992,309.8992,301.5592,332.9192,315.8792,338.1792,354.7392,317.4992,322.0992,44.8992,299.9392,338.4592,80.3434,318.8592,333.3792,330.9592,360.6392
553.0,616.0,281,2.0,309.9979,309.9979,301.6579,333.0537,315.9958,338.3579,354.8379,317.6379,322.1979,44.9979,300.0379,338.5579,80.3447,318.9579,333.4779,331.0579,360.7579
553.25,616.25,281,2.25,310.1166,310.1166,301.7566,333.1566,316.0966,338.4766,355.0166,317.7366,322.3566,45.0966,300.1366,338.6566,80.346,319.0766,333.5766,331.1566,360.8566
553.5,616.5,281,2.5,310.2706,310.2706,301.8553,333.3506,316.2459,338.5953,355.1353,317.8353,322.4553,45.1953,300.2353,338.7553,80.3473,319.2353,333.6753,331.3353,360.9553
