qstamp,tstamp,measure,beat,Piccolo,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,Alto Trombone,Tenor Trombone,Bass Trombone,"D, A Timpani",Triangle,Cymbals,Bass Drum,Soprano solo,Alto solo,Tenor solo,Bass solo,Soprano,Alto,Tenor,Bass,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1576.0,690.0398,456,2.3333,r,E-6,G5,B-5,B-4,E-5,G4,B-3,B-2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,G4,G#4,B-3,B-2
1576.5,690.2779,456,2.6667,r,E-6,G5,B-5,B-4,E-5,G4,B-3,B-2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,G4,B-4,B-3,B-2
1577.0,690.516,457,1.0,r,r,r,r,r,r,r,B-3,B-2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,G4,G3,B-3,B-2
1577.5,690.7541,457,1.3333,r,r,r,r,r,r,r,C4,C3,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,G4,G#3,C4,C3
1578.0,690.9922,457,1.6667,r,F6,D6,B-5,B-4,F5,D5,B-3,B-2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#4,G3,B-3,B-2
1578.5,691.2303,457,2.0,r,F6,D6,B-5,B-4,F5,D5,G#3,G#2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#4,F3,G#3,G#2
1579.0,691.4684,457,2.3333,r,F6,D6,B-5,B-4,F5,D5,G3,G2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#4,E-3,G3,G2
1579.5,691.7065,457,2.6667,r,F6,D6,B-5,B-4,F5,D5,F3,F2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,D3,F3,F2
1580.0,691.9446,458,1.0,r,r,r,r,r,r,r,E-3,E-2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,E-4,E-3,E-2
1580.5,692.1827,458,1.3333,r,r,r,r,r,r,r,F3,F2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,G#3,F3,F2
1581.0,692.4208,458,1.6667,r,G6,G5,G5,G5,G5,G4,E-3,E-2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B-4,G3,E-3,E-2
1581.5,692.6589,458,2.0,r,G6,C6,C6,C6,G5,C5,E3,E2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C4,G3,E3,E2
1582.0,692.897,458,2.3333,r,G6,C6,C6,C6,G5,C5,F3,F2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C4,G#3,F3,F2
1582.5,693.1351,458,2.6667,r,G6,C6,B-5,B-5,G5,B-4,G3,G2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C5,E4,G3,G2
1583.0,693.3732,459,1.0,r,F6,C6,G#5,G#5,F5,G#4,F3,F2,r,r,r,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,C5,F4,F3,F2
1583.5,693.6113,459,1.3333,r,F6,C6,G#5,G#5,F5,G#4,C3,C2,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,C5,F4,C3,C2
1584.0,693.8494,459,1.6667,r,r,r,r,r,F5,F4,C3,C2,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,C3,C2
1584.5,694.0875,459,2.0,r,E6,C6,G5,G5,F5,C5,C4,C3,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F5,C5,C4,C3
1585.0,694.3256,459,2.3333,r,E6,C6,G5,G5,F5,C5,C3,C2,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F5,C5,C3,C2
1585.5,694.5637,459,2.6667,r,r,r,r,r,E5,B-4,C3,C2,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,C3,C2
1586.0,694.8017,460,1.0,r,r,r,r,r,F5,G#4,C4,C3,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#4,C4,C3
1586.5,695.0398,460,1.3333,r,r,r,r,r,F5,G#4,F3,F2,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#4,F3,F2
1587.0,695.2779,460,1.6667,r,F6,F5,G#5,G#4,C#5,C#4,G#3,G#3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,C#5,F4,F3,F2
1587.5,695.516,460,2.0,r,F6,F5,C#6,C#5,C#5,C#4,C#4,C#4,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#5,B-4,F4,F3
1588.0,695.7541,460,2.3333,r,F6,F5,C#6,C#5,C#5,C#4,C#4,C#4,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#5,B-4,F3,F2
1588.5,695.9922,460,2.6667,r,F6,F5,C6,C5,C#5,C#4,C4,C4,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C#5,G#4,F3,F2
1589.0,696.2303,461,1.0,r,F6,F5,B-5,B-4,C#5,C#4,B-3,B-3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,G4,F4,F3
1589.5,696.4684,461,1.3333,r,F6,F5,B-5,B-4,C#5,C#4,B-3,B-3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,G4,F3,F2
1590.0,696.7065,461,1.6667,r,r,r,r,r,G#5,G#4,r,r,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,F3,F2
1590.5,696.9446,461,2.0,r,F6,F5,G#5,G#4,C#6,C#5,G#3,G#3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,C#5,F4,F4,F3
1591.0,697.1827,461,2.3333,r,F6,F5,G#5,G#4,C#6,C#5,G#3,G#3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,C#5,F4,F3,F2
1591.5,697.4208,461,2.6667,r,r,r,r,r,C6,C5,r,r,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,F3,F2
1592.0,697.6589,462,1.0,r,r,r,r,r,B-5,B-4,r,r,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,G4,G3
1592.5,697.897,462,1.3333,r,r,r,r,r,B-5,B-4,r,r,r,r,r,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,G3,G2
1593.0,698.1351,462,1.6667,r,F6,F5,B-4,B-4,E-5,E-4,B-3,B-3,r,r,r,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E-4,G4,G3,G2
1593.5,698.3732,462,2.0,r,E-6,E-5,E-5,E-5,E-5,E-4,E-4,E-4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,E-4,C5,G4,G3
1594.0,698.6113,462,2.3333,r,E-6,E-5,E-5,E-5,E-5,E-4,E-4,E-4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,E-4,C5,G3,G2
1594.5,698.8494,462,2.6667,r,E-6,E-5,C#5,C#5,E-5,E-4,C#4,C#4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,E-5,B-4,G3,G2
1595.0,699.0875,463,1.0,r,E-6,E-5,C5,C5,E-5,E-4,C4,C4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,E-5,B-4,G#4,G#3
1595.5,699.3256,463,1.3333,r,E-6,E-5,C5,C5,E-5,E-4,C4,C4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,E-5,B-4,G#3,G#2
1596.0,699.5637,463,1.6667,r,r,r,r,r,G#5,G#4,C4,C4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,G#3,G#2
1596.5,699.8017,463,2.0,r,E-6,E-5,B-4,B-4,G#5,G#4,C4,C4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,G#5,E-5,E-4,E-3
1597.0,700.0398,463,2.3333,r,E-6,E-5,B-4,B-4,G#5,G#4,C4,C4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,G#5,E-5,E-3,E-2
1597.5,700.2779,463,2.6667,r,r,r,r,r,G5,G4,B-3,B-3,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,C#5,E-3,E-2
1598.0,700.516,464,1.0,r,r,r,r,r,F#5,F#4,F#4,F#3,r,A4,A3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F#5,C5,E-3,E-2
1598.5,700.7541,464,1.3333,r,r,r,r,r,F#5,E-5,F#4,E-4,r,A4,A3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-4,C4,E-3,E-2
1599.0,700.9922,464,1.6667,r,A6,A5,A5,A4,F#5,E-5,F#4,E-4,r,A4,A3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-4,C4,E-3,E-2
1599.5,701.2303,464,2.0,r,A6,A5,A5,A4,F#5,E-5,F#4,E-4,r,A4,A3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-4,C4,E-3,E-2
1600.0,701.4684,464,2.3333,r,A6,A5,A5,A4,F5,C#5,F4,C#4,r,A4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C#4,C#4,F3,F2
1600.5,701.7065,464,2.6667,r,A6,A5,A5,A4,E-5,C5,E-4,C4,r,A4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C4,E-4,F#3,F#2
1601.0,701.9446,465,1.0,r,r,r,r,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C5,E-4,F#3,F#2
1601.5,702.1827,465,1.3333,r,r,r,r,r,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C5,E-4,F#3,F#2
1602.0,702.4208,465,1.6667,r,A6,A5,A5,A4,E-5,C5,E-4,C4,r,A4,A3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C5,E-4,F#3,F#2
1602.5,702.6589,465,2.0,r,A6,A5,A5,A4,E-5,C5,E-4,C4,r,A4,A3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C5,E-4,F#3,F#2
1603.0,702.897,465,2.3333,r,A6,A5,A5,A4,F5,C#5,F4,C#4,r,A4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C#5,F4,F3,F2
1603.5,703.1351,465,2.6667,r,A6,A5,A5,A4,F#5,E-5,F#4,E-4,r,A4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-5,F#4,E-3,E-2
1604.0,703.3732,466,1.0,r,r,r,r,r,F5,F4,F4,F3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F5,B-3,C#3,C#2
1604.5,703.6113,466,1.3333,r,r,r,r,r,F5,C#5,F4,C#4,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F4,B-3,C#3,C#2
1605.0,703.8494,466,1.6667,r,B-5,B-4,B-5,B-4,F5,C#5,F4,C#4,r,F4,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F4,B-3,C#3,C#2
1605.5,704.0875,466,2.0,r,B-5,B-4,B-5,B-4,F5,C#5,F4,C#4,r,F4,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F4,B-3,C#3,C#2
1606.0,704.3256,466,2.3333,r,B-5,B-4,B-5,B-4,E-5,C5,E-4,C4,r,F4,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E-4,C4,E-3,E-2
1606.5,704.5637,466,2.6667,r,B-5,B-4,B-5,B-4,C#5,B-4,C#4,B-3,r,F4,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#4,C#4,F3,F2
1607.0,704.8017,467,1.0,r,r,r,r,r,C#5,B-4,C#4,B-3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,C#4,F3,F2
1607.5,705.0398,467,1.3333,r,r,r,r,r,C#5,B-4,C#4,B-3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,C#4,F3,F2
1608.0,705.2779,467,1.6667,r,B-5,B-4,B-5,B-4,C#5,B-4,C#4,B-3,r,F4,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,C#4,F3,F2
1608.5,705.516,467,2.0,r,B-5,B-4,B-5,B-4,C#5,B-4,C#4,B-3,r,F4,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,C#4,F3,F2
1609.0,705.7541,467,2.3333,r,B-5,B-4,B-5,B-4,E-5,C5,E-4,C4,r,F4,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C5,E-4,E-3,E-2
1609.5,705.9922,467,2.6667,r,B-5,B-4,B-5,B-4,F5,C#5,F4,C#4,r,F4,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,F4,C#3,C#2
1610.0,706.2303,468,1.0,r,E-6,E-6,r,r,F#5,E-5,F#4,E-4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F#5,E-5,C3,C2
1610.5,706.4684,468,1.3333,r,E-6,E-6,r,r,F#5,E-5,F#4,E-4,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F#5,E-5,C3,C2
1611.0,706.7065,468,1.6667,r,E-6,E-6,B-5,B-4,F#5,E-5,F#4,E-4,r,F4,F3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F#5,E-5,C3,C2
1611.5,706.9446,468,2.0,r,E-6,E-6,B-5,B-4,F#5,E-5,F#4,E-4,r,F4,F3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F#5,E-5,C3,C2
1612.0,707.1827,468,2.3333,r,F6,F6,B-5,B-4,F5,C#5,F4,C#4,r,F4,F3,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F5,C#5,C#3,C#2
1612.5,707.4208,468,2.6667,r,F#6,F#6,B-5,B-4,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E-5,C5,E-3,E-2
1613.0,707.6589,469,1.0,r,F#6,F#6,r,r,E-5,F#4,E-4,F#3,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E-5,F#4,E-3,E-2
1613.5,707.897,469,1.3333,r,F#6,F#6,r,r,C#5,F4,C#4,F3,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,F4,F3,F2
1614.0,708.1351,469,1.6667,r,F#6,F#6,B-5,B-4,C5,E-4,C4,E-3,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C5,E-4,F#3,F#2
1614.5,708.3732,469,2.0,r,F#6,F#6,B-5,B-4,C5,E-4,C4,E-3,r,F4,F4,C4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C5,E-4,F3,F2
1615.0,708.6113,469,2.3333,r,F6,F6,B-5,B-4,E-5,C5,E-4,C4,r,F4,F4,C4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E-5,C5,F4,F3
1615.5,708.8494,469,2.6667,r,E-6,E-6,A5,A4,E-5,C5,E-4,C4,r,r,r,C4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-5,C5,F4,F3
1616.0,709.0875,470,1.0,r,C#6,C#6,B-5,B-4,C#5,B-4,C#4,B-3,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,B-4,F4,F3
1616.5,709.3256,470,1.3333,r,C#6,C#6,B-5,B-4,C#5,B-4,C#4,B-3,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,B-4,F4,F3
1617.0,709.5637,470,1.6667,r,F6,F5,F5,F4,C#5,C#4,B-2,B-1,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,C#3,B-2,B-1
1617.5,709.8017,470,2.0,r,F6,F5,F5,F4,C#5,C#4,B-2,B-1,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,C#3,B-2,B-1
1618.0,710.0398,470,2.3333,r,F6,F5,F5,F4,C#5,C#4,B-2,B-1,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,E-5,C#3,B-2,B-1
1618.5,710.2779,470,2.6667,r,F6,F5,F5,F4,C#5,C#4,B-2,B-1,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,F5,C#3,B-2,B-1
1619.0,710.516,471,1.0,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,F5,C#3,B-2,B-1
1619.5,710.7541,471,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,F#5,C#3,B-2,B-1
1620.0,710.9922,471,1.6667,r,F6,F5,F5,F4,E-5,E-4,C3,C2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,F5,E-3,C3,C2
1620.5,711.2303,471,2.0,r,F6,F5,F5,F4,E-5,E-4,C3,C2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,E-5,E-3,C3,C2
1621.0,711.4684,471,2.3333,r,F6,F5,F5,F4,E-5,E-4,C3,C2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,E-3,C3,C2
1621.5,711.7065,471,2.6667,r,F6,F5,F5,F4,E-5,E-4,C3,C2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C5,E-3,C3,C2
1622.0,711.9446,472,1.0,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,E-3,C3,C2
1622.5,712.1827,472,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C5,E-3,C3,C2
1623.0,712.4208,472,1.6667,r,F6,F5,r,r,F5,F4,C#3,C#3,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F3,C#3,C#2
1623.5,712.6589,472,2.0,r,B-5,B-5,r,r,B-4,B-3,F#3,F#2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-3,F#3,F#2
1624.0,712.897,472,2.3333,r,B-5,B-5,r,r,B-4,B-3,F#3,F#2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,B-3,F#3,F#2
1624.5,713.1351,472,2.6667,r,B-5,B-5,r,r,B-4,B-3,F3,F2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,G#3,F3,F2
1625.0,713.3732,473,1.0,r,F#6,F#5,r,r,F#5,F#4,E-3,E-2,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E-5,F#3,E-3,E-2
1625.5,713.6113,473,1.3333,r,F#6,F#5,r,r,F#5,F#4,E-3,E-2,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E-5,F#3,E-3,E-2
1626.0,713.8494,473,1.6667,r,r,r,F#5,F#5,r,r,E-3,E-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,F#3,E-3,E-2
1626.5,714.0875,473,2.0,r,r,r,B4,B4,r,r,G#3,G#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E-5,B3,G#3,G#2
1627.0,714.3256,473,2.3333,r,r,r,B4,B4,r,r,G#3,G#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F5,B3,G#3,G#2
1627.5,714.5637,473,2.6667,r,r,r,B4,B4,r,r,F#3,F#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,F#5,B-3,F#3,F#2
1628.0,714.8017,474,1.0,r,r,r,G#5,G#5,r,r,F3,F2,r,r,r,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#5,G#3,F3,F2
1628.5,715.0398,474,1.3333,r,r,r,G#5,G#5,r,r,F3,F2,r,r,r,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,E-5,G#3,F3,F2
1629.0,715.2779,474,1.6667,r,G#6,G#5,r,r,G#5,G#4,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,G#3,F3,F2
1629.5,715.516,474,2.0,r,C#6,C#6,r,r,C#5,C#4,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,C#5,C#4,B-3,B-2
1630.0,715.7541,474,2.3333,r,C#6,C#6,r,r,C#5,C#4,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E-5,C#4,B-3,B-2
1630.5,715.9922,474,2.6667,r,C#6,C#6,r,r,C#5,C#4,G#3,G#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F5,B3,G#3,G#2
1631.0,716.2303,475,1.0,r,B-5,B-5,r,r,B-4,B-4,F#3,F#2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E-5,B-3,F#3,F#2
1631.5,716.4684,475,1.3333,r,B-5,B-5,r,r,B-4,B-4,F#3,F#2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,E-5,B-3,F#3,F#2
1632.0,716.7065,475,1.6667,r,r,r,B-5,B-5,r,r,F#3,F#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,B-3,F#3,F#2
1632.5,716.9446,475,2.0,r,r,r,E-5,E-5,r,r,B3,B2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,F#5,E-4,B3,B2
1633.0,717.1827,475,2.3333,r,r,r,E-5,E-5,r,r,B3,B2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#5,E-4,B3,B2
1633.5,717.4208,475,2.6667,r,r,r,E-5,E-5,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-5,C#4,B-3,B-2
1634.0,717.6589,476,1.0,r,r,r,B5,B5,r,r,G#3,G#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F5,B3,G#3,G#2
1634.5,717.897,476,1.3333,r,r,r,B5,B5,r,r,G#3,G#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F#5,B3,G#3,G#2
1635.0,718.1351,476,1.6667,r,B5,B4,r,r,B5,B4,G#3,G#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E-5,B3,G#3,G#2
1635.5,718.3732,476,2.0,r,F5,F4,r,r,F5,F4,C#4,C#3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F5,G#4,C#4,C#3
1636.0,718.6113,476,2.3333,r,F5,F4,r,r,F5,F4,C#4,C#3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F#5,F#4,C#4,C#3
1636.5,718.8494,476,2.6667,r,F6,C#6,G#5,F5,F5,F4,B3,B2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,G#5,F4,B3,B2
1637.0,719.0875,477,1.0,r,F#6,C#6,B-5,F#5,F#5,F#4,B-3,B-2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,F#5,C#4,B-3,B-2
1637.5,719.3256,477,1.3333,r,F6,C#6,B5,F5,F5,F4,G#3,G#2,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F5,C#5,G#3,G#2
1638.0,719.5637,477,1.6667,r,F#6,C#6,B-5,F#5,F#5,F#4,F#3,F#2,r,F#4,F#3,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F#5,C#5,F#3,F#2
