qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,E Horn 1,E Horn 2,C Horn 3,C Horn 4,E Trumpet 1,E Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
538.0,269.0,148,2.0,G5,G5,G5,G5,G5,G4,C#4,A2,r,G4,G4,C#4,C#4,r,r,G4,C#4,A3,r,C#4,G4,A3,C#4,A1
539.0,269.5,148,3.0,G5,G5,G5,G5,G5,G4,C#4,A2,r,G4,G4,C#4,C#4,r,r,G4,C#4,A3,r,C#4,G4,A3,C#4,A1
539.5,269.75,148,3.5,A5,A5,A5,A5,A5,A4,C#4,A2,r,A4,A4,C#4,C#4,r,r,F#4,C#4,A3,r,C#4,F#4,A3,C#4,A1
540.0,270.0,149,1.0,B-5,B-5,B-5,B-5,B-5,B-4,G4,E3,E2,B-4,G4,G4,G4,r,r,G4,C#4,B-3,r,G4,B-4,G4,G4,E2
541.0,270.5,149,2.0,B-5,B-5,B-5,B-5,B-5,B-4,F#4,D3,D2,B-4,G4,F#4,F#4,r,r,r,r,r,r,F#4,B-4,F#4,F#4,D2
542.0,271.0,149,3.0,B-5,B-5,B-5,B-5,B-5,B-4,F#4,D3,D2,B-4,G4,F#4,F#4,r,r,r,r,r,r,F#4,B-4,F#4,F#4,D2
542.5,271.25,149,3.5,B-5,B-5,B-5,B-5,B-5,B-4,E4,C3,C2,B-4,G4,E4,E4,r,r,r,r,r,r,E4,B-4,F#4,E4,C2
543.0,271.5,150,1.0,B5,B5,B5,B4,B4,B4,G4,B2,B1,B4,D4,G4,G4,r,r,r,r,r,r,G4,B4,G4,G4,B1
544.0,272.0,150,2.0,C6,C6,C6,C5,C5,C5,D4,B2,B1,A4,D4,D4,D4,r,r,r,r,r,r,D4,A4,D4,D4,B1
545.0,272.5,150,3.0,D6,D6,D6,D5,D5,D5,B3,B2,B1,G4,D4,B3,B3,r,r,r,r,r,r,B3,G4,D4,B3,B1
546.0,273.0,151,1.0,E-6,E-6,E-6,D5,E-5,E-5,C4,A2,A1,E-4,E-4,C4,C4,r,r,r,r,r,r,C4,E-4,C4,C4,A1
547.0,273.5,151,2.0,E-6,E-6,E-6,D5,E-5,E-5,B3,G2,G1,E-4,E-4,B3,B3,r,r,r,r,r,r,B3,E-4,B3,B3,G1
548.0,274.0,151,3.0,E-6,E-6,E-5,D5,E-5,E-5,B3,G2,G1,E-4,E-4,B3,B3,r,r,r,r,r,r,B3,E-4,B3,B3,G1
548.5,274.25,151,3.5,E-6,E-6,E-5,D5,E-5,E-5,A3,F#2,F#1,E-4,E-4,A3,A3,r,r,r,r,r,r,A3,E-4,B3,A3,F#1
549.0,274.5,152,1.0,E6,E6,E5,E5,E5,E5,E4,E2,E1,E4,E4,E4,E4,r,r,r,r,r,r,E4,G4,B3,E4,E1
550.0,275.0,152,2.0,F#6,F#6,F#5,F#5,F#5,F#5,B3,E2,E1,r,r,B3,B3,r,r,r,r,r,r,B3,F#4,B3,B3,E1
551.0,275.5,152,3.0,G6,G6,G5,G5,G5,G5,G3,E2,E1,r,r,G3,G3,r,r,r,r,r,r,G3,E4,B3,G3,E1
552.0,276.0,153,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,G3,E3,r,r,r,r,E3,E2
552.5,276.25,153,1.5,r,r,r,r,r,r,r,r,r,E4,E4,r,r,r,r,E4,G3,E3,r,E5,B4,B3,E3,E2
553.0,276.5,153,2.0,r,r,r,r,r,r,r,r,r,F#4,F#4,r,r,r,r,C#4,G3,A3,r,F#5,C#5,C#4,A3,A2
553.5,276.75,153,2.5,r,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,C#4,G3,A3,r,G5,C#5,C#4,A3,A2
554.0,277.0,153,3.0,r,r,r,r,r,r,r,r,r,F#4,F#4,r,r,r,r,A3,G3,A2,r,F#5,C#5,C#4,A2,A1
554.5,277.25,153,3.5,r,r,r,r,r,r,r,r,r,E4,E4,r,r,r,r,A3,G3,A2,r,E5,C#5,C#4,A2,A1
555.0,277.5,154,1.0,r,r,r,r,r,r,r,r,r,F#4,F#4,r,r,r,r,r,r,D3,r,F#5,D5,D4,D3,D2
555.5,277.75,154,1.5,A5,A5,A4,A4,A4,A4,A3,A3,r,r,r,r,r,r,r,r,r,D3,r,r,r,r,D3,D2
556.0,278.0,154,2.0,D6,D6,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
556.5,278.25,154,2.5,F#5,F#5,F#4,F#4,F#4,F#4,F#3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
557.0,278.5,154,3.0,A5,A5,A4,A4,A4,A4,A3,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
557.5,278.75,154,3.5,D5,D5,D4,D4,D4,D4,D3,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
558.0,279.0,155,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,B-3,G2,r,r,r,r,G2,G1
558.5,279.25,155,1.5,r,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,G4,B-3,G2,r,G5,D5,D4,G2,G1
559.0,279.5,155,2.0,r,r,r,r,r,r,r,r,r,A4,A4,r,r,r,r,D4,B-3,G3,r,A5,D5,D4,G3,G2
559.5,279.75,155,2.5,r,r,r,r,r,r,r,r,r,B-4,B-4,r,r,r,r,D4,B-3,G3,r,B-5,D5,D4,G3,G2
560.0,280.0,155,3.0,r,r,r,r,r,r,r,r,r,A4,A4,r,r,r,r,B-3,G3,G2,r,A5,D5,D4,G2,G1
560.5,280.25,155,3.5,r,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,B-3,G3,G2,r,G5,D5,D4,G2,G1
561.0,280.5,156,1.0,r,r,r,r,r,r,r,r,r,A4,A4,r,r,r,r,D4,F#3,D3,r,A5,F#5,F#4,D3,D2
561.5,280.75,156,1.5,D6,D6,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,D4,F#3,D3,r,r,r,r,D3,D2
562.0,281.0,156,2.0,F#6,F#6,F#5,F#5,F#5,F#5,F#4,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
562.5,281.25,156,2.5,A5,A5,A4,A4,A4,A4,A3,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
563.0,281.5,156,3.0,D6,D6,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
563.5,281.75,156,3.5,F#5,F#5,F#4,F#4,F#4,F#4,F#3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
564.0,282.0,157,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,B-3,G2,r,r,r,r,F#2,F#1
564.5,282.25,157,1.5,r,r,r,r,r,r,r,r,r,E4,C#4,r,r,r,r,F#4,B-3,G2,r,B-5,E5,B-4,F#2,F#1
565.0,282.5,157,2.0,r,r,r,r,r,r,r,r,r,E4,C#4,r,r,r,r,E4,C#4,F#3,r,B5,E5,B4,F#3,F#2
565.5,282.75,157,2.5,r,r,r,r,r,r,r,r,r,E4,C#4,r,r,r,r,E4,C#4,F#3,r,C#6,E5,C#5,F#3,F#2
566.0,283.0,157,3.0,r,r,r,r,r,r,r,r,r,E4,C#4,r,r,r,r,C#4,B-3,F#2,r,B5,E5,B4,F#2,F#1
566.5,283.25,157,3.5,r,r,r,r,r,r,r,r,r,E4,C#4,r,r,r,r,C#4,B-3,F#2,r,B-5,E5,B-4,F#2,F#1
567.0,283.5,158,1.0,r,r,r,r,r,r,r,r,r,B3,B3,r,r,r,r,E-4,F#3,B2,r,E-6,E-5,E-5,B2,B1
567.5,283.75,158,1.5,B5,E-5,B4,E-4,B4,E-4,B3,E-3,r,r,r,r,r,r,r,E-4,F#3,B2,r,B5,B4,E-5,B2,B1
568.0,284.0,158,2.0,C#6,F#5,C#5,F#4,C#5,F#4,C#4,F#3,r,r,r,r,r,r,r,r,r,r,r,F#6,F#5,B4,B3,B2
568.5,284.25,158,2.5,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
569.0,284.5,158,3.0,C#6,F#5,C#5,F#4,C#5,F#4,C#4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
569.5,284.75,158,3.5,B5,E-5,B4,E-4,B4,E-4,B3,E-3,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B4,B3,r
570.0,285.0,159,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,E-5,E-5,E-4,r
570.5,285.25,159,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,F#4,F#3,r
571.0,285.5,159,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B4,B3,r
571.5,285.75,159,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,E-4,E-3,r
572.0,286.0,159,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,F#4,F#3,r
572.5,286.25,159,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,B3,B2,r
573.0,286.5,160,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,A2,A1
573.5,286.75,160,1.5,A5,C5,A5,C5,A4,C4,A3,C3,r,r,r,r,r,r,r,r,r,r,r,A4,A3,C4,A2,A1
574.0,287.0,160,2.0,B5,E5,B5,E5,B4,E4,B3,E3,r,r,r,r,r,r,r,r,r,r,r,E5,E4,A3,A3,A2
574.5,287.25,160,2.5,C6,A5,C6,A5,C5,A4,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
575.0,287.5,160,3.0,B5,E5,B5,E5,B4,E4,B3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
575.5,287.75,160,3.5,A5,C5,A5,C5,A4,C4,A3,C3,r,r,r,r,r,r,r,r,r,r,r,E4,r,A4,F#3,F#2
576.0,288.0,161,1.0,B5,G5,G5,B4,B4,G4,B3,G3,r,E4,E4,r,r,r,r,r,r,r,r,E5,E4,B4,G3,G2
576.3333,288.1667,161,1.3333,B5,G5,G5,B4,B4,G4,B3,G3,r,E4,E4,r,r,r,r,r,r,r,r,E5,E4,B4,G3,G2
576.5,288.25,161,1.5,B5,G5,G5,B4,B4,G4,B3,G3,r,E4,E4,r,r,r,r,r,r,r,r,E5,E4,B4,E3,E2
576.6667,288.3333,161,1.6667,B5,G5,G5,B4,B4,G4,B3,G3,r,E4,E4,r,r,r,r,r,r,r,r,E5,E4,B4,E3,E2
577.0,288.5,161,2.0,C#6,G5,C#5,G4,C#5,G4,C#4,A3,r,E4,E4,r,r,r,r,A4,C#4,A3,r,E5,E4,A4,A3,A2
577.3333,288.6667,161,2.3333,C#6,G5,C#5,G4,C#5,G4,C#4,A3,r,E4,E4,r,r,r,r,A4,C#4,A3,r,E5,A4,A4,A3,A2
577.6667,288.8333,161,2.6667,C#6,G5,C#5,G4,C#5,G4,C#4,A3,r,F#4,F#4,r,r,r,r,A4,C#4,A3,r,F#5,A4,A4,A3,A2
578.0,289.0,161,3.0,C#6,G5,C#5,G4,C#5,G4,C#4,A3,r,G4,G4,r,r,r,r,A4,C#4,A3,r,G5,A4,A4,A3,A2
578.3333,289.1667,161,3.3333,C#6,G5,C#5,G4,C#5,G4,C#4,A3,r,F#4,F#4,r,r,r,r,A4,C#4,A3,r,F#5,A4,A4,A3,A2
578.6667,289.3333,161,3.6667,C#6,G5,C#5,G4,C#5,G4,C#4,A3,r,E4,E4,r,r,r,r,A4,C#4,A3,r,E5,A4,A4,A3,A2
579.0,289.5,162,1.0,D6,F#5,D5,F#4,D5,F#4,D4,D3,r,F#4,F#4,r,r,r,r,F#4,D4,D3,r,F#5,F#4,A4,D3,D2
579.3333,289.6667,162,1.3333,D6,F#5,D5,F#4,D5,F#4,D4,D3,r,F#4,F#4,r,r,r,r,F#4,D4,D3,r,A4,A4,A3,A3,D2
579.6667,289.8333,162,1.6667,D6,F#5,D5,F#4,D5,F#4,D4,D3,r,r,r,r,r,r,r,F#4,D4,D3,r,C#5,C#5,C#4,C#4,D2
580.0,290.0,162,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,D4,r
580.3333,290.1667,162,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,F#3,F#3,r
580.6667,290.3333,162,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,G3,r
581.0,290.5,162,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,A3,A3,r
581.3333,290.6667,162,3.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,F#3,F#3,r
581.5,290.75,162,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,F#3,F#3,D2
581.6667,290.8333,162,3.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D4,D4,D3,D2
582.0,291.0,163,1.0,C6,C6,C5,C5,E-5,C5,E-4,C4,r,G4,G4,r,r,r,r,r,r,r,r,G5,G4,C5,E-3,E-2
582.3333,291.1667,163,1.3333,C6,C6,C5,C5,E-5,C5,E-4,C4,r,G4,G4,r,r,r,r,r,r,r,r,G5,G4,C5,E-3,E-2
582.5,291.25,163,1.5,C6,C6,C5,C5,E-5,C5,E-4,C4,r,G4,G4,r,r,r,r,r,r,r,r,G5,G4,C5,C3,C2
582.6667,291.3333,163,1.6667,C6,C6,C5,C5,E-5,C5,E-4,C4,r,G4,G4,r,r,r,r,r,r,r,r,G5,G4,C5,C3,C2
583.0,291.5,163,2.0,D6,B-5,D5,B-4,D5,B-4,D4,B-3,r,G4,G4,r,r,r,r,B-4,D4,G3,r,G5,G4,B-4,G3,G2
583.3333,291.6667,163,2.3333,D6,B-5,D5,B-4,D5,B-4,D4,B-3,r,G4,G4,r,r,r,r,B-4,D4,G3,r,G5,B-4,B-4,G3,G2
583.6667,291.8333,163,2.6667,D6,B-5,D5,B-4,D5,B-4,D4,B-3,r,A4,A4,r,r,r,r,B-4,D4,G3,r,A5,B-4,B-4,G3,G2
584.0,292.0,163,3.0,D6,B-5,D5,B-4,D5,B-4,D4,B-3,r,B-4,B-4,r,r,r,r,B-4,D4,G3,r,B-5,B-4,B-4,G3,G2
584.3333,292.1667,163,3.3333,D6,B-5,D5,B-4,D5,B-4,D4,B-3,r,A4,A4,r,r,r,r,B-4,D4,G3,r,A5,B-4,B-4,G3,G2
584.6667,292.3333,163,3.6667,D6,B-5,D5,B-4,D5,B-4,D4,B-3,r,G4,G4,r,r,r,r,B-4,D4,G3,r,G5,B-4,B-4,G3,G2
585.0,292.5,164,1.0,F#6,A5,F#5,A4,F#5,A4,D4,D3,r,A4,A4,r,r,r,r,A4,F#4,D3,r,A5,A4,A4,D3,D2
585.3333,292.6667,164,1.3333,F#6,A5,F#5,A4,F#5,A4,D4,D3,r,A4,A4,r,r,r,r,A4,F#4,D3,r,F#5,F#4,F#4,F#3,D2
585.6667,292.8333,164,1.6667,F#6,A5,F#5,A4,F#5,A4,D4,D3,r,r,r,r,r,r,r,A4,F#4,D3,r,G5,G4,G4,G3,D2
586.0,293.0,164,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,A4,A3,r
586.3333,293.1667,164,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,r
586.6667,293.3333,164,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,E4,E3,r
587.0,293.5,164,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,F#4,F#3,r
587.3333,293.6667,164,3.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,F#3,r
587.5,293.75,164,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,F#2,F#1
587.6667,293.8333,164,3.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,A4,F#2,F#1
588.0,294.0,165,1.0,C#6,B-5,C#5,B-4,C#5,B-4,C#4,B-3,r,C#4,C#4,r,r,r,r,r,r,r,r,B-5,C#5,B-4,F#3,F#2
588.3333,294.1667,165,1.3333,C#6,B-5,C#5,B-4,C#5,B-4,C#4,B-3,r,C#4,C#4,r,r,r,r,r,r,r,r,B-5,C#5,B-4,F#3,F#2
588.5,294.25,165,1.5,C#6,B-5,C#5,B-4,C#5,B-4,C#4,B-3,r,C#4,C#4,r,r,r,r,r,r,r,r,B-5,C#5,B-4,F#2,F#1
588.6667,294.3333,165,1.6667,C#6,B-5,C#5,B-4,C#5,B-4,C#4,B-3,r,C#4,C#4,r,r,r,r,r,r,r,r,B-5,C#5,B-4,F#2,F#1
589.0,294.5,165,2.0,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,E4,C#4,r,r,r,r,C#5,E4,F#3,r,B-5,E5,B-4,F#3,F#2
589.3333,294.6667,165,2.3333,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,E4,C#4,r,r,r,r,C#5,E4,F#3,r,B-5,E5,B-4,F#3,F#2
589.6667,294.8333,165,2.6667,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,E4,C#4,r,r,r,r,C#5,E4,F#3,r,B5,E5,B4,F#3,F#2
590.0,295.0,165,3.0,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,E4,C#4,r,r,r,r,C#5,E4,F#3,r,C#6,E5,C#5,F#3,F#2
590.3333,295.1667,165,3.3333,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,E4,C#4,r,r,r,r,C#5,E4,F#3,r,B5,E5,B4,F#3,F#2
590.5,295.25,165,3.5,C#6,B-5,C#5,B-4,C#5,B-4,C#4,B-3,r,E4,C#4,r,r,r,r,C#5,E4,F#3,r,B5,E5,B4,F#3,F#2
590.6667,295.3333,165,3.6667,C#6,B-5,C#5,B-4,C#5,B-4,C#4,B-3,r,E4,C#4,r,r,r,r,C#5,E4,F#3,r,B-5,E5,B-4,F#3,F#2
591.0,295.5,166,1.0,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,E-4,B3,r,r,r,r,B4,E-4,B3,r,E-6,E-5,E-5,B3,B2
591.3333,295.6667,166,1.3333,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,E-4,B3,r,r,r,r,B4,E-4,B3,r,C#6,C#5,C#5,B3,B2
591.6667,295.8333,166,1.6667,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,E-4,B3,r,r,r,r,B4,E-4,B3,r,B5,B4,B4,B3,B2
592.0,296.0,166,2.0,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,F#4,E-4,r,r,r,r,r,r,r,r,F#6,F#5,F#5,B2,B1
592.3333,296.1667,166,2.3333,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,F#4,E-4,r,r,r,r,r,r,r,r,E-6,E-5,E-5,B2,B1
592.6667,296.3333,166,2.6667,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,F#4,E-4,r,r,r,r,r,r,r,r,B5,B4,B4,B2,B1
593.0,296.5,166,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#5,F#4,r,r
593.3333,296.6667,166,3.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,r,r
593.5,296.75,166,3.5,C#6,B-5,C#5,B-4,C#5,B-4,C#4,B-3,r,E4,C#4,r,r,r,r,r,r,r,r,E-5,E-5,E-4,F#3,F#2
593.6667,296.8333,166,3.6667,C#6,B-5,C#5,B-4,C#5,B-4,C#4,B-3,r,E4,C#4,r,r,r,r,r,r,r,r,C#5,C#5,C#4,F#3,F#2
594.0,297.0,167,1.0,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,E-4,B3,r,r,r,r,r,r,r,r,E-5,E-5,E-4,B3,B2
594.3333,297.1667,167,1.3333,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,E-4,B3,r,r,r,r,r,r,r,r,C#5,C#5,C#4,B3,B2
594.6667,297.3333,167,1.6667,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,E-4,B3,r,r,r,r,r,r,r,r,B4,B4,B3,B3,B2
595.0,297.5,167,2.0,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,F#4,E-4,r,r,r,r,r,r,r,r,F#5,F#5,F#4,B2,B1
595.3333,297.6667,167,2.3333,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,F#4,E-4,r,r,r,r,r,r,r,r,E-5,E-5,E-4,B2,B1
595.6667,297.8333,167,2.6667,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,F#4,E-4,r,r,r,r,r,r,r,r,B4,B4,B3,B2,B1
596.0,298.0,167,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,F#4,r,r
596.3333,298.1667,167,3.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,E-4,r,r
596.5,298.25,167,3.5,F#5,E-5,F#5,E-5,F#4,E-4,E-4,B3,r,F#4,E-4,r,r,r,r,r,r,r,r,E-4,E-4,E-4,B3,B2
596.6667,298.3333,167,3.6667,F#5,E-5,F#5,E-5,F#4,E-4,E-4,B3,r,F#4,E-4,r,r,r,r,r,r,r,r,B3,B3,B3,B3,B2
597.0,298.5,168,1.0,A5,E5,A5,E5,A4,E4,E4,C4,r,E4,E3,r,r,r,r,r,r,r,r,C4,C4,C4,C4,C3
597.3333,298.6667,168,1.3333,A5,E5,A5,E5,A4,E4,E4,C4,r,E4,E3,r,r,r,r,r,r,r,r,B3,B3,B3,B3,B2
597.6667,298.8333,168,1.6667,A5,E5,A5,E5,A4,E4,E4,C4,r,E4,E3,r,r,r,r,r,r,r,r,A3,A3,A3,A3,A2
598.0,299.0,168,2.0,C6,A5,C6,A5,C5,A4,E4,C4,r,E4,E3,r,r,r,r,r,r,r,r,E4,E4,E4,E4,E3
598.3333,299.1667,168,2.3333,C6,A5,C6,A5,C5,A4,E4,C4,r,E4,E3,r,r,r,r,r,r,r,r,C4,C4,C4,C4,C3
598.6667,299.3333,168,2.6667,C6,A5,C6,A5,C5,A4,E4,C4,r,E4,E3,r,r,r,r,r,r,r,r,A3,A3,A3,A3,A2
599.0,299.5,168,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E3,E3,E2
599.3333,299.6667,168,3.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C3,C2
599.6667,299.8333,168,3.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2,A1
600.0,300.0,169,1.0,E4,E4,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,E4,E4,B3,E2,E1
600.375,300.1875,169,1.375,F#4,F#4,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,F#4,E4,B3,E2,E1
600.5,300.25,169,1.5,G4,G4,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,G4,G3,B3,E2,E1
600.625,300.3125,169,1.625,A4,A4,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,A4,A3,B3,E2,E1
600.75,300.375,169,1.75,B4,B4,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,B4,B3,B3,E2,E1
600.875,300.4375,169,1.875,C#5,C#5,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,C#5,C#4,B3,E2,E1
601.0,300.5,169,2.0,E-5,E-5,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,E-5,E-4,B3,E2,E1
601.125,300.5625,169,2.125,E5,E5,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,E5,E4,B3,E2,E1
601.25,300.625,169,2.25,F#5,F#5,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,F#5,F#4,B3,E2,E1
601.375,300.6875,169,2.375,G5,G5,E4,E4,B3,G3,B2,G2,E1,E3,E3,G3,E3,r,r,r,r,r,E3,G5,G4,B3,E2,E1
601.5,300.75,169,2.5,A5,A5,E4,E4,B4,G4,B3,G3,E1,E3,E3,G3,E3,r,r,r,r,r,E3,A5,A4,B3,E2,E1
601.625,300.8125,169,2.625,B5,B5,E4,E4,B4,G4,B3,G3,E1,E3,E3,G3,E3,r,r,r,r,r,E3,B5,B4,B3,E2,E1
601.75,300.875,169,2.75,C#6,C#6,E4,E4,B4,G4,B3,G3,E1,E3,E3,G3,E3,r,r,r,r,r,E3,C#6,C#5,B3,E2,E1
601.875,300.9375,169,2.875,E-6,E-6,E4,E4,B4,G4,B3,G3,E1,E3,E3,G3,E3,r,r,r,r,r,E3,E-6,E-5,B3,E2,E1
602.0,301.0,169,3.0,E6,E6,B-5,C5,C5,B-4,C4,B-3,C1,E3,E3,C4,C3,r,r,r,r,r,E3,E6,E5,G4,C4,C1
603.0,301.5,170,1.0,F6,F6,A5,C5,C5,A4,C4,A3,F1,r,r,C4,C3,r,r,r,r,r,r,F6,F5,F4,A3,F1
604.0,302.0,170,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,E-3,r,r,r,r,r,r
605.0,302.5,170,3.0,F#6,F#6,A5,F#5,A4,F#4,A3,F#3,C1,r,r,C4,C3,r,r,E-4,E-4,E-3,r,F#6,F#5,F#4,C2,C1
606.0,303.0,171,1.0,G4,G4,G4,G4,D4,B3,D3,B2,G1,D4,B3,G3,G3,r,r,G3,G3,G2,B2,G4,G3,D4,G2,G1
606.25,303.125,171,1.25,A4,A4,G4,G4,D4,B3,D3,B2,G1,D4,B3,G3,G3,r,r,G3,G3,G2,B2,A4,A3,D4,A2,G1
606.375,303.1875,171,1.375,B4,B4,G4,G4,D4,B3,D3,B2,G1,D4,B3,G3,G3,r,r,G3,G3,G2,B2,B4,B3,D4,B2,G1
606.5,303.25,171,1.5,C5,C5,G4,G4,D4,B3,D3,B2,G1,D4,B3,G3,G3,r,r,G3,G3,G2,B2,C5,C4,D4,C3,G1
606.625,303.3125,171,1.625,D5,D5,G4,G4,D4,B3,D3,B2,G1,D4,B3,G3,G3,r,r,G3,G3,G2,B2,D5,D4,D4,D3,G1
606.75,303.375,171,1.75,E5,E5,G4,G4,D4,B3,D3,B2,G1,D4,B3,G3,G3,r,r,G3,G3,G2,B2,E5,E4,D4,E3,G1
606.875,303.4375,171,1.875,F#5,F#5,G4,G4,D4,B3,D3,B2,G1,D4,B3,G3,G3,r,r,G3,G3,G2,B2,F#5,F#4,D4,F#3,G1
607.0,303.5,171,2.0,G5,G5,G4,G4,D4,B3,D3,B2,G1,D4,B3,G3,G3,r,r,r,r,r,B2,G5,G4,D4,G3,G1
